Title: Gale2013MORB-9

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 
5000.00 1573.15 100.136775 49.1117 1.62987 16.1889 1.36333 8.5744 0.165687 8.1688 11.7665 2.71138 0.14715 0.172254
5000.00 1568.15 100.136919 49.1117 1.62987 16.1889 1.36476 8.57309 0.165687 8.16879 11.7664 2.71137 0.14715 0.172254
5000.00 1563.15 100.137069 49.1116 1.62987 16.1889 1.36625 8.57174 0.165687 8.16878 11.7664 2.71137 0.14715 0.172254
5000.00 1558.15 100.137223 49.1115 1.62986 16.1889 1.36779 8.57034 0.165687 8.16877 11.7664 2.71137 0.147149 0.172253
5000.00 1553.15 100.137383 49.1114 1.62986 16.1888 1.36938 8.56889 0.165686 8.16875 11.7664 2.71136 0.147149 0.172253
5000.00 1548.15 100.137548 49.1114 1.62986 16.1888 1.37102 8.5674 0.165686 8.16874 11.7664 2.71136 0.147149 0.172253
5000.00 1543.15 100.137719 49.1113 1.62986 16.1888 1.37272 8.56585 0.165686 8.16872 11.7664 2.71135 0.147149 0.172252
5000.00 1538.15 100.137862 49.1112 1.62985 16.1888 1.37414 8.56456 0.165686 8.16871 11.7663 2.71135 0.147148 0.172252
5000.00 1533.15 100.138029 49.1111 1.62985 16.1887 1.37581 8.56304 0.165685 8.1687 11.7663 2.71134 0.147148 0.172252
