Title: Gale2013MORB-4

Phase Volumes:
Pressure Temperature mass V liquid_0 olivine_0 clinopyroxene_0 clinopyroxene_1 clinopyroxene_2 feldspar_0 quartz rhm-oxide_0 whitlockite 
5000.00 1368.15 100.092497 33.460895 0.839192 0.000000 7.791262 7.121980 0.000000 17.269011 0.000000 0.331508 0.107942 
5000.00 1363.15 100.090340 33.451717 0.733021 0.000000 7.799022 7.112394 0.000000 17.344644 0.000000 0.351655 0.110981 
5000.00 1358.15 100.088229 33.443380 0.639748 0.000000 7.801237 7.104567 0.000000 17.415077 0.000000 0.369127 0.113624 
5000.00 1353.15 100.086168 33.435685 0.556846 0.000000 7.799246 7.098269 0.000000 17.480893 0.000000 0.384470 0.115961 
5000.00 1348.15 100.084157 33.428493 0.482447 0.000000 7.793981 7.093316 0.000000 17.542619 0.000000 0.398076 0.118054 
5000.00 1343.15 100.080964 33.424322 0.394628 0.022081 7.777981 7.062724 0.000000 17.631453 0.000000 0.414059 0.121398 
5000.00 1338.15 100.078442 33.419339 0.328106 0.031120 7.760982 7.050270 0.000000 17.700111 0.000000 0.425319 0.123431 
5000.00 1333.15 100.076091 33.414428 0.270600 0.037567 7.742493 7.042122 0.000000 17.761912 0.000000 0.434676 0.125057 
5000.00 1328.15 100.073885 33.409563 0.220170 0.042223 7.723299 7.036922 0.000000 17.817930 0.000000 0.442624 0.126394 
5000.00 1323.15 100.071806 33.404725 0.175462 0.045589 7.703851 7.033820 0.000000 17.869006 0.000000 0.449482 0.127515 
5000.00 1318.15 100.069838 33.399905 0.135483 0.047995 7.684425 7.032251 0.000000 17.915811 0.000000 0.455470 0.128470 
5000.00 1313.15 100.067970 33.395094 0.099477 0.049674 7.665195 7.031816 0.000000 17.958892 0.000000 0.460748 0.129292 
5000.00 1308.15 100.066190 33.390283 0.066851 0.050792 7.646274 7.032229 0.000000 17.998695 0.000000 0.465434 0.130008 
5000.00 1303.15 100.064491 33.385424 0.037132 0.051473 7.627732 7.033276 0.000000 18.035552 0.000000 0.469623 0.130636 
5000.00 1298.15 100.062866 33.380563 0.009935 0.051812 7.609613 7.034797 0.000000 18.069829 0.000000 0.473387 0.131190 
5000.00 1293.15 100.061902 33.374699 0.000000 0.052747 7.602445 7.035523 0.000000 18.078434 0.000000 0.474162 0.131388 
5000.00 1288.15 100.061325 33.368202 0.000000 0.054178 7.602041 7.035590 0.000000 18.071805 0.000000 0.473199 0.131388 
5000.00 1283.15 100.060748 33.361707 0.000000 0.055603 7.601668 7.035670 0.000000 18.065157 0.000000 0.472222 0.131388 
5000.00 1278.15 100.060170 33.355215 0.000000 0.057020 7.601325 7.035764 0.000000 18.058488 0.000000 0.471230 0.131388 
5000.00 1273.15 100.059592 33.348725 0.000000 0.058429 7.601009 7.035875 0.000000 18.051800 0.000000 0.470223 0.131388 
5000.00 1268.15 100.059012 33.342237 0.000000 0.059831 7.600719 7.036006 0.000000 18.045092 0.000000 0.469201 0.131388 
5000.00 1263.15 100.058433 33.335751 0.000000 0.061224 7.600455 7.036157 0.000000 18.038364 0.000000 0.468163 0.131388 
5000.00 1258.15 100.057852 33.329267 0.000000 0.062609 7.600214 7.036333 0.000000 18.031615 0.000000 0.467109 0.131388 
5000.00 1253.15 100.057271 33.322784 0.000000 0.063985 7.599995 7.036533 0.000000 18.024845 0.000000 0.466038 0.131388 
5000.00 1248.15 100.056690 33.316304 0.000000 0.065352 7.599798 7.036761 0.000000 18.018055 0.000000 0.464950 0.131388 
5000.00 1243.15 100.056108 33.309826 0.000000 0.066711 7.599620 7.037019 0.000000 18.011243 0.000000 0.463845 0.131388 
5000.00 1238.15 100.055525 33.303349 0.000000 0.068059 7.599462 7.037308 0.000000 18.004410 0.000000 0.462722 0.131388 
5000.00 1233.15 100.054942 33.296874 0.000000 0.069398 7.599322 7.037630 0.000000 17.997555 0.000000 0.461580 0.131388 
5000.00 1228.15 100.054359 33.290401 0.000000 0.070728 7.599200 7.037987 0.000000 17.990679 0.000000 0.460419 0.131388 
5000.00 1223.15 100.053775 33.283929 0.000000 0.072046 7.599094 7.038381 0.000000 17.983781 0.000000 0.459239 0.131388 
5000.00 1218.15 100.053191 33.277459 0.000000 0.073355 7.599003 7.038814 0.000000 17.976860 0.000000 0.458039 0.131388 
5000.00 1213.15 100.052607 33.270990 0.000000 0.074653 7.598927 7.039287 0.000000 17.969917 0.000000 0.456819 0.131388 
5000.00 1208.15 100.052022 33.264523 0.000000 0.075939 7.598865 7.039803 0.000000 17.962951 0.000000 0.455577 0.131388 
5000.00 1203.15 100.051437 33.258057 0.000000 0.077215 7.598816 7.040363 0.000000 17.955962 0.000000 0.454313 0.131388 
5000.00 1198.15 100.050852 33.251592 0.000000 0.078479 7.598780 7.040969 0.000000 17.948950 0.000000 0.453027 0.131388 
5000.00 1193.15 100.050266 33.245129 0.000000 0.079731 7.598755 7.041623 0.000000 17.941914 0.000000 0.451717 0.131388 
5000.00 1188.15 100.049681 33.238666 0.000000 0.080971 7.598741 7.042327 0.000000 17.934855 0.000000 0.450384 0.131388 
5000.00 1183.15 100.049095 33.232205 0.000000 0.082199 7.598738 7.043083 0.000000 17.927771 0.000000 0.449026 0.131388 
5000.00 1178.15 100.048509 33.225744 0.000000 0.083414 7.598743 7.043892 0.000000 17.920664 0.000000 0.447643 0.131388 
5000.00 1173.15 100.047570 33.218332 0.000000 0.084685 7.560106 7.054288 0.037200 17.909201 0.000000 0.441464 0.131388 
5000.00 1168.15 100.046126 33.209552 0.000000 0.086027 7.466221 7.078321 0.127788 17.891480 0.000000 0.428328 0.131388 
5000.00 1163.15 100.044708 33.200833 0.000000 0.087329 7.375238 7.101626 0.215872 17.874008 0.000000 0.415372 0.131388 
5000.00 1158.15 100.043061 33.160117 0.000000 0.113986 6.913886 7.233936 0.759056 17.623496 0.066014 0.318353 0.131388 
5000.00 1153.15 100.041379 33.119360 0.151548 0.139204 6.310089 7.417586 1.480845 17.277005 0.156187 0.186896 0.000000 
5000.00 1148.15 100.039618 33.066649 0.151392 0.174310 5.729522 7.586310 2.179730 16.940282 0.246074 0.059029 0.000000 
5000.00 1143.15 100.038433 33.038907 0.151256 0.190455 5.468556 7.658807 2.501084 16.781889 0.286861 0.000000 0.000000 
5000.00 1138.15 100.037772 33.032602 0.151137 0.190773 5.476588 7.649790 2.502362 16.776030 0.285922 0.000000 0.000000 
5000.00 1133.15 100.037117 33.026304 0.151022 0.191083 5.484561 7.640935 2.503552 16.770144 0.285007 0.000000 0.000000 
5000.00 1128.15 100.036469 33.020012 0.150910 0.191386 5.492477 7.632238 2.504655 16.764231 0.284115 0.000000 0.000000 
5000.00 1123.15 100.035828 33.013727 0.150802 0.191681 5.500337 7.623696 2.505676 16.758287 0.283248 0.000000 0.000000 
5000.00 1118.15 100.035194 33.007447 0.150697 0.191969 5.508141 7.615307 2.506618 16.752312 0.282405 0.000000 0.000000 
5000.00 1113.15 100.034568 33.001172 0.150595 0.192249 5.515890 7.607067 2.507482 16.746302 0.281587 0.000000 0.000000 
5000.00 1108.15 100.033948 32.994902 0.150496 0.192522 5.523587 7.598974 2.508272 16.740255 0.280795 0.000000 0.000000 
5000.00 1103.15 100.033335 32.988637 0.150400 0.192788 5.531232 7.591026 2.508990 16.734170 0.280030 0.000000 0.000000 
5000.00 1098.15 100.032729 32.982374 0.150307 0.193048 5.538827 7.583219 2.509639 16.728044 0.279291 0.000000 0.000000 
5000.00 1093.15 100.032129 32.976115 0.150217 0.193300 5.546373 7.575550 2.510221 16.721875 0.278579 0.000000 0.000000 
5000.00 1088.15 100.031537 32.969859 0.150129 0.193546 5.553872 7.568019 2.510738 16.715660 0.277895 0.000000 0.000000 
5000.00 1083.15 100.030952 32.963604 0.150044 0.193785 5.561326 7.560621 2.511193 16.709397 0.277239 0.000000 0.000000 
5000.00 1078.15 100.030373 32.957350 0.149961 0.194018 5.568737 7.553354 2.511586 16.703083 0.276611 0.000000 0.000000 
5000.00 1073.15 100.029801 32.951096 0.149880 0.194244 5.576106 7.546217 2.511921 16.696715 0.276013 0.000000 0.000000 
5000.00 1068.15 100.029236 32.944842 0.149802 0.194463 5.583436 7.539206 2.512199 16.690292 0.275444 0.000000 0.000000 
5000.00 1063.15 100.028678 32.938586 0.149726 0.194677 5.590727 7.532319 2.512422 16.683810 0.274906 0.000000 0.000000 
5000.00 1058.15 100.028126 32.932328 0.149652 0.194884 5.597983 7.525554 2.512592 16.677265 0.274398 0.000000 0.000000 
5000.00 1053.15 100.027582 32.926066 0.149580 0.195085 5.605204 7.518909 2.512710 16.670657 0.273921 0.000000 0.000000 
5000.00 1048.15 100.027043 32.919800 0.149510 0.195281 5.612393 7.512382 2.512778 16.663980 0.273476 0.000000 0.000000 
5000.00 1043.15 100.026512 32.913527 0.149442 0.195470 5.619553 7.505970 2.512798 16.657233 0.273062 0.000000 0.000000 
5000.00 1038.15 100.025987 32.907247 0.149376 0.195653 5.626683 7.499672 2.512770 16.650411 0.272681 0.000000 0.000000 
5000.00 1033.15 100.025469 32.900957 0.149312 0.195830 5.633788 7.493485 2.512697 16.643512 0.272333 0.000000 0.000000 
5000.00 1028.15 100.024957 32.894656 0.149249 0.196002 5.640867 7.487407 2.512581 16.636532 0.272018 0.000000 0.000000 
5000.00 1023.15 100.024452 32.888341 0.149189 0.196167 5.647923 7.481436 2.512421 16.629468 0.271736 0.000000 0.000000 
