Title: Gale2013MORB-4

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 
5000.00 1573.15 100.138889 51.2442 1.48205 15.2742 1.38433 8.76141 0.170637 7.33063 11.2738 2.74649 0.14146 0.19078
5000.00 1568.15 100.139036 51.2441 1.48205 15.2742 1.38579 8.76008 0.170637 7.33062 11.2738 2.74648 0.14146 0.19078
5000.00 1563.15 100.139187 51.2441 1.48205 15.2742 1.3873 8.75871 0.170637 7.33061 11.2737 2.74648 0.14146 0.190779
5000.00 1558.15 100.139345 51.244 1.48205 15.2742 1.38886 8.75728 0.170636 7.33059 11.2737 2.74647 0.141459 0.190779
5000.00 1553.15 100.139507 51.2439 1.48204 15.2741 1.39048 8.75581 0.170636 7.33058 11.2737 2.74647 0.141459 0.190779
5000.00 1548.15 100.139675 51.2438 1.48204 15.2741 1.39215 8.75429 0.170636 7.33057 11.2737 2.74647 0.141459 0.190778
5000.00 1543.15 100.139848 51.2437 1.48204 15.2741 1.39387 8.75272 0.170636 7.33056 11.2737 2.74646 0.141459 0.190778
5000.00 1538.15 100.140028 51.2436 1.48204 15.2741 1.39566 8.7511 0.170635 7.33054 11.2737 2.74646 0.141458 0.190778
5000.00 1533.15 100.139797 51.2437 1.48204 15.2741 1.39336 8.75318 0.170636 7.33056 11.2737 2.74646 0.141459 0.190778
5000.00 1528.15 100.139529 51.2439 1.48204 15.2741 1.39069 8.75561 0.170636 7.33058 11.2737 2.74647 0.141459 0.190779
5000.00 1523.15 100.139463 51.2439 1.48204 15.2741 1.39004 8.75621 0.170636 7.33059 11.2737 2.74647 0.141459 0.190779
5000.00 1518.15 100.139576 51.2439 1.48204 15.2741 1.39117 8.75518 0.170636 7.33058 11.2737 2.74647 0.141459 0.190779
5000.00 1513.15 100.138954 51.2442 1.48205 15.2742 1.38497 8.76082 0.170637 7.33062 11.2738 2.74648 0.14146 0.19078
5000.00 1508.15 100.137377 51.245 1.48208 15.2745 1.36927 8.77511 0.17064 7.33074 11.274 2.74653 0.141462 0.190783
5000.00 1503.15 100.135668 51.2459 1.4821 15.2747 1.35226 8.79058 0.170643 7.33086 11.2741 2.74657 0.141465 0.190786
5000.00 1498.15 100.133992 51.2467 1.48213 15.275 1.33558 8.80576 0.170645 7.33099 11.2743 2.74662 0.141467 0.190789
5000.00 1493.15 100.132445 51.2475 1.48215 15.2752 1.32018 8.81977 0.170648 7.3311 11.2745 2.74666 0.141469 0.190792
5000.00 1488.15 100.131013 51.2482 1.48217 15.2754 1.30593 8.83274 0.170651 7.3312 11.2747 2.7467 0.141471 0.190795
5000.00 1483.15 100.129684 51.2489 1.48219 15.2756 1.2927 8.84478 0.170653 7.3313 11.2748 2.74674 0.141473 0.190798
5000.00 1478.15 100.128445 51.2495 1.48221 15.2758 1.28036 8.856 0.170655 7.33139 11.275 2.74677 0.141475 0.1908
5000.00 1473.15 100.127283 51.2501 1.48222 15.276 1.26879 8.86653 0.170657 7.33148 11.2751 2.7468 0.141477 0.190802
5000.00 1468.15 100.126184 51.2507 1.48224 15.2762 1.25785 8.87648 0.170659 7.33156 11.2752 2.74684 0.141478 0.190804
5000.00 1463.15 100.125130 51.2512 1.48226 15.2763 1.24735 8.88603 0.170661 7.33164 11.2753 2.74686 0.14148 0.190806
5000.00 1458.15 100.124100 51.2518 1.48227 15.2765 1.2371 8.89536 0.170662 7.33171 11.2754 2.74689 0.141481 0.190808
5000.00 1453.15 100.123066 51.2523 1.48229 15.2767 1.22681 8.90472 0.170664 7.33179 11.2756 2.74692 0.141482 0.19081
5000.00 1448.15 100.121995 51.2529 1.4823 15.2768 1.21614 8.91443 0.170666 7.33186 11.2757 2.74695 0.141484 0.190812
5000.00 1443.15 100.120809 51.2535 1.48232 15.277 1.20433 8.92517 0.170668 7.33195 11.2758 2.74698 0.141486 0.190814
5000.00 1438.15 100.119421 51.2542 1.48234 15.2772 1.19051 8.93775 0.17067 7.33205 11.276 2.74702 0.141488 0.190817
5000.00 1433.15 100.117888 51.255 1.48236 15.2774 1.17525 8.95164 0.170673 7.33217 11.2761 2.74706 0.14149 0.19082
5000.00 1428.15 100.116192 51.2558 1.48239 15.2777 1.15836 8.967 0.170676 7.33229 11.2763 2.74711 0.141492 0.190823
5000.00 1423.15 100.114355 51.2568 1.48242 15.278 1.14006 8.98365 0.170679 7.33242 11.2765 2.74716 0.141495 0.190827
5000.00 1418.15 100.112436 51.2577 1.48244 15.2783 1.12096 9.00104 0.170682 7.33256 11.2768 2.74721 0.141497 0.19083
5000.00 1413.15 100.110500 51.2587 1.48247 15.2786 1.10168 9.01858 0.170686 7.33271 11.277 2.74727 0.1415 0.190834
5000.00 1408.15 100.108586 51.2597 1.4825 15.2789 1.08261 9.03592 0.170689 7.33285 11.2772 2.74732 0.141503 0.190838
5000.00 1403.15 100.106701 51.2607 1.48253 15.2791 1.06384 9.053 0.170692 7.33298 11.2774 2.74737 0.141506 0.190841
5000.00 1398.15 100.104975 51.2616 1.48256 15.2794 1.04665 9.06864 0.170695 7.33311 11.2776 2.74742 0.141508 0.190845
5000.00 1393.15 100.103197 51.2625 1.48258 15.2797 1.02894 9.08475 0.170698 7.33324 11.2778 2.74747 0.141511 0.190848
5000.00 1388.15 100.101226 51.2635 1.48261 15.28 1.00931 9.10262 0.170701 7.33339 11.278 2.74752 0.141513 0.190852
5000.00 1383.15 100.099103 51.2646 1.48264 15.2803 0.988156 9.12186 0.170705 7.33354 11.2783 2.74758 0.141516 0.190856
5000.00 1378.15 100.096905 51.2657 1.48267 15.2806 0.966263 9.14178 0.170709 7.3337 11.2785 2.74764 0.141519 0.19086
5000.00 1373.15 100.094693 51.2668 1.48271 15.281 0.944222 9.16184 0.170712 7.33386 11.2788 2.7477 0.141523 0.190864
5000.00 1368.15 100.092497 51.268 1.48274 15.2813 0.922351 9.18174 0.170716 7.33403 11.279 2.74776 0.141526 0.190868
5000.00 1363.15 100.090340 51.2691 1.48277 15.2816 0.900855 9.20129 0.17072 7.33418 11.2792 2.74782 0.141529 0.190873
5000.00 1358.15 100.088229 51.2701 1.4828 15.282 0.879824 9.22043 0.170724 7.33434 11.2795 2.74788 0.141532 0.190877
5000.00 1353.15 100.086168 51.2712 1.48283 15.2823 0.859291 9.23911 0.170727 7.33449 11.2797 2.74793 0.141535 0.19088
5000.00 1348.15 100.084157 51.2722 1.48286 15.2826 0.839255 9.25734 0.17073 7.33464 11.2799 2.74799 0.141537 0.190884
5000.00 1343.15 100.080964 51.2739 1.48291 15.2831 0.807439 9.28629 0.170736 7.33487 11.2803 2.74808 0.141542 0.19089
5000.00 1338.15 100.078442 51.2752 1.48295 15.2835 0.782306 9.30916 0.17074 7.33506 11.2806 2.74815 0.141546 0.190895
5000.00 1333.15 100.076091 51.2764 1.48298 15.2838 0.758874 9.33048 0.170744 7.33523 11.2809 2.74821 0.141549 0.1909
