Title: Gale2013MORB-7

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 Mg#
5000.00 1263.15 16.199165 34.897376 -201297.071986 4.869407 18.566823 cpx Na0.03Ca0.78Fe''0.33Mg0.75Fe'''0.03Ti0.04Al0.19Si1.87O6 49.8899 1.32117 4.22344 0.966326 10.3738 0 13.3478 19.5168 0.360764 0 0
5000.00 1258.15 16.271513 34.975355 -202393.448697 4.890792 18.640835 cpx Na0.03Ca0.79Fe''0.32Mg0.74Fe'''0.03Ti0.04Al0.19Si1.87O6 49.8822 1.33228 4.24147 0.957883 10.3118 0 13.3305 19.5804 0.363358 0 0
5000.00 1253.15 16.341971 35.048373 -203467.804934 4.911603 18.712585 cpx Na0.03Ca0.79Fe''0.32Mg0.74Fe'''0.03Ti0.04Al0.19Si1.87O6 49.8744 1.34355 4.25968 0.949424 10.2501 0 13.3136 19.6433 0.365971 0 0
5000.00 1248.15 16.410630 35.116646 -204521.222586 4.931867 18.782179 cpx Na0.03Ca0.79Fe''0.32Mg0.74Fe'''0.03Ti0.04Al0.19Si1.87O6 49.8663 1.35499 4.27807 0.940948 10.1886 0 13.2969 19.7055 0.368605 0 0
5000.00 1243.15 16.477577 35.180379 -205554.721621 4.951611 18.849716 cpx Na0.03Ca0.79Fe''0.32Mg0.74Fe'''0.03Ti0.04Al0.19Si1.87O6 49.8582 1.3666 4.29666 0.932459 10.1272 0 13.2806 19.767 0.371262 0 0
5000.00 1238.15 16.542893 35.239763 -206569.265148 4.970858 18.915290 cpx Na0.03Ca0.80Fe''0.32Mg0.74Fe'''0.03Ti0.04Al0.19Si1.87O6 49.8498 1.3784 4.31545 0.923958 10.0661 0 13.2646 19.8278 0.37394 0 0
5000.00 1233.15 16.606655 35.294979 -207565.764028 4.989632 18.978990 cpx Na0.03Ca0.80Fe''0.31Mg0.74Fe'''0.03Ti0.04Al0.19Si1.87O6 49.8412 1.3904 4.33446 0.915447 10.0051 0 13.2488 19.888 0.376643 0 0
5000.00 1228.15 16.668935 35.346196 -208545.081102 5.007954 19.040899 cpx Na0.03Ca0.80Fe''0.31Mg0.74Fe'''0.03Ti0.04Al0.19Si1.87O6 49.8324 1.40261 4.35369 0.906927 9.94422 0 13.2333 19.9475 0.37937 0 0
5000.00 1223.15 16.729802 35.393577 -209508.035048 5.025846 19.101096 cpx Na0.03Ca0.80Fe''0.31Mg0.74Fe'''0.03Ti0.04Al0.19Si1.86O6 49.8233 1.41503 4.37315 0.898401 9.88349 0 13.2181 20.0063 0.382122 0 0
5000.00 1218.15 16.789322 35.437273 -210455.403929 5.043326 19.159655 cpx Na0.03Ca0.80Fe''0.31Mg0.74Fe'''0.03Ti0.04Al0.19Si1.86O6 49.814 1.42768 4.39286 0.889871 9.82289 0 13.2032 20.0646 0.3849 0 0
5000.00 1213.15 16.847557 35.477430 -211387.928472 5.060413 19.216649 cpx Na0.03Ca0.81Fe''0.31Mg0.74Fe'''0.02Ti0.04Al0.19Si1.86O6 49.8044 1.44058 4.41283 0.881337 9.76239 0 13.1885 20.1222 0.387705 0 0
5000.00 1208.15 16.904566 35.514185 -212306.315093 5.077125 19.272143 cpx Na0.03Ca0.81Fe''0.30Mg0.73Fe'''0.02Ti0.04Al0.20Si1.86O6 49.7946 1.45373 4.43306 0.872803 9.70199 0 13.1741 20.1792 0.390539 0 0
5000.00 1203.15 16.960407 35.547669 -213211.238711 5.093479 19.326203 cpx Na0.03Ca0.81Fe''0.30Mg0.73Fe'''0.02Ti0.04Al0.20Si1.86O6 49.7844 1.46714 4.45358 0.864269 9.64168 0 13.1598 20.2357 0.393401 0 0
5000.00 1198.15 17.015132 35.578005 -214103.345378 5.109491 19.378890 cpx Na0.03Ca0.81Fe''0.30Mg0.73Fe'''0.02Ti0.04Al0.20Si1.86O6 49.7739 1.48085 4.4744 0.855738 9.58144 0 13.1458 20.2916 0.396294 0 0
5000.00 1193.15 17.068795 35.605312 -214983.254739 5.125177 19.430261 cpx Na0.03Ca0.82Fe''0.30Mg0.73Fe'''0.02Ti0.04Al0.20Si1.86O6 49.7631 1.49485 4.49552 0.847212 9.52126 0 13.132 20.3469 0.399217 0 0
5000.00 1188.15 17.121444 35.629704 -215851.562361 5.140550 19.480373 cpx Na0.03Ca0.82Fe''0.30Mg0.73Fe'''0.02Ti0.04Al0.20Si1.86O6 49.7518 1.50917 4.51697 0.838693 9.46114 0 13.1184 20.4017 0.402172 0 0
5000.00 1183.15 17.173128 35.651288 -216708.841942 5.155625 19.529280 cpx Na0.03Ca0.82Fe''0.29Mg0.73Fe'''0.02Ti0.04Al0.20Si1.86O6 49.7402 1.52383 4.53876 0.830183 9.40105 0 13.1049 20.4559 0.40516 0 0

clinopyroxene_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp structure formula SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5
5000.00 1528.15 10.396477 25.641322 -126989.988113 3.202860 12.883934 cpx Na0.01Ca0.22Fe''0.37Mg1.32Fe'''0.02Ti0.00Al0.15Si1.91O6 52.9821 0.145033 3.63222 0.871003 12.1934 0 24.4722 5.59698 0.107033 0 0
5000.00 1523.15 11.742193 28.881374 -143315.213316 3.613218 14.512606 cpx Na0.01Ca0.23Fe''0.37Mg1.29Fe'''0.02Ti0.00Al0.16Si1.91O6 52.8038 0.153466 3.75632 0.897652 12.2325 0 23.9736 6.06634 0.116257 0 0
5000.00 1518.15 13.189394 32.348011 -160876.292730 4.053830 16.254300 cpx Na0.01Ca0.26Fe''0.37Mg1.26Fe'''0.03Ti0.00Al0.17Si1.90O6 52.6099 0.163777 3.89625 0.927959 12.2393 0 23.4262 6.6095 0.127182 0 0
5000.00 1513.15 14.760679 36.092445 -179962.432712 4.531581 18.134506 cpx Na0.01Ca0.28Fe''0.37Mg1.23Fe'''0.03Ti0.00Al0.17Si1.90O6 52.3984 0.176618 4.05504 0.962739 12.2068 0 22.8265 7.23377 0.140157 0 0
5000.00 1508.15 16.966491 41.358156 -206609.797841 5.201640 20.777805 cpx Na0.01Ca0.30Fe''0.37Mg1.20Fe'''0.03Ti0.01Al0.18Si1.90O6 52.197 0.192632 4.17049 0.999577 12.2645 0 22.237 7.78578 0.152985 0 0
5000.00 1503.15 20.113588 48.888601 -244112.460558 6.154631 24.558800 cpx Na0.01Ca0.31Fe''0.38Mg1.18Fe'''0.03Ti0.01Al0.18Si1.90O6 52.0597 0.210075 4.14339 1.03037 12.6192 0 21.7923 7.98451 0.160527 0 0
5000.00 1498.15 22.889814 55.480744 -276895.567450 6.990985 27.869982 cpx Na0.01Ca0.32Fe''0.40Mg1.16Fe'''0.03Ti0.01Al0.18Si1.90O6 51.9282 0.227944 4.11731 1.05972 12.972 0 21.3807 8.14664 0.167447 0 0
5000.00 1493.15 25.361563 61.303301 -305813.093013 7.731684 30.796540 cpx Na0.01Ca0.32Fe''0.41Mg1.15Fe'''0.03Ti0.01Al0.18Si1.90O6 51.8019 0.246217 4.09196 1.08759 13.3214 0 20.996 8.28114 0.173822 0 0
5000.00 1488.15 27.580334 66.486904 -331529.279080 8.393018 33.404390 cpx Na0.01Ca0.33Fe''0.42Mg1.13Fe'''0.03Ti0.01Al0.18Si1.90O6 51.6804 0.264884 4.06719 1.11386 13.6654 0 20.6339 8.39467 0.17971 0 0
5000.00 1483.15 29.585868 71.132388 -354559.421619 8.987586 35.744423 cpx Na0.01Ca0.33Fe''0.43Mg1.11Fe'''0.03Ti0.01Al0.18Si1.90O6 51.5633 0.283924 4.04285 1.13843 14.0025 0 20.2919 8.49198 0.185151 0 0
5000.00 1478.15 31.408753 75.317541 -375303.373893 9.525120 37.855942 cpx Na0.01Ca0.34Fe''0.44Mg1.10Fe'''0.03Ti0.01Al0.17Si1.90O6 51.4509 0.303304 4.01881 1.1611 14.3312 0 19.9682 8.57637 0.190166 0 0
5000.00 1473.15 33.072832 79.103207 -394075.595663 10.013244 39.769738 cpx Na0.01Ca0.34Fe''0.45Mg1.08Fe'''0.03Ti0.01Al0.17Si1.89O6 51.3434 0.322965 3.99485 1.18166 14.6502 0 19.662 8.6501 0.194762 0 0
5000.00 1468.15 33.544889 80.049296 -398333.990356 10.138069 40.262423 cpx Na0.01Ca0.34Fe''0.47Mg1.07Fe'''0.03Ti0.01Al0.17Si1.89O6 51.2571 0.337613 3.95563 1.19388 15.0792 0 19.4681 8.51324 0.195181 0 0
5000.00 1463.15 33.854135 80.605783 -400646.952168 10.213612 40.561678 cpx Na0.01Ca0.33Fe''0.48Mg1.07Fe'''0.03Ti0.01Al0.17Si1.90O6 51.1769 0.351166 3.9148 1.20281 15.5097 0 19.2933 8.35664 0.194788 0 0
5000.00 1458.15 34.104683 81.021017 -402293.935686 10.271735 40.792167 cpx Na0.01Ca0.33Fe''0.49Mg1.06Fe'''0.03Ti0.01Al0.17Si1.90O6 51.102 0.363911 3.87355 1.20877 15.9299 0 19.13 8.19799 0.193902 0 0
5000.00 1453.15 34.311043 81.330475 -403462.069283 10.316990 40.971844 cpx Na0.01Ca0.32Fe''0.51Mg1.05Fe'''0.03Ti0.01Al0.17Si1.90O6 51.0329 0.375763 3.83189 1.21167 16.3375 0 18.9788 8.03892 0.19256 0 0
5000.00 1448.15 34.483046 81.558276 -404280.352593 10.352484 41.112944 cpx Na0.01Ca0.31Fe''0.52Mg1.04Fe'''0.03Ti0.01Al0.17Si1.90O6 50.9701 0.386642 3.78989 1.21144 16.7302 0 18.8401 7.8808 0.190799 0 0
5000.00 1443.15 34.627199 81.720479 -404835.883465 10.380291 41.223617 cpx Na0.01Ca0.31Fe''0.53Mg1.04Fe'''0.03Ti0.01Al0.16Si1.90O6 50.914 0.396486 3.74764 1.2081 17.1062 0 18.7142 7.72474 0.188662 0 0
5000.00 1438.15 34.747758 81.827671 -405186.537780 10.401777 41.309217 cpx Na0.01Ca0.30Fe''0.54Mg1.03Fe'''0.03Ti0.01Al0.16Si1.90O6 50.8646 0.405254 3.70528 1.20177 17.4641 0 18.6012 7.57165 0.186196 0 0
5000.00 1433.15 34.847563 81.886976 -405370.772172 10.417851 41.373301 cpx Na0.01Ca0.30Fe''0.56Mg1.03Fe'''0.03Ti0.01Al0.16Si1.90O6 50.822 0.412936 3.66297 1.19261 17.8029 0 18.501 7.42216 0.183451 0 0
5000.00 1428.15 34.928656 81.903524 -405414.934991 10.429153 41.418363 cpx Na0.01Ca0.29Fe''0.57Mg1.03Fe'''0.03Ti0.01Al0.16Si1.90O6 50.786 0.419546 3.62089 1.18089 18.1223 0 18.4132 7.27671 0.180481 0 0
5000.00 1423.15 34.992711 81.881475 -405338.545382 10.436182 41.446360 cpx Na0.01Ca0.29Fe''0.58Mg1.02Fe'''0.03Ti0.01Al0.16Si1.90O6 50.7561 0.425125 3.57921 1.16689 18.4225 0 18.3373 7.13551 0.177335 0 0
5000.00 1418.15 35.041299 81.824665 -405157.835183 10.439389 41.459049 cpx Na0.01Ca0.28Fe''0.59Mg1.02Fe'''0.03Ti0.01Al0.16Si1.90O6 50.7321 0.429734 3.5381 1.15095 18.704 0 18.2725 6.99862 0.174064 0 0
5000.00 1413.15 35.076028 81.736930 -404887.828429 10.439214 41.458163 cpx Na0.01Ca0.28Fe''0.59Mg1.02Fe'''0.03Ti0.01Al0.15Si1.90O6 50.7132 0.433442 3.49767 1.13339 18.9678 0 18.2177 6.86598 0.17071 0 0
5000.00 1408.15 35.098583 81.622229 -404543.397846 10.436113 41.445488 cpx Na0.01Ca0.27Fe''0.60Mg1.02Fe'''0.03Ti0.01Al0.15Si1.90O6 50.6991 0.43632 3.45802 1.11453 19.2151 0 18.1722 6.73745 0.167313 0 0
5000.00 1403.15 35.110101 81.483103 -404123.828045 10.430270 41.421985 cpx Na0.01Ca0.27Fe''0.61Mg1.01Fe'''0.03Ti0.01Al0.15Si1.90O6 50.6884 0.439017 3.41895 1.09447 19.4497 0 18.1349 6.61069 0.163839 0 0
5000.00 1398.15 35.112870 81.324974 -403662.307917 10.422450 41.390377 cpx Na0.01Ca0.26Fe''0.62Mg1.01Fe'''0.03Ti0.01Al0.15Si1.90O6 50.6817 0.440836 3.3808 1.07366 19.6693 0 18.1051 6.48821 0.160396 0 0
5000.00 1393.15 35.108821 81.152202 -403173.546895 10.413148 41.352660 cpx Na0.01Ca0.26Fe''0.62Mg1.01Fe'''0.03Ti0.01Al0.15Si1.90O6 50.6783 0.441953 3.34345 1.05229 19.8759 0 18.0818 6.36938 0.15699 0 0
5000.00 1388.15 35.054928 80.864438 -402233.939315 10.390581 41.259251 cpx Na0.01Ca0.25Fe''0.63Mg1.01Fe'''0.03Ti0.01Al0.15Si1.91O6 50.6909 0.437015 3.29845 1.02674 20.0519 0 18.0655 6.27609 0.153356 0 0
5000.00 1383.15 34.899207 80.342367 -400343.750627 10.340624 41.051236 cpx Na0.01Ca0.25Fe''0.63Mg1.01Fe'''0.03Ti0.01Al0.14Si1.91O6 50.7349 0.420271 3.23641 0.993151 20.173 0 18.0606 6.23242 0.149282 0 0
5000.00 1378.15 34.747159 79.832064 -398531.035737 10.292086 40.849625 cpx Na0.01Ca0.25Fe''0.64Mg1.01Fe'''0.03Ti0.01Al0.14Si1.91O6 50.7786 0.404628 3.1774 0.960829 20.2842 0 18.0631 6.18576 0.145459 0 0
5000.00 1373.15 34.598398 79.332015 -396781.450644 10.244751 40.653392 cpx Na0.01Ca0.25Fe''0.64Mg1.01Fe'''0.03Ti0.01Al0.14Si1.91O6 50.8215 0.389942 3.12127 0.929809 20.388 0 18.0709 6.13669 0.141852 0 0
5000.00 1368.15 34.452538 78.840877 -395084.219416 10.198445 40.461705 cpx Na0.01Ca0.25Fe''0.64Mg1.01Fe'''0.03Ti0.01Al0.14Si1.91O6 50.8634 0.376083 3.06769 0.900015 20.486 0 18.0826 6.08575 0.138427 0 0
5000.00 1363.15 34.310178 78.359689 -393441.113491 10.153295 40.274972 cpx Na0.01Ca0.24Fe''0.65Mg1.02Fe'''0.02Ti0.01Al0.13Si1.92O6 50.9041 0.362978 3.01657 0.871466 20.5793 0 18.0972 6.03322 0.135172 0 0
5000.00 1358.15 34.171459 77.888495 -391850.325041 10.109310 40.093149 cpx Na0.01Ca0.24Fe''0.65Mg1.02Fe'''0.02Ti0.01Al0.13Si1.92O6 50.9434 0.35055 2.96775 0.844109 20.6689 0 18.1138 5.97942 0.13207 0 0
5000.00 1353.15 34.036474 77.427293 -390310.485006 10.066496 39.916192 cpx Na0.01Ca0.24Fe''0.65Mg1.02Fe'''0.02Ti0.01Al0.13Si1.92O6 50.9814 0.338738 2.92103 0.817882 20.7553 0 18.1319 5.92457 0.129108 0 0
5000.00 1348.15 33.905283 76.976029 -388820.411023 10.024852 39.744052 cpx Na0.01Ca0.24Fe''0.66Mg1.02Fe'''0.02Ti0.01Al0.13Si1.92O6 51.018 0.327487 2.87625 0.792725 20.8392 0 18.1512 5.86889 0.126273 0 0
5000.00 1343.15 33.777902 76.534590 -387378.937668 9.984374 39.576658 cpx Na0.01Ca0.23Fe''0.66Mg1.02Fe'''0.02Ti0.01Al0.13Si1.92O6 51.0533 0.316752 2.83328 0.768577 20.9208 0 18.1712 5.81254 0.123556 0 0
5000.00 1338.15 33.654319 76.102807 -385984.852709 9.945046 39.413923 cpx Na0.01Ca0.23Fe''0.66Mg1.02Fe'''0.02Ti0.01Al0.12Si1.92O6 51.0873 0.306493 2.79197 0.74538 21.0005 0 18.1918 5.75566 0.120947 0 0
5000.00 1333.15 33.534492 75.680472 -384636.881947 9.906852 39.255740 cpx Na0.01Ca0.23Fe''0.66Mg1.02Fe'''0.02Ti0.01Al0.12Si1.92O6 51.12 0.296676 2.75222 0.723081 21.0785 0 18.2127 5.69839 0.118439 0 0
5000.00 1328.15 33.418360 75.267340 -383333.695268 9.869767 39.101991 cpx Na0.01Ca0.23Fe''0.67Mg1.02Fe'''0.02Ti0.01Al0.12Si1.93O6 51.1515 0.287269 2.71391 0.701629 21.155 0 18.2338 5.64081 0.116026 0 0
5000.00 1323.15 33.305846 74.863143 -382073.920810 9.833765 38.952549 cpx Na0.01Ca0.23Fe''0.67Mg1.02Fe'''0.02Ti0.01Al0.12Si1.93O6 51.1819 0.278246 2.67696 0.680977 21.2302 0 18.2551 5.58302 0.113701 0 0
5000.00 1318.15 33.196862 74.467598 -380856.161051 9.798817 38.807279 cpx Na0.01Ca0.22Fe''0.67Mg1.03Fe'''0.02Ti0.01Al0.12Si1.93O6 51.2111 0.269583 2.64127 0.661081 21.3041 0 18.2763 5.5251 0.111458 0 0
5000.00 1313.15 33.091312 74.080411 -379679.008038 9.764892 38.666043 cpx Na0.01Ca0.22Fe''0.67Mg1.03Fe'''0.02Ti0.01Al0.12Si1.93O6 51.2393 0.261257 2.60677 0.6419 21.377 0 18.2974 5.4671 0.109293 0 0
5000.00 1308.15 32.989094 73.701283 -378541.056680 9.731958 38.528700 cpx Na0.01Ca0.22Fe''0.68Mg1.03Fe'''0.02Ti0.01Al0.11Si1.93O6 51.2664 0.253249 2.57338 0.623396 21.4489 0 18.3184 5.4091 0.107201 0 0
5000.00 1303.15 32.839792 73.221737 -376928.918849 9.685606 38.339016 cpx Na0.01Ca0.22Fe''0.68Mg1.03Fe'''0.02Ti0.01Al0.11Si1.93O6 51.2867 0.245645 2.55626 0.609324 21.4994 0 18.3463 5.35092 0.105403 0 0
5000.00 1298.15 32.694082 72.753197 -375390.648498 9.640526 38.154643 cpx Na0.01Ca0.21Fe''0.68Mg1.03Fe'''0.02Ti0.01Al0.11Si1.93O6 51.3017 0.238069 2.55013 0.598571 21.5381 0 18.3759 5.29363 0.103898 0 0
5000.00 1293.15 32.584844 72.365526 -374253.342466 9.606054 38.011885 cpx Na0.01Ca0.21Fe''0.68Mg1.03Fe'''0.02Ti0.01Al0.11Si1.93O6 51.3158 0.230416 2.54323 0.588128 21.5809 0 18.4015 5.23746 0.1025 0 0
5000.00 1288.15 32.500471 72.032700 -373387.342932 9.578792 37.897331 cpx Na0.01Ca0.21Fe''0.68Mg1.03Fe'''0.02Ti0.01Al0.11Si1.93O6 51.3292 0.222743 2.53587 0.577962 21.6269 0 18.4239 5.18222 0.101189 0 0
5000.00 1283.15 32.433958 71.739007 -372714.385955 9.556686 37.802889 cpx Na0.01Ca0.21Fe''0.68Mg1.04Fe'''0.02Ti0.01Al0.11Si1.93O6 51.3417 0.215092 2.52822 0.568052 21.6757 0 18.4434 5.12778 0.0999544 0 0
5000.00 1278.15 32.380732 71.474195 -372183.372729 9.538398 37.723278 cpx Na0.01Ca0.20Fe''0.68Mg1.04Fe'''0.02Ti0.01Al0.11Si1.93O6 51.3535 0.207496 2.5204 0.558384 21.727 0 18.4604 5.07401 0.0987875 0 0
5000.00 1273.15 32.181593 70.893032 -370052.658131 9.477835 37.478666 cpx Na0.01Ca0.20Fe''0.69Mg1.04Fe'''0.02Ti0.01Al0.11Si1.93O6 51.3666 0.20415 2.51657 0.548254 21.7584 0 18.5011 5.00745 0.0975059 0 0
5000.00 1268.15 32.110800 70.590466 -369285.453496 9.453957 37.377947 cpx Na0.01Ca0.20Fe''0.69Mg1.04Fe'''0.02Ti0.01Al0.11Si1.93O6 51.373 0.200372 2.51074 0.539532 21.8189 0 18.518 4.94269 0.0967184 0 0
5000.00 1263.15 32.042298 70.292953 -368544.937885 9.430772 37.279764 cpx Na0.01Ca0.20Fe''0.69Mg1.04Fe'''0.02Ti0.01Al0.11Si1.93O6 51.3791 0.196653 2.50499 0.530899 21.8791 0 18.5345 4.87873 0.0959429 0 0
5000.00 1258.15 31.975988 70.000253 -367829.961821 9.408250 37.184001 cpx Na0.01Ca0.19Fe''0.69Mg1.04Fe'''0.01Ti0.01Al0.11Si1.94O6 51.3852 0.192992 2.49931 0.522357 21.9389 0 18.5506 4.81554 0.0951793 0 0
5000.00 1253.15 31.911780 69.712140 -367139.452893 9.386363 37.090550 cpx Na0.01Ca0.19Fe''0.69Mg1.04Fe'''0.01Ti0.01Al0.11Si1.94O6 51.391 0.189387 2.4937 0.513904 21.9982 0 18.5662 4.75311 0.0944272 0 0
5000.00 1248.15 31.849591 69.428403 -366472.409855 9.365086 36.999310 cpx Na0.01Ca0.19Fe''0.69Mg1.04Fe'''0.01Ti0.01Al0.11Si1.94O6 51.3967 0.185837 2.48817 0.505538 22.0572 0 18.5814 4.69143 0.0936863 0 0
5000.00 1243.15 31.789339 69.148846 -365827.897315 9.344395 36.910187 cpx Na0.01Ca0.19Fe''0.70Mg1.04Fe'''0.01Ti0.01Al0.11Si1.94O6 51.4022 0.182341 2.48272 0.49726 22.1158 0 18.5962 4.63046 0.0929565 0 0
5000.00 1238.15 31.730953 68.873284 -365205.040961 9.324267 36.823093 cpx Na0.01Ca0.18Fe''0.70Mg1.05Fe'''0.01Ti0.01Al0.11Si1.94O6 51.4076 0.178899 2.47734 0.489069 22.1741 0 18.6106 4.57021 0.0922374 0 0
5000.00 1233.15 31.674364 68.601543 -364603.023280 9.304680 36.737945 cpx Na0.01Ca0.18Fe''0.70Mg1.05Fe'''0.01Ti0.00Al0.11Si1.94O6 51.4128 0.175509 2.47203 0.480963 22.232 0 18.6245 4.51065 0.0915288 0 0
5000.00 1228.15 31.619506 68.333461 -364021.079696 9.285617 36.654667 cpx Na0.01Ca0.18Fe''0.70Mg1.05Fe'''0.01Ti0.00Al0.11Si1.94O6 51.4179 0.172169 2.46679 0.472943 22.2896 0 18.638 4.45176 0.0908306 0 0
5000.00 1223.15 31.566321 68.068886 -363458.495110 9.267057 36.573185 cpx Na0.01Ca0.18Fe''0.70Mg1.05Fe'''0.01Ti0.00Al0.11Si1.94O6 51.4228 0.16888 2.46162 0.465007 22.3469 0 18.6512 4.39354 0.0901425 0 0
5000.00 1218.15 31.514751 67.807675 -362914.600804 9.248985 36.493433 cpx Na0.01Ca0.18Fe''0.71Mg1.05Fe'''0.01Ti0.00Al0.11Si1.94O6 51.4275 0.165641 2.45652 0.457155 22.4039 0 18.6639 4.33597 0.0894642 0 0
5000.00 1213.15 31.464746 67.549693 -362388.771656 9.231384 36.415346 cpx Na0.01Ca0.17Fe''0.71Mg1.05Fe'''0.01Ti0.00Al0.11Si1.94O6 51.4321 0.162449 2.4515 0.449387 22.4606 0 18.6762 4.27903 0.0887957 0 0
5000.00 1208.15 31.416254 67.294815 -361880.423677 9.214238 36.338867 cpx Na0.01Ca0.17Fe''0.71Mg1.05Fe'''0.01Ti0.00Al0.11Si1.94O6 51.4365 0.159306 2.44654 0.441702 22.517 0 18.6881 4.22272 0.0881367 0 0
5000.00 1203.15 31.369233 67.042922 -361389.011823 9.197535 36.263939 cpx Na0.01Ca0.17Fe''0.71Mg1.05Fe'''0.01Ti0.00Al0.11Si1.94O6 51.4408 0.156209 2.44165 0.434099 22.5731 0 18.6997 4.16702 0.087487 0 0
5000.00 1198.15 31.323638 66.793904 -360914.028067 9.181260 36.190510 cpx Na0.01Ca0.17Fe''0.71Mg1.05Fe'''0.01Ti0.00Al0.11Si1.94O6 51.4449 0.153158 2.43683 0.426577 22.629 0 18.7108 4.11192 0.0868465 0 0
5000.00 1193.15 31.279431 66.547657 -360454.999738 9.165403 36.118533 cpx Na0.01Ca0.16Fe''0.71Mg1.05Fe'''0.01Ti0.00Al0.11Si1.94O6 51.4489 0.150152 2.43209 0.419137 22.6846 0 18.7216 4.05741 0.086215 0 0
5000.00 1188.15 31.236575 66.304084 -360011.488095 9.149951 36.047962 cpx Na0.01Ca0.16Fe''0.72Mg1.05Fe'''0.01Ti0.00Al0.11Si1.94O6 51.4527 0.147191 2.42741 0.411778 22.7399 0 18.732 4.00347 0.0855923 0 0
5000.00 1183.15 31.195037 66.063095 -359583.087138 9.134894 35.978757 cpx Na0.01Ca0.16Fe''0.72Mg1.05Fe'''0.01Ti0.00Al0.11Si1.94O6 51.4563 0.144274 2.4228 0.4045 22.795 0 18.742 3.95011 0.0849783 0 0

feldspar_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp formula SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5
5000.00 1508.15 1.434647 3.579177 -19449.120852 0.539708 1.774967 K0.00Na0.34Ca0.65Al1.65Si2.35O8 51.688 0 30.9205 0 0 0 0 13.449 3.91095 0.0315205 0
5000.00 1503.15 5.842006 14.565983 -79213.331703 2.199894 7.226243 K0.00Na0.36Ca0.64Al1.64Si2.36O8 52.0673 0 30.6641 0 0 0 0 13.149 4.08397 0.0356528 0
5000.00 1498.15 9.707401 24.187452 -131651.581791 3.658838 12.004760 K0.00Na0.37Ca0.62Al1.62Si2.38O8 52.4274 0 30.4206 0 0 0 0 12.8641 4.24797 0.0400309 0
5000.00 1493.15 13.127299 32.684523 -178070.032001 4.952113 16.230068 K0.00Na0.39Ca0.61Al1.61Si2.39O8 52.7681 0 30.19 0 0 0 0 12.5944 4.40286 0.0446447 0
5000.00 1488.15 16.173009 40.235400 -219434.123359 6.105985 19.990550 K0.00Na0.40Ca0.60Al1.60Si2.40O8 53.0894 0 29.9725 0 0 0 0 12.3399 4.54866 0.0494786 0
5000.00 1483.15 18.898582 46.975267 -256475.447957 7.140340 23.353203 K0.00Na0.41Ca0.59Al1.59Si2.41O8 53.3916 0 29.7679 0 0 0 0 12.1006 4.68547 0.0545115 0
5000.00 1478.15 21.346035 53.009353 -289762.640978 8.070623 26.370129 K0.00Na0.42Ca0.57Al1.57Si2.43O8 53.6747 0 29.576 0 0 0 0 11.8762 4.81339 0.0597159 0
5000.00 1473.15 23.549707 58.423772 -319760.268820 8.909462 29.083912 K0.00Na0.43Ca0.56Al1.56Si2.44O8 53.9393 0 29.3966 0 0 0 0 11.6665 4.93261 0.0650613 0
5000.00 1468.15 25.513436 63.229542 -346518.116873 9.658103 31.499529 K0.00Na0.44Ca0.55Al1.55Si2.45O8 54.1889 0 29.2272 0 0 0 0 11.4685 5.04489 0.0705032 0
5000.00 1463.15 27.282708 67.539847 -370653.124516 10.333410 33.673236 K0.00Na0.45Ca0.55Al1.55Si2.45O8 54.4201 0 29.0702 0 0 0 0 11.2851 5.1486 0.0760006 0
5000.00 1458.15 28.876205 71.401742 -392417.937021 10.942228 35.628225 K0.00Na0.46Ca0.54Al1.54Si2.46O8 54.6326 0 28.9259 0 0 0 0 11.1164 5.24365 0.0815008 0
5000.00 1453.15 30.308214 74.851420 -412005.470685 11.489780 37.382257 K0.00Na0.47Ca0.53Al1.53Si2.47O8 54.8264 0 28.7941 0 0 0 0 10.9625 5.33009 0.0869468 0
5000.00 1448.15 31.591306 77.920840 -429585.393944 11.980672 38.950974 K0.01Na0.47Ca0.52Al1.52Si2.48O8 55.0016 0 28.6749 0 0 0 0 10.8232 5.40801 0.0922799 0
5000.00 1443.15 32.736966 80.639295 -445312.611478 12.419131 40.348672 K0.01Na0.48Ca0.52Al1.52Si2.48O8 55.1586 0 28.568 0 0 0 0 10.6984 5.4776 0.097444 0
5000.00 1438.15 33.756069 83.034599 -459333.726510 12.809187 41.588901 K0.01Na0.48Ca0.51Al1.51Si2.49O8 55.2979 0 28.473 0 0 0 0 10.5875 5.53913 0.102388 0
5000.00 1433.15 34.659199 85.133831 -471791.379461 13.154788 42.687498 K0.01Na0.49Ca0.51Al1.51Si2.49O8 55.4203 0 28.3895 0 0 0 0 10.4901 5.593 0.107072 0
5000.00 1428.15 35.456772 86.963763 -482825.777282 13.459851 43.652376 K0.01Na0.49Ca0.50Al1.50Si2.50O8 55.5269 0 28.3168 0 0 0 0 10.4052 5.6397 0.111464 0
