Title: Gale2013MORB-4

Solid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 
5000.00 1573.15 0.000000 ---
5000.00 1568.15 0.000000 ---
5000.00 1563.15 0.000000 ---
5000.00 1558.15 0.000000 ---
5000.00 1553.15 0.000000 ---
5000.00 1548.15 0.000000 ---
5000.00 1543.15 0.767432 54.7809 0.0983738 2.7913 0.60945 9.92964 0 29.5489 2.20609 0.0352743 0 0
5000.00 1538.15 1.563757 54.7109 0.0983869 2.81313 0.612165 10.0846 0 29.346 2.29849 0.0362969 0 0
5000.00 1533.15 3.910809 52.8977 0.172657 3.97331 0.891236 10.6086 0 24.0815 7.24869 0.126258 0 0
5000.00 1528.15 5.735892 52.5603 0.194176 4.21431 0.945649 10.2874 0 22.9228 8.72527 0.150147 0 0
5000.00 1523.15 8.311784 52.0284 0.250502 4.63007 1.04975 9.38021 0 21.0722 11.3956 0.1932 0 0
5000.00 1518.15 10.904045 51.6308 0.298927 4.96745 1.13191 8.89592 0 19.9167 12.9348 0.223441 0 0
5000.00 1513.15 19.605461 51.4342 0.244423 11.2528 0.882609 7.21308 0 15.1836 12.747 1.03408 0.00826988 0
5000.00 1508.15 27.998741 51.4636 0.230161 13.7075 0.789962 6.65433 0 13.2023 12.5113 1.42749 0.0134267 0
5000.00 1503.15 35.285655 51.5426 0.232056 14.8357 0.755048 6.4654 0 12.1608 12.3243 1.66653 0.0175405 0
5000.00 1498.15 41.692907 51.6349 0.240738 15.4573 0.742294 6.41644 0 11.484 12.1597 1.84328 0.0214217 0
5000.00 1493.15 47.386521 51.7288 0.253301 15.8316 0.740445 6.43517 0 10.9894 12.0091 1.98685 0.025335 0
5000.00 1488.15 52.490935 51.8194 0.268579 16.0668 0.744784 6.49178 0 10.601 11.869 2.10935 0.0293977 0
5000.00 1483.15 57.101148 51.9041 0.286024 16.2164 0.752941 6.57175 0 10.2811 11.7373 2.21676 0.0336736 0
5000.00 1478.15 61.290838 51.9817 0.305339 16.3096 0.763541 6.66716 0 10.009 11.613 2.31234 0.0382025 0
5000.00 1473.15 65.118985 52.0516 0.326324 16.3643 0.775656 6.7733 0 9.77221 11.4955 2.39808 0.0430151 0
5000.00 1468.15 68.630207 52.1134 0.348803 16.3917 0.788587 6.88718 0 9.56287 11.3842 2.47518 0.0481319 0
5000.00 1463.15 71.858255 52.1667 0.37257 16.3993 0.801723 7.0067 0 9.37591 11.2792 2.54431 0.0535642 0
5000.00 1458.15 74.827940 52.2116 0.39735 16.3927 0.814466 7.13031 0 9.20798 11.1804 2.60583 0.0593128 0
