Title: Gale2013MORB-1

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 
5000.00 1573.15 100.136801 51.8281 1.48882 14.1913 1.36356 8.45575 0.179543 8.09821 11.3699 2.72463 0.146318 0.153866
5000.00 1568.15 100.136945 51.828 1.48882 14.1913 1.36499 8.45445 0.179543 8.09819 11.3699 2.72463 0.146318 0.153866
5000.00 1563.15 100.137094 51.8279 1.48881 14.1913 1.36648 8.4531 0.179542 8.09818 11.3699 2.72462 0.146318 0.153866
5000.00 1558.15 100.137248 51.8279 1.48881 14.1913 1.36801 8.45171 0.179542 8.09817 11.3699 2.72462 0.146317 0.153865
5000.00 1553.15 100.137408 51.8278 1.48881 14.1912 1.3696 8.45026 0.179542 8.09816 11.3698 2.72461 0.146317 0.153865
5000.00 1548.15 100.137081 51.8279 1.48881 14.1913 1.36634 8.45322 0.179542 8.09818 11.3699 2.72462 0.146318 0.153866
5000.00 1543.15 100.136415 51.8283 1.48882 14.1914 1.35972 8.45924 0.179544 8.09824 11.3699 2.72464 0.146319 0.153867
5000.00 1538.15 100.135945 51.8285 1.48883 14.1914 1.35504 8.4635 0.179544 8.09828 11.37 2.72465 0.146319 0.153867
5000.00 1533.15 100.135618 51.8287 1.48883 14.1915 1.35178 8.46647 0.179545 8.0983 11.37 2.72466 0.14632 0.153868
5000.00 1528.15 100.135448 51.8288 1.48884 14.1915 1.3501 8.468 0.179545 8.09832 11.3701 2.72467 0.14632 0.153868
5000.00 1523.15 100.135430 51.8288 1.48884 14.1915 1.34991 8.46817 0.179545 8.09832 11.3701 2.72467 0.14632 0.153868
5000.00 1518.15 100.135552 51.8287 1.48884 14.1915 1.35112 8.46706 0.179545 8.09831 11.37 2.72466 0.14632 0.153868
5000.00 1513.15 100.135804 51.8286 1.48883 14.1915 1.35363 8.46478 0.179545 8.09829 11.37 2.72466 0.146319 0.153868
5000.00 1508.15 100.134906 51.8291 1.48885 14.1916 1.3447 8.47291 0.179546 8.09836 11.3701 2.72468 0.146321 0.153869
5000.00 1503.15 100.133252 51.8299 1.48887 14.1918 1.32823 8.48789 0.179549 8.09849 11.3703 2.72473 0.146323 0.153871
5000.00 1498.15 100.131617 51.8308 1.48889 14.1921 1.31196 8.50269 0.179552 8.09863 11.3705 2.72477 0.146326 0.153874
5000.00 1493.15 100.130109 51.8315 1.48892 14.1923 1.29695 8.51634 0.179555 8.09875 11.3707 2.72481 0.146328 0.153876
5000.00 1488.15 100.128708 51.8323 1.48894 14.1925 1.283 8.52903 0.179557 8.09886 11.3708 2.72485 0.14633 0.153878
5000.00 1483.15 100.127401 51.833 1.48896 14.1926 1.26998 8.54087 0.17956 8.09897 11.371 2.72489 0.146332 0.15388
5000.00 1478.15 100.126174 51.8336 1.48898 14.1928 1.25776 8.55198 0.179562 8.09907 11.3711 2.72492 0.146334 0.153882
5000.00 1473.15 100.125013 51.8342 1.48899 14.193 1.24621 8.56249 0.179564 8.09916 11.3712 2.72495 0.146335 0.153884
5000.00 1468.15 100.123903 51.8348 1.48901 14.1931 1.23516 8.57254 0.179566 8.09925 11.3714 2.72498 0.146337 0.153886
5000.00 1463.15 100.122826 51.8353 1.48902 14.1933 1.22444 8.58229 0.179568 8.09934 11.3715 2.72501 0.146338 0.153888
5000.00 1458.15 100.121761 51.8359 1.48904 14.1934 1.21383 8.59193 0.17957 8.09942 11.3716 2.72504 0.14634 0.153889
5000.00 1453.15 100.120681 51.8364 1.48906 14.1936 1.20307 8.60172 0.179572 8.09951 11.3717 2.72507 0.146342 0.153891
5000.00 1448.15 100.119552 51.837 1.48907 14.1938 1.19183 8.61194 0.179574 8.0996 11.3719 2.7251 0.146343 0.153893
5000.00 1443.15 100.118336 51.8376 1.48909 14.1939 1.17972 8.62296 0.179576 8.0997 11.372 2.72513 0.146345 0.153894
5000.00 1438.15 100.116991 51.8383 1.48911 14.1941 1.16633 8.63514 0.179578 8.09981 11.3722 2.72517 0.146347 0.153896
5000.00 1433.15 100.115465 51.8391 1.48913 14.1943 1.15114 8.64895 0.179581 8.09993 11.3723 2.72521 0.146349 0.153899
5000.00 1428.15 100.113684 51.8401 1.48916 14.1946 1.1334 8.66509 0.179584 8.10008 11.3725 2.72526 0.146352 0.153902
5000.00 1423.15 100.111725 51.8411 1.48919 14.1949 1.11389 8.68283 0.179588 8.10023 11.3728 2.72531 0.146355 0.153905
5000.00 1418.15 100.109616 51.8422 1.48922 14.1952 1.09289 8.70194 0.179592 8.10041 11.373 2.72537 0.146358 0.153908
5000.00 1413.15 100.107413 51.8433 1.48925 14.1955 1.07095 8.72189 0.179596 8.10058 11.3732 2.72543 0.146361 0.153911
5000.00 1408.15 100.105182 51.8445 1.48929 14.1958 1.04873 8.7421 0.1796 8.10076 11.3735 2.72549 0.146364 0.153915
5000.00 1403.15 100.102981 51.8456 1.48932 14.1961 1.02681 8.76204 0.179604 8.10094 11.3737 2.72555 0.146367 0.153918
5000.00 1398.15 100.101003 51.8466 1.48935 14.1964 1.0071 8.77996 0.179607 8.1011 11.374 2.7256 0.14637 0.153921
