Title: Gale2013MORB-1

Phase Masses:
Pressure Temperature mass liquid_0 olivine_0 clinopyroxene_0 clinopyroxene_1 clinopyroxene_2 feldspar_0 quartz rhm-oxide_0 whitlockite 
5000.00 1453.15 100.120681 25.004664 0.000000 28.505592 15.514786 0.000000 31.095639 0.000000 0.000000 0.000000 
5000.00 1448.15 100.119552 22.346199 0.000000 28.638173 16.625070 0.000000 32.510109 0.000000 0.000000 0.000000 
5000.00 1443.15 100.118336 19.905306 0.000000 28.760859 17.658238 0.000000 33.793932 0.000000 0.000000 0.000000 
5000.00 1438.15 100.116991 17.680023 0.000000 28.867142 18.617101 0.000000 34.952723 0.000000 0.000000 0.000000 
5000.00 1433.15 100.115465 15.661075 0.000000 28.952685 19.506493 0.000000 35.991681 0.000000 0.000000 0.003531 
5000.00 1428.15 100.113684 13.805826 0.000000 29.020198 20.347079 0.000000 36.912500 0.000000 0.000000 0.028081 
5000.00 1423.15 100.111725 12.193459 0.000000 29.057799 21.105294 0.000000 37.706408 0.000000 0.000000 0.048766 
5000.00 1418.15 100.109616 10.816398 0.000000 29.068000 21.781583 0.000000 38.377682 0.000000 0.000000 0.065953 
5000.00 1413.15 100.107413 9.657736 0.000000 29.056534 22.379746 0.000000 38.933232 0.000000 0.000000 0.080164 
5000.00 1408.15 100.105182 8.692025 0.000000 29.030818 22.906745 0.000000 39.383576 0.000000 0.000000 0.092018 
5000.00 1403.15 100.102981 7.889025 0.000000 28.997924 23.371396 0.000000 39.742514 0.000000 0.000000 0.102122 
5000.00 1398.15 100.101003 6.832540 0.000000 29.343205 23.437942 0.000000 40.096644 0.000000 0.256540 0.134132 
5000.00 1393.15 100.098794 5.846042 0.000000 29.718077 23.331480 0.000000 40.473954 0.000000 0.562224 0.167018 
5000.00 1388.15 100.096408 5.087603 0.000000 29.945591 23.256535 0.000000 40.827365 0.000000 0.788801 0.190513 
5000.00 1383.15 100.093990 4.480505 0.000000 30.085955 23.200782 0.000000 41.151208 0.000000 0.967054 0.208486 
5000.00 1378.15 100.091602 3.980196 0.000000 30.170213 23.158707 0.000000 41.446607 0.000000 1.112982 0.222897 
5000.00 1373.15 100.089270 3.558672 0.000000 30.215974 23.127385 0.000000 41.716605 0.000000 1.235784 0.234850 
5000.00 1368.15 100.087001 3.195731 0.000000 30.234552 23.104444 0.000000 41.965022 0.000000 1.341734 0.245517 
5000.00 1363.15 100.084803 2.880163 0.000000 30.232378 23.089209 0.000000 42.194246 0.000000 1.434043 0.254765 
5000.00 1358.15 100.082676 2.602619 0.000000 30.214389 23.080658 0.000000 42.406734 0.000000 1.515390 0.262886 
5000.00 1353.15 100.080616 2.356164 0.000000 30.184132 23.077936 0.000000 42.604560 0.000000 1.587725 0.270099 
5000.00 1348.15 100.078621 2.135555 0.000000 30.144229 23.080317 0.000000 42.789453 0.000000 1.652504 0.276563 
5000.00 1343.15 100.076687 1.936759 0.000000 30.096676 23.087168 0.000000 42.962848 0.000000 1.710841 0.282396 
5000.00 1338.15 100.074812 1.756614 0.000000 30.043028 23.097929 0.000000 43.125944 0.000000 1.763610 0.287688 
5000.00 1333.15 100.072992 1.592608 0.000000 29.984525 23.112101 0.000000 43.279742 0.000000 1.811508 0.292508 
5000.00 1328.15 100.071225 1.442717 0.000000 29.922177 23.129231 0.000000 43.425085 0.000000 1.855103 0.296912 
5000.00 1323.15 100.069508 1.305289 0.000000 29.856818 23.148910 0.000000 43.562683 0.000000 1.894865 0.300943 
5000.00 1318.15 100.067838 1.178957 0.000000 29.789151 23.170766 0.000000 43.693138 0.000000 1.931187 0.304639 
5000.00 1313.15 100.065451 1.048193 0.066858 29.690203 23.130780 0.000000 43.858010 0.000000 1.961727 0.309679 
5000.00 1308.15 100.063744 0.943393 0.078908 29.613541 23.145185 0.000000 43.980249 0.000000 1.989681 0.312787 
5000.00 1303.15 100.062113 0.848244 0.088555 29.537540 23.163019 0.000000 44.094349 0.000000 2.014876 0.315529 
5000.00 1298.15 100.060553 0.761448 0.096259 29.462503 23.183510 0.000000 44.201161 0.000000 2.037707 0.317965 
5000.00 1293.15 100.059056 0.681941 0.102374 29.388644 23.206052 0.000000 44.301411 0.000000 2.058493 0.320142 
5000.00 1288.15 100.057619 0.608838 0.107185 29.316111 23.230169 0.000000 44.395724 0.000000 2.077495 0.322097 
5000.00 1283.15 100.056237 0.541397 0.110918 29.245005 23.255479 0.000000 44.484648 0.000000 2.094929 0.323861 
5000.00 1278.15 100.055108 0.000000 0.191988 29.218712 23.197810 0.000000 44.732303 0.240092 2.137509 0.336694 
5000.00 1273.15 100.054576 0.000000 0.197298 29.198181 23.227444 0.000000 44.720853 0.240349 2.133758 0.336694 
5000.00 1268.15 100.054046 0.000000 0.202615 29.178530 23.256434 0.000000 44.709190 0.240663 2.129919 0.336694 
5000.00 1263.15 100.053517 0.000000 0.207941 29.159725 23.284823 0.000000 44.697308 0.241037 2.125989 0.336694 
5000.00 1258.15 100.052989 0.000000 0.213274 29.141734 23.312649 0.000000 44.685202 0.241471 2.121966 0.336694 
5000.00 1253.15 100.052463 0.000000 0.218614 29.124528 23.339948 0.000000 44.672865 0.241967 2.117846 0.336694 
5000.00 1248.15 100.051938 0.000000 0.223963 29.108081 23.366753 0.000000 44.660293 0.242527 2.113626 0.336694 
5000.00 1243.15 100.051414 0.000000 0.229320 29.092368 23.393099 0.000000 44.647478 0.243151 2.109303 0.336694 
5000.00 1238.15 100.050891 0.000000 0.234685 29.077366 23.419016 0.000000 44.634415 0.243843 2.104873 0.336694 
5000.00 1233.15 100.050370 0.000000 0.240059 29.063054 23.444533 0.000000 44.621095 0.244602 2.100333 0.336694 
5000.00 1228.15 100.049850 0.000000 0.245441 29.049413 23.469680 0.000000 44.607514 0.245431 2.095678 0.336694 
5000.00 1223.15 100.049332 0.000000 0.250833 29.036424 23.494482 0.000000 44.593662 0.246332 2.090905 0.336694 
5000.00 1218.15 100.048815 0.000000 0.256233 29.024073 23.518967 0.000000 44.579532 0.247307 2.086009 0.336694 
5000.00 1213.15 100.048299 0.000000 0.261644 29.012344 23.543159 0.000000 44.565116 0.248357 2.080986 0.336694 
5000.00 1208.15 100.047785 0.000000 0.267064 29.001223 23.567084 0.000000 44.550405 0.249486 2.075830 0.336694 
5000.00 1203.15 100.047272 0.000000 0.272495 28.990698 23.590764 0.000000 44.535391 0.250694 2.070537 0.336694 
5000.00 1198.15 100.046761 0.000000 0.277937 28.980758 23.614224 0.000000 44.520063 0.251984 2.065101 0.336694 
5000.00 1193.15 100.046251 0.000000 0.283390 28.971394 23.637485 0.000000 44.504413 0.253360 2.059516 0.336694 
5000.00 1188.15 100.045743 0.000000 0.288855 28.962597 23.660570 0.000000 44.488428 0.254822 2.053776 0.336694 
5000.00 1183.15 100.045236 0.000000 0.294334 28.954358 23.683501 0.000000 44.472099 0.256375 2.047874 0.336694 
5000.00 1178.15 100.044731 0.000000 0.299825 28.946673 23.706300 0.000000 44.455414 0.258021 2.041804 0.336694 
5000.00 1173.15 100.044227 0.000000 0.305331 28.939534 23.728988 0.000000 44.438359 0.259763 2.035557 0.336694 
5000.00 1168.15 100.043725 0.000000 0.310853 28.932938 23.751587 0.000000 44.420922 0.261605 2.029126 0.336694 
5000.00 1163.15 100.043225 0.000000 0.316390 28.926882 23.774119 0.000000 44.403089 0.263549 2.022502 0.336694 
5000.00 1158.15 100.042773 0.357962 0.285382 28.920188 23.821960 0.000000 44.382784 0.260464 2.014034 0.000000 
5000.00 1153.15 100.041705 0.357530 0.365563 27.879620 24.147182 1.315745 43.890899 0.384892 1.700274 0.000000 
5000.00 1148.15 100.040226 0.357070 0.493358 26.162356 24.672462 3.500949 43.083264 0.589972 1.180795 0.000000 
5000.00 1143.15 100.038749 0.356628 0.614048 24.533526 25.173770 5.585400 42.308377 0.785642 0.681358 0.000000 
5000.00 1138.15 100.037276 0.356203 0.728036 22.988747 25.652117 7.573950 41.564722 0.972384 0.201116 0.000000 
5000.00 1133.15 100.036280 0.355828 0.775915 22.350017 25.845070 8.413146 41.247287 1.049017 0.000000 0.000000 
5000.00 1128.15 100.035648 0.355491 0.777226 22.353273 25.834450 8.432246 41.235923 1.047038 0.000000 0.000000 
5000.00 1123.15 100.035023 0.355164 0.778512 22.356825 25.824237 8.450702 41.224457 1.045126 0.000000 0.000000 
5000.00 1118.15 100.034404 0.354847 0.779772 22.360660 25.814424 8.468538 41.212883 1.043280 0.000000 0.000000 
5000.00 1113.15 100.033792 0.354540 0.781007 22.364769 25.805003 8.485775 41.201196 1.041502 0.000000 0.000000 
5000.00 1108.15 100.033187 0.354242 0.782218 22.369143 25.795966 8.502435 41.189390 1.039793 0.000000 0.000000 
5000.00 1103.15 100.032589 0.353953 0.783406 22.373773 25.787308 8.518535 41.177460 1.038155 0.000000 0.000000 
5000.00 1098.15 100.031998 0.353672 0.784570 22.378652 25.779020 8.534097 41.165399 1.036589 0.000000 0.000000 
5000.00 1093.15 100.031413 0.353400 0.785711 22.383773 25.771096 8.549136 41.153202 1.035096 0.000000 0.000000 
5000.00 1088.15 100.030836 0.353135 0.786829 22.389132 25.763529 8.563671 41.140863 1.033677 0.000000 0.000000 
5000.00 1083.15 100.030264 0.352878 0.787924 22.394721 25.756313 8.577718 41.128375 1.032335 0.000000 0.000000 
5000.00 1078.15 100.029700 0.352629 0.788998 22.400538 25.749440 8.591292 41.115734 1.031069 0.000000 0.000000 
5000.00 1073.15 100.029142 0.352386 0.790050 22.406578 25.742906 8.604408 41.102932 1.029882 0.000000 0.000000 
5000.00 1068.15 100.028591 0.352150 0.791080 22.412838 25.736704 8.617081 41.089964 1.028775 0.000000 0.000000 
5000.00 1063.15 100.028047 0.351921 0.792089 22.419314 25.730827 8.629325 41.076822 1.027748 0.000000 0.000000 
5000.00 1058.15 100.027509 0.351698 0.793077 22.426005 25.725270 8.641152 41.063502 1.026804 0.000000 0.000000 
5000.00 1053.15 100.026978 0.351482 0.794044 22.432907 25.720028 8.652576 41.049997 1.025944 0.000000 0.000000 
5000.00 1048.15 100.026453 0.351271 0.794991 22.440020 25.715094 8.663608 41.036301 1.025168 0.000000 0.000000 
5000.00 1043.15 100.025934 0.351066 0.795917 22.447341 25.710463 8.674261 41.022408 1.024478 0.000000 0.000000 
5000.00 1038.15 100.025423 0.350867 0.796823 22.454869 25.706131 8.684545 41.008312 1.023874 0.000000 0.000000 
5000.00 1033.15 100.024917 0.350674 0.797710 22.462602 25.702091 8.694473 40.994009 1.023359 0.000000 0.000000 
5000.00 1028.15 100.024418 0.350486 0.798577 22.470539 25.698339 8.704054 40.979492 1.022932 0.000000 0.000000 
5000.00 1023.15 100.023926 0.350303 0.799424 22.478677 25.694869 8.713298 40.964759 1.022595 0.000000 0.000000 
5000.00 1018.15 100.023439 0.350125 0.800253 22.487015 25.691679 8.722217 40.949804 1.022348 0.000000 0.000000 
5000.00 1013.15 100.022959 0.349952 0.801062 22.495548 25.688762 8.730819 40.934625 1.022192 0.000000 0.000000 
5000.00 1008.15 100.022486 0.349785 0.801853 22.504275 25.686115 8.739114 40.919219 1.022126 0.000000 0.000000 
5000.00 1003.15 100.022018 0.349621 0.802625 22.513189 25.683734 8.747111 40.903588 1.022150 0.000000 0.000000 
5000.00 998.15 100.021557 0.349463 0.803379 22.522285 25.681615 8.754819 40.887731 1.022264 0.000000 0.000000 
5000.00 993.15 100.021101 0.349309 0.804116 22.531555 25.679755 8.762248 40.871652 1.022466 0.000000 0.000000 
5000.00 988.15 100.020652 0.349160 0.804835 22.540990 25.678150 8.769406 40.855356 1.022756 0.000000 0.000000 
5000.00 983.15 100.020208 0.349015 0.805536 22.550577 25.676798 8.776302 40.838851 1.023130 0.000000 0.000000 
