Title: Gale2013MORB-3

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 
5000.00 1573.15 100.143462 50.4044 1.61705 15.684 1.42985 9.37892 0.15993 7.43245 11.0527 2.5425 0.141488 0.1566
5000.00 1568.15 100.143614 50.4044 1.61704 15.684 1.43137 9.37755 0.15993 7.43244 11.0527 2.5425 0.141487 0.156599
5000.00 1563.15 100.143771 50.4043 1.61704 15.684 1.43293 9.37612 0.15993 7.43243 11.0527 2.54249 0.141487 0.156599
5000.00 1558.15 100.143934 50.4042 1.61704 15.684 1.43455 9.37465 0.159929 7.43242 11.0527 2.54249 0.141487 0.156599
5000.00 1553.15 100.144103 50.4041 1.61704 15.6839 1.43623 9.37312 0.159929 7.4324 11.0527 2.54248 0.141487 0.156599
5000.00 1548.15 100.144277 50.404 1.61703 15.6839 1.43796 9.37154 0.159929 7.43239 11.0527 2.54248 0.141486 0.156598
5000.00 1543.15 100.144457 50.4039 1.61703 15.6839 1.43976 9.36991 0.159928 7.43238 11.0526 2.54247 0.141486 0.156598
5000.00 1538.15 100.144643 50.4038 1.61703 15.6838 1.44161 9.36822 0.159928 7.43236 11.0526 2.54247 0.141486 0.156598
5000.00 1533.15 100.144835 50.4037 1.61702 15.6838 1.44352 9.36649 0.159928 7.43235 11.0526 2.54246 0.141486 0.156597
5000.00 1528.15 100.144846 50.4037 1.61702 15.6838 1.44363 9.36638 0.159928 7.43235 11.0526 2.54246 0.141486 0.156597
5000.00 1523.15 100.144053 50.4041 1.61704 15.6839 1.43574 9.37357 0.159929 7.43241 11.0527 2.54248 0.141487 0.156599
5000.00 1518.15 100.144057 50.4041 1.61704 15.6839 1.43577 9.37354 0.159929 7.43241 11.0527 2.54248 0.141487 0.156599
5000.00 1513.15 100.142755 50.4048 1.61706 15.6841 1.42282 9.38533 0.159931 7.4325 11.0528 2.54252 0.141489 0.156601
