Title: Gale2013MORB-2

Phase Masses:
Pressure Temperature mass liquid_0 olivine_0 clinopyroxene_0 clinopyroxene_1 clinopyroxene_2 feldspar_0 quartz rhm-oxide_0 whitlockite 
5000.00 1323.15 100.066528 6.011637 0.000000 31.865421 17.697052 0.000000 42.583923 0.000000 1.623371 0.285123 
5000.00 1318.15 100.065035 5.816668 0.000000 31.824504 17.732929 0.000000 42.732396 0.000000 1.668849 0.289687 
5000.00 1313.15 100.063590 5.636050 0.000000 31.780111 17.770158 0.000000 42.872370 0.000000 1.711001 0.293900 
5000.00 1308.15 100.062192 5.468208 0.000000 31.732867 17.808525 0.000000 43.004615 0.000000 1.750177 0.297799 
5000.00 1303.15 100.060837 5.311791 0.000000 31.683296 17.847839 0.000000 43.129818 0.000000 1.786678 0.301416 
5000.00 1298.15 100.060018 4.309109 0.000000 31.742999 17.842270 0.000000 43.525046 0.438217 1.882049 0.320329 
5000.00 1293.15 100.059498 3.102983 0.000000 31.817330 17.835905 0.000000 43.980053 0.989288 1.990554 0.343384 
5000.00 1288.15 100.058975 2.168705 0.000000 31.847951 17.852330 0.000000 44.341357 1.408090 2.078576 0.361967 
5000.00 1283.15 100.058453 1.429450 0.000000 31.849190 17.884493 0.000000 44.634089 1.731972 2.151856 0.377402 
5000.00 1278.15 100.057562 0.000000 0.267418 31.889054 17.664257 0.000000 45.161725 2.428434 2.235523 0.411151 
5000.00 1273.15 100.057023 0.000000 0.273028 31.830533 17.731464 0.000000 45.150203 2.428738 2.231906 0.411151 
5000.00 1268.15 100.056485 0.000000 0.278646 31.774059 17.796852 0.000000 45.138474 2.429096 2.228207 0.411151 
5000.00 1263.15 100.055948 0.000000 0.284271 31.719541 17.860516 0.000000 45.126535 2.429511 2.224424 0.411151 
5000.00 1258.15 100.055413 0.000000 0.289903 31.666894 17.922549 0.000000 45.114380 2.429983 2.220554 0.411151 
5000.00 1253.15 100.054878 0.000000 0.295542 31.616040 17.983034 0.000000 45.102003 2.430514 2.216594 0.411151 
5000.00 1248.15 100.054345 0.000000 0.301189 31.566905 18.042053 0.000000 45.089399 2.431106 2.212542 0.411151 
5000.00 1243.15 100.053812 0.000000 0.306844 31.519421 18.099681 0.000000 45.076564 2.431758 2.208394 0.411151 
5000.00 1238.15 100.053281 0.000000 0.312506 31.473524 18.155989 0.000000 45.063489 2.432474 2.204149 0.411151 
5000.00 1233.15 100.052752 0.000000 0.318176 31.429155 18.211044 0.000000 45.050171 2.433255 2.199801 0.411151 
5000.00 1228.15 100.052223 0.000000 0.323853 31.386258 18.264910 0.000000 45.036601 2.434101 2.195349 0.411151 
5000.00 1223.15 100.051696 0.000000 0.329539 31.344781 18.317648 0.000000 45.022774 2.435015 2.190788 0.411151 
5000.00 1218.15 100.051170 0.000000 0.335233 31.304676 18.369315 0.000000 45.008683 2.435998 2.186115 0.411151 
5000.00 1213.15 100.050645 0.000000 0.340936 31.265897 18.419964 0.000000 44.994320 2.437052 2.181325 0.411151 
5000.00 1208.15 100.050122 0.000000 0.346647 31.228403 18.469649 0.000000 44.979677 2.438180 2.176415 0.411151 
5000.00 1203.15 100.049600 0.000000 0.352368 31.192153 18.518419 0.000000 44.964747 2.439382 2.171381 0.411151 
5000.00 1198.15 100.049079 0.000000 0.358097 31.157111 18.566321 0.000000 44.949522 2.440661 2.166216 0.411151 
5000.00 1193.15 100.048560 0.000000 0.363837 31.123242 18.613400 0.000000 44.933993 2.442019 2.160918 0.411151 
5000.00 1188.15 100.048042 0.000000 0.369587 31.090515 18.659702 0.000000 44.918150 2.443458 2.155479 0.411151 
5000.00 1183.15 100.047525 0.000000 0.375347 31.058899 18.705267 0.000000 44.901984 2.444981 2.149895 0.411151 
5000.00 1178.15 100.047010 0.000000 0.381119 31.028367 18.750137 0.000000 44.885485 2.446590 2.144161 0.411151 
5000.00 1173.15 100.046496 0.000000 0.386903 30.998893 18.794351 0.000000 44.868642 2.448288 2.138269 0.411151 
5000.00 1168.15 100.045984 0.000000 0.392699 30.970453 18.837947 0.000000 44.851445 2.450077 2.132212 0.411151 
5000.00 1163.15 100.045473 0.000000 0.398508 30.943025 18.880963 0.000000 44.833880 2.451961 2.125985 0.411151 
5000.00 1158.15 100.044964 0.000000 0.404331 30.916590 18.923435 0.000000 44.815937 2.453942 2.119578 0.411151 
5000.00 1153.15 100.044520 0.435858 0.366679 30.890435 18.995401 0.000000 44.795077 2.449920 2.111149 0.000000 
