Title: Gale2013MORB-2

Solid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 
5000.00 1573.15 0.000000 ---
5000.00 1568.15 0.000000 ---
5000.00 1563.15 0.000000 ---
5000.00 1558.15 0.000000 ---
5000.00 1553.15 0.000000 ---
5000.00 1548.15 0.000000 ---
5000.00 1543.15 0.000000 ---
5000.00 1538.15 2.692360 52.1839 0.253619 4.01955 1.03393 6.73726 0 18.5021 17.0362 0.233428 0 0
5000.00 1533.15 5.410292 51.9691 0.281382 4.21773 1.08442 6.774 0 18.132 17.2952 0.24624 0 0
5000.00 1528.15 8.009087 51.7634 0.309643 4.41032 1.13303 6.84375 0 17.8111 17.4701 0.25867 0 0
5000.00 1523.15 10.493865 51.5629 0.338776 4.59954 1.1805 6.93308 0 17.52 17.5942 0.271001 0 0
5000.00 1518.15 12.871515 51.3659 0.368952 4.78636 1.22715 7.03543 0 17.2488 17.684 0.283368 0 0
5000.00 1513.15 15.149105 51.1713 0.400255 4.97118 1.27312 7.14706 0 16.9924 17.7489 0.295844 0 0
5000.00 1508.15 18.624766 51.0751 0.405396 6.49268 1.23851 6.96753 0 15.915 17.3944 0.509695 0.00170765 0
5000.00 1503.15 25.158917 51.2438 0.366298 9.68229 1.08434 6.43832 0 13.8084 16.3455 1.02466 0.00640034 0
5000.00 1498.15 31.231627 51.4138 0.348889 11.4287 1.00173 6.24 0 12.5933 15.6042 1.35941 0.0100186 0
5000.00 1493.15 36.835100 51.5754 0.342265 12.5034 0.953228 6.1882 0 11.7848 15.0327 1.60683 0.0132258 0
5000.00 1488.15 41.979655 51.725 0.342098 13.2097 0.923887 6.21132 0 11.1955 14.573 1.80322 0.0162712 0
5000.00 1483.15 46.692518 51.8619 0.346233 13.6925 0.906356 6.27651 0 10.7383 14.1929 1.96606 0.0192661 0
5000.00 1478.15 51.023596 51.9856 0.354067 14.0333 0.896658 6.36839 0 10.3675 13.8671 2.10514 0.0222755 0
5000.00 1473.15 55.030601 52.094 0.366547 14.281 0.892925 6.47973 0 10.057 13.5774 2.22611 0.0253431 0
5000.00 1468.15 58.702112 52.1902 0.381207 14.4543 0.89294 6.60076 0 9.79064 13.3296 2.33189 0.0284398 0
5000.00 1463.15 62.073818 52.275 0.397679 14.5745 0.895363 6.72842 0 9.55821 13.114 2.42519 0.0315673 0
5000.00 1458.15 65.173396 52.3493 0.415694 14.6558 0.899218 6.86034 0 9.35299 12.9241 2.50781 0.0347169 0
5000.00 1453.15 68.022070 52.4134 0.435033 14.7081 0.903743 6.99453 0 9.17042 12.7559 2.581 0.0378713 0
