Title: Gale2013MORB-8

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-QFM rhol rhos viscosity aH2O chisqr
5000.00 1573.15 100.146709 1.0000000000000000 1.000000 275.930740 -1185084.379323 36.462355 -180.953806 2509.118577 150.030099 -7.247 0.000 2.746578 0.000000 1.951 0 0.000
5000.00 1568.15 100.146864 1.0000000000000000 1.000000 275.453472 -1185836.735632 36.449937 -181.010134 2509.182259 150.030891 -7.296 0.000 2.747518 0.000000 1.970 0 0.000
5000.00 1563.15 100.147024 1.0000000000000000 1.000000 274.974686 -1186589.179032 36.437523 -181.066620 2509.248223 150.031712 -7.346 0.000 2.748459 0.000000 1.990 0 0.000
5000.00 1558.15 100.147189 1.0000000000000000 1.000000 274.494371 -1187341.711111 36.425113 -181.123269 2509.316503 150.032561 -7.396 0.000 2.749400 0.000000 2.010 0 0.000
5000.00 1553.15 100.147360 1.0000000000000000 1.000000 274.012518 -1188094.333488 36.412707 -181.180086 2509.387134 150.033439 -7.447 0.000 2.750341 0.000000 2.030 0 0.000
5000.00 1548.15 100.147537 1.0000000000000000 1.000000 273.529117 -1188847.047819 36.400305 -181.237075 2509.460150 150.034347 -7.498 0.000 2.751283 0.000000 2.050 0 0.000
5000.00 1543.15 100.147720 1.0000000000000000 1.000000 273.044157 -1189599.855792 36.387907 -181.294242 2509.535587 150.035285 -7.549 0.000 2.752225 0.000000 2.071 0 0.000
5000.00 1538.15 100.147707 0.9827986747968142 0.985268 272.065633 -1191106.524604 36.292900 -179.510918 2492.021103 149.386721 -7.600 0.000 2.752513 3.222011 2.104 0 0.000
5000.00 1533.15 100.147689 0.9521895638218092 0.958927 270.704825 -1193195.864985 36.133624 -176.293194 2460.351369 148.233294 -7.652 0.000 2.752119 3.226252 2.149 0 0.000
5000.00 1528.15 100.147873 0.9229283219520000 0.933597 269.385345 -1195218.784949 35.981036 -173.217721 2429.474020 147.132765 -7.704 0.000 2.751544 3.230555 2.195 0 0.000
5000.00 1523.15 100.148245 0.8949037862340025 0.909204 268.104466 -1197179.615155 35.834641 -170.270662 2399.275105 146.081021 -7.757 0.000 2.750775 3.234916 2.241 0 0.000
5000.00 1518.15 100.148793 0.8680160197736868 0.885681 266.859509 -1199082.596700 35.693984 -167.439954 2369.660220 145.074309 -7.810 0.000 2.749799 3.239330 2.289 0 0.000
5000.00 1513.15 100.148769 0.8155691715276237 0.835682 265.047247 -1201828.185553 35.511703 -160.448056 2303.775358 143.356034 -7.863 0.000 2.752288 3.165354 2.317 0 0.000
5000.00 1508.15 100.148022 0.7442392607000066 0.765343 262.845701 -1205140.476004 35.303623 -150.189601 2210.772196 141.140709 -7.917 0.000 2.758541 3.091889 2.321 0 0.000
5000.00 1503.15 100.147183 0.6774932949764766 0.698677 260.784819 -1208228.330071 35.111591 -140.405814 2123.244376 139.095553 -7.970 0.000 2.765776 3.052772 2.319 0 0.000
5000.00 1498.15 100.146351 0.6157814805204100 0.636334 258.865313 -1211093.874872 34.935397 -131.208884 2042.007378 137.226793 -8.025 0.000 2.774029 3.028622 2.310 0 0.000
5000.00 1493.15 100.145598 0.5592393263628535 0.578639 257.082303 -1213747.125541 34.774186 -122.661482 1967.389256 135.531455 -8.079 0.000 2.783329 3.012477 2.294 0 0.000
5000.00 1488.15 100.145014 0.5071509619063560 0.525016 255.411640 -1216227.014297 34.625956 -114.681237 1898.325904 133.982928 -8.134 0.000 2.793779 3.000977 2.270 0 0.000
5000.00 1483.15 100.144655 0.4592861186733419 0.475368 253.842005 -1218552.547650 34.489243 -107.266750 1834.526170 132.568730 -8.190 0.000 2.805417 2.992657 2.239 0 0.000
5000.00 1478.15 100.144480 0.4156167277945358 0.429774 252.374443 -1220722.401790 34.362889 -100.442225 1776.124745 129.882711 -8.245 0.000 2.818319 2.986677 2.200 0 0.000
5000.00 1473.15 100.144487 0.3754963304303270 0.387642 250.993341 -1222760.616236 34.245251 -94.120067 1722.197602 128.870503 -8.302 0.000 2.832708 2.982333 2.151 0 0.000
5000.00 1468.15 100.144678 0.3384174375980918 0.348503 249.682737 -1224691.539094 34.135054 -88.231439 1672.012812 127.939770 -8.358 0.000 2.848877 2.979194 2.093 0 0.000
5000.00 1463.15 100.145053 0.3039730372792180 0.311978 248.432452 -1226530.801992 34.031296 -82.720759 1624.979501 127.078509 -8.415 0.000 2.867228 2.976972 2.023 0 0.000
5000.00 1458.15 100.145612 0.2718363765669472 0.277760 247.234217 -1228291.086968 33.933198 -77.543018 1580.621391 126.277106 -8.472 0.000 2.888317 2.975464 1.938 0 0.000
5000.00 1453.15 100.146357 0.2417619461565800 0.245620 246.081616 -1229982.280145 33.840187 -72.664963 1538.575634 125.528135 -8.530 0.000 2.912906 2.974527 1.836 0 0.000
5000.00 1448.15 100.147302 0.2136199953221176 0.215453 244.970773 -1231610.691662 33.751929 -68.073535 1498.625062 124.826636 -8.588 0.000 2.941917 2.974090 1.714 0 0.000
5000.00 1443.15 100.148497 0.1875032637634788 0.187415 243.902726 -1233176.162283 33.668440 -63.801108 1460.797201 124.171285 -8.646 0.000 2.975957 2.974227 1.569 0 0.000
5000.00 1438.15 100.150088 0.1626931294803716 0.160978 242.864726 -1234700.040738 33.585297 -59.866625 1423.919720 123.509469 -8.705 0.000 3.013732 2.975867 1.423 0 0.000
