Title: Gale2013MORB-8

Liquid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 
5000.00 1573.15 100.157650 49.4261 1.59629 14.6753 1.57103 10.1631 0.175421 8.18202 11.1382 2.74842 0.149164 0.174873
5000.00 1568.15 100.157816 49.426 1.59629 14.6753 1.57268 10.1616 0.175421 8.18201 11.1382 2.74841 0.149164 0.174873
5000.00 1563.15 100.157989 49.426 1.59629 14.6753 1.5744 10.16 0.17542 8.18199 11.1382 2.74841 0.149164 0.174872
5000.00 1558.15 100.158168 49.4259 1.59629 14.6753 1.57618 10.1584 0.17542 8.18198 11.1382 2.7484 0.149163 0.174872
5000.00 1553.15 100.158353 49.4258 1.59628 14.6752 1.57802 10.1567 0.17542 8.18196 11.1382 2.7484 0.149163 0.174872
5000.00 1548.15 100.158544 49.4257 1.59628 14.6752 1.57992 10.155 0.175419 8.18195 11.1381 2.74839 0.149163 0.174871
5000.00 1543.15 100.158741 49.4256 1.59628 14.6752 1.58189 10.1532 0.175419 8.18193 11.1381 2.74839 0.149163 0.174871
5000.00 1538.15 100.158945 49.4255 1.59627 14.6751 1.58392 10.1514 0.175419 8.18191 11.1381 2.74838 0.149162 0.174871
5000.00 1533.15 95.640855 49.3147 1.65856 15.1498 1.59415 10.2736 0.183706 7.66693 10.9521 2.86708 0.156209 0.183132
5000.00 1528.15 92.729855 49.2614 1.69875 15.4582 1.60001 10.3642 0.189473 7.35757 10.7723 2.9482 0.161113 0.188881
5000.00 1523.15 89.906209 49.2216 1.73799 15.7612 1.60456 10.4482 0.195423 7.05803 10.5808 3.03102 0.166173 0.194813
5000.00 1518.15 87.175370 49.196 1.77595 16.058 1.60777 10.5234 0.201545 6.76777 10.3819 3.11534 0.171378 0.200915
5000.00 1513.15 84.534902 49.1849 1.81243 16.348 1.60961 10.5881 0.20784 6.48611 10.178 3.20114 0.176731 0.207191
5000.00 1508.15 78.767694 49.0811 1.92112 16.3009 1.65282 10.9434 0.223058 6.24625 9.91791 3.30254 0.188458 0.222361
