Title: Gale2013MORB-8

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 
5000.00 1353.15 100.202454 49.404 1.59558 14.6688 2.01661 9.75698 0.175343 8.17836 11.1333 2.74719 0.149098 0.174795
5000.00 1348.15 100.201735 49.4044 1.59559 14.6689 2.00947 9.76349 0.175344 8.17842 11.1333 2.74721 0.149099 0.174796
5000.00 1343.15 100.201008 49.4047 1.5956 14.669 2.00225 9.77007 0.175345 8.17848 11.1334 2.74723 0.1491 0.174797
5000.00 1338.15 100.200273 49.4051 1.59562 14.6691 1.99494 9.77673 0.175346 8.17854 11.1335 2.74725 0.149101 0.174799
5000.00 1333.15 100.199528 49.4055 1.59563 14.6692 1.98753 9.78348 0.175348 8.1786 11.1336 2.74727 0.149102 0.1748
5000.00 1328.15 100.198773 49.4058 1.59564 14.6693 1.98002 9.79033 0.175349 8.17866 11.1337 2.74729 0.149103 0.174801
5000.00 1323.15 100.198005 49.4062 1.59565 14.6694 1.97239 9.79729 0.17535 8.17872 11.1338 2.74731 0.149104 0.174803
5000.00 1318.15 100.197223 49.4066 1.59566 14.6695 1.96461 9.80437 0.175352 8.17879 11.1338 2.74733 0.149105 0.174804
5000.00 1313.15 100.196426 49.407 1.59568 14.6696 1.95669 9.81159 0.175353 8.17885 11.1339 2.74735 0.149107 0.174805
5000.00 1308.15 100.195612 49.4074 1.59569 14.6698 1.9486 9.81897 0.175355 8.17892 11.134 2.74737 0.149108 0.174807
5000.00 1303.15 100.194672 49.4079 1.5957 14.6699 1.93926 9.82748 0.175356 8.179 11.1341 2.7474 0.149109 0.174808
5000.00 1298.15 100.193152 49.4086 1.59573 14.6701 1.92414 9.84126 0.175359 8.17912 11.1343 2.74744 0.149111 0.174811
5000.00 1293.15 100.191542 49.4094 1.59575 14.6704 1.90813 9.85585 0.175362 8.17925 11.1345 2.74749 0.149114 0.174814
5000.00 1288.15 100.189842 49.4102 1.59578 14.6706 1.89123 9.87126 0.175365 8.17939 11.1347 2.74753 0.149116 0.174817
5000.00 1283.15 100.188051 49.4111 1.59581 14.6709 1.87342 9.88749 0.175368 8.17954 11.1349 2.74758 0.149119 0.17482
5000.00 1278.15 100.186169 49.4121 1.59584 14.6712 1.8547 9.90455 0.175371 8.17969 11.1351 2.74763 0.149122 0.174823
5000.00 1273.15 100.184195 49.413 1.59587 14.6714 1.83508 9.92243 0.175375 8.17985 11.1353 2.74769 0.149125 0.174827
5000.00 1268.15 100.182131 49.414 1.5959 14.6717 1.81454 9.94115 0.175378 8.18002 11.1355 2.74774 0.149128 0.17483
5000.00 1263.15 100.179975 49.4151 1.59594 14.6721 1.7931 9.96069 0.175382 8.1802 11.1358 2.7478 0.149131 0.174834
5000.00 1258.15 100.177728 49.4162 1.59597 14.6724 1.77076 9.98105 0.175386 8.18038 11.136 2.74786 0.149134 0.174838
5000.00 1253.15 100.175391 49.4174 1.59601 14.6727 1.74752 10.0022 0.17539 8.18057 11.1363 2.74793 0.149138 0.174842
5000.00 1248.15 100.172965 49.4186 1.59605 14.6731 1.72339 10.0242 0.175394 8.18077 11.1365 2.748 0.149141 0.174846
5000.00 1243.15 100.170451 49.4198 1.59609 14.6735 1.69837 10.047 0.175399 8.18097 11.1368 2.74806 0.149145 0.174851
5000.00 1238.15 100.167848 49.4211 1.59613 14.6738 1.67249 10.0706 0.175403 8.18119 11.1371 2.74814 0.149149 0.174855
5000.00 1233.15 100.165160 49.4224 1.59617 14.6742 1.64575 10.095 0.175408 8.18141 11.1374 2.74821 0.149153 0.17486
5000.00 1228.15 100.162388 49.4238 1.59622 14.6746 1.61817 10.1201 0.175413 8.18163 11.1377 2.74829 0.149157 0.174865
