Title: Gale2013MORB-0

Liquid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 
5000.00 1573.15 100.148841 48.4282 1.65953 15.7698 1.48339 9.53357 0.182066 8.44724 11.4467 2.73056 0.14943 0.169521
5000.00 1568.15 100.148998 48.4282 1.65953 15.7697 1.48495 9.53215 0.182066 8.44723 11.4467 2.73056 0.14943 0.169521
5000.00 1563.15 100.149161 48.4281 1.65953 15.7697 1.48657 9.53067 0.182065 8.44722 11.4466 2.73055 0.14943 0.169521
5000.00 1558.15 100.149330 48.428 1.65953 15.7697 1.48825 9.52914 0.182065 8.4472 11.4466 2.73055 0.149429 0.16952
5000.00 1553.15 100.149504 48.4279 1.65952 15.7697 1.48999 9.52756 0.182065 8.44719 11.4466 2.73054 0.149429 0.16952
5000.00 1548.15 100.149684 48.4278 1.65952 15.7696 1.49178 9.52593 0.182064 8.44717 11.4466 2.73054 0.149429 0.16952
5000.00 1543.15 100.149871 48.4277 1.65952 15.7696 1.49363 9.52424 0.182064 8.44716 11.4466 2.73053 0.149429 0.169519
5000.00 1538.15 99.773065 48.416 1.66453 15.81 1.49623 9.53492 0.182752 8.40971 11.4258 2.7399 0.149993 0.17016
5000.00 1533.15 96.508041 48.3212 1.70814 16.163 1.50348 9.64173 0.188934 8.08765 11.2312 2.82361 0.155067 0.175916
5000.00 1528.15 93.366758 48.2414 1.75031 16.5079 1.50945 9.74317 0.195291 7.77833 11.0234 2.90873 0.160285 0.181835
5000.00 1523.15 90.342641 48.1764 1.79084 16.8446 1.51412 9.83678 0.201828 7.47901 10.8075 2.99533 0.16565 0.187922
5000.00 1518.15 87.427430 48.1268 1.82953 17.1734 1.51748 9.92098 0.208558 7.18817 10.5862 3.08351 0.171173 0.194188
5000.00 1513.15 79.457608 47.8915 1.9831 16.992 1.58537 10.4718 0.229477 7.00932 10.2325 3.20478 0.186583 0.213666
5000.00 1508.15 71.874056 47.5849 2.15764 16.7593 1.6606 11.0631 0.253689 6.82518 9.93706 3.31862 0.203754 0.23621
5000.00 1503.15 64.874403 47.2115 2.34744 16.4834 1.74207 11.6843 0.281061 6.63737 9.70663 3.42221 0.222292 0.261696
5000.00 1498.15 58.677219 46.789 2.54238 16.1966 1.825 12.322 0.310746 6.46652 9.50528 3.51174 0.241353 0.289335
5000.00 1493.15 53.219927 46.3231 2.73917 15.9101 1.90774 12.9735 0.34261 6.31846 9.31928 3.58647 0.260587 0.319004
5000.00 1488.15 48.372317 45.8139 2.9366 15.6228 1.99052 13.6423 0.376945 6.19178 9.1472 3.64708 0.279866 0.350973
5000.00 1483.15 44.034899 45.2628 3.13287 15.3335 2.0735 14.3317 0.414074 6.0852 8.98758 3.69431 0.299015 0.385543
5000.00 1478.15 40.130203 44.6718 3.32555 15.0409 2.15676 15.0443 0.454363 5.99738 8.83883 3.72913 0.317811 0.423057
5000.00 1473.15 36.595893 44.0446 3.51143 14.744 2.24035 15.7826 0.498244 5.92694 8.69928 3.75274 0.33598 0.463914
5000.00 1468.15 33.383399 43.3865 3.6862 14.4421 2.32413 16.5471 0.54619 5.8722 8.56699 3.76682 0.35319 0.508557
5000.00 1463.15 30.453843 42.7057 3.84435 14.1357 2.40781 17.3366 0.598732 5.83104 8.4398 3.77365 0.369068 0.557478
5000.00 1458.15 27.775380 42.0132 3.97918 13.8259 2.49097 18.1474 0.65647 5.80082 8.31535 3.77625 0.383225 0.611237
5000.00 1453.15 25.321692 41.3219 4.08312 13.515 2.57307 18.973 0.720082 5.7785 8.19131 3.77831 0.39529 0.670467
5000.00 1448.15 23.071374 40.6454 4.14854 13.2063 2.65358 19.8044 0.790317 5.76095 8.06577 3.78393 0.40493 0.735862
5000.00 1443.15 21.008334 39.996 4.16916 12.9031 2.732 20.6315 0.867927 5.74554 7.93777 3.79696 0.411867 0.808125
5000.00 1438.15 19.115081 39.3875 4.14131 12.6113 2.80777 21.4465 0.95389 5.72935 7.8016 3.8218 0.415974 0.883055
5000.00 1433.15 16.235718 38.7704 4.24725 12.0833 2.90442 22.6733 0.971 5.64366 7.6628 3.74216 0.417189 0.884525
5000.00 1428.15 13.293620 38.1679 4.31305 11.5208 3.00324 24.0031 0.970658 5.54912 7.5126 3.66524 0.412261 0.882101
5000.00 1423.15 10.348648 37.6156 4.30523 10.9539 3.10218 25.4062 0.953136 5.44332 7.33088 3.61655 0.400491 0.872446
5000.00 1418.15 7.383125 37.1494 4.18283 10.3834 3.20406 26.9007 0.910783 5.31832 7.09693 3.62168 0.380733 0.851113
5000.00 1413.15 4.524105 36.7503 3.98353 9.82806 3.30518 28.4353 0.83965 5.18393 6.82255 3.67669 0.353837 0.821001
5000.00 1408.15 1.839665 36.4015 3.75238 9.30597 3.40106 29.9405 0.746991 5.04671 6.52748 3.76795 0.322867 0.78666
