Title: Gale2013MORB-1

Phase Volumes:
Pressure Temperature mass V liquid_0 olivine_0 clinopyroxene_0 clinopyroxene_1 clinopyroxene_2 feldspar_0 quartz rhm-oxide_0 whitlockite 
5000.00 1343.15 100.089876 33.324300 0.424518 0.019293 9.509470 5.760555 0.000000 17.078735 0.000000 0.420371 0.111357 
5000.00 1338.15 100.087140 33.318769 0.356567 0.027924 9.479981 5.762814 0.000000 17.147266 0.000000 0.430988 0.113229 
5000.00 1333.15 100.084583 33.313379 0.297577 0.034238 9.449057 5.768740 0.000000 17.209069 0.000000 0.439941 0.114756 
5000.00 1328.15 100.082179 33.308087 0.245706 0.038908 9.417439 5.777202 0.000000 17.265173 0.000000 0.447629 0.116030 
5000.00 1323.15 100.079909 33.302865 0.199632 0.042368 9.385586 5.787456 0.000000 17.316391 0.000000 0.454321 0.117112 
5000.00 1318.15 100.077758 33.297695 0.158371 0.044913 9.353797 5.798985 0.000000 17.363380 0.000000 0.460207 0.118042 
5000.00 1313.15 100.075713 33.292563 0.121165 0.046757 9.322272 5.811419 0.000000 17.406672 0.000000 0.465428 0.118850 
5000.00 1308.15 100.073764 33.287454 0.087417 0.048052 9.291149 5.824480 0.000000 17.446707 0.000000 0.470090 0.119559 
5000.00 1303.15 100.071901 33.282315 0.056647 0.048916 9.260518 5.837962 0.000000 17.483810 0.000000 0.474278 0.120184 
5000.00 1298.15 100.070117 33.277192 0.028463 0.049437 9.230442 5.851706 0.000000 17.518345 0.000000 0.478059 0.120740 
5000.00 1293.15 100.068406 33.272079 0.002546 0.049684 9.200961 5.865588 0.000000 17.550575 0.000000 0.481487 0.121238 
5000.00 1288.15 100.067684 33.265581 0.000000 0.051015 9.185261 5.879548 0.000000 17.547490 0.000000 0.480983 0.121286 
5000.00 1283.15 100.067069 33.258926 0.000000 0.052478 9.171564 5.893086 0.000000 17.540476 0.000000 0.480036 0.121286 
5000.00 1278.15 100.066454 33.252274 0.000000 0.053935 9.158334 5.906200 0.000000 17.533442 0.000000 0.479077 0.121286 
5000.00 1273.15 100.065837 33.245623 0.000000 0.055385 9.145546 5.918914 0.000000 17.526386 0.000000 0.478105 0.121286 
5000.00 1268.15 100.065220 33.238973 0.000000 0.056829 9.133179 5.931251 0.000000 17.519310 0.000000 0.477119 0.121286 
5000.00 1263.15 100.064602 33.232326 0.000000 0.058265 9.121211 5.943233 0.000000 17.512212 0.000000 0.476120 0.121286 
5000.00 1258.15 100.063983 33.225680 0.000000 0.059694 9.109625 5.954877 0.000000 17.505092 0.000000 0.475106 0.121286 
5000.00 1253.15 100.063363 33.219035 0.000000 0.061115 9.098401 5.966204 0.000000 17.497951 0.000000 0.474079 0.121286 
5000.00 1248.15 100.062742 33.212393 0.000000 0.062528 9.087524 5.977230 0.000000 17.490789 0.000000 0.473037 0.121286 
5000.00 1243.15 100.062121 33.205752 0.000000 0.063933 9.076978 5.987972 0.000000 17.483604 0.000000 0.471980 0.121286 
5000.00 1238.15 100.061499 33.199112 0.000000 0.065329 9.066748 5.998445 0.000000 17.476397 0.000000 0.470907 0.121286 
5000.00 1233.15 100.060876 33.192474 0.000000 0.066717 9.056820 6.008663 0.000000 17.469168 0.000000 0.469819 0.121286 
5000.00 1228.15 100.060253 33.185837 0.000000 0.068096 9.047182 6.018640 0.000000 17.461917 0.000000 0.468715 0.121286 
5000.00 1223.15 100.059629 33.179202 0.000000 0.069466 9.037821 6.028390 0.000000 17.454643 0.000000 0.467595 0.121286 
5000.00 1218.15 100.059004 33.172568 0.000000 0.070827 9.028727 6.037923 0.000000 17.447347 0.000000 0.466458 0.121286 
5000.00 1213.15 100.058379 33.165935 0.000000 0.072178 9.019887 6.047252 0.000000 17.440028 0.000000 0.465304 0.121286 
5000.00 1208.15 100.057754 33.159304 0.000000 0.073519 9.011293 6.056388 0.000000 17.432686 0.000000 0.464132 0.121286 
5000.00 1203.15 100.057128 33.152674 0.000000 0.074849 9.002934 6.065341 0.000000 17.425321 0.000000 0.462943 0.121286 
5000.00 1198.15 100.056501 33.146045 0.000000 0.076170 8.994801 6.074121 0.000000 17.417933 0.000000 0.461734 0.121286 
5000.00 1193.15 100.055874 33.139417 0.000000 0.077479 8.986885 6.082737 0.000000 17.410522 0.000000 0.460507 0.121286 
5000.00 1188.15 100.055247 33.132790 0.000000 0.078778 8.979180 6.091199 0.000000 17.403087 0.000000 0.459261 0.121286 
5000.00 1183.15 100.054620 33.126164 0.000000 0.080066 8.971676 6.099514 0.000000 17.395629 0.000000 0.457994 0.121286 
5000.00 1178.15 100.053992 33.119539 0.000000 0.081342 8.964366 6.107692 0.000000 17.388147 0.000000 0.456707 0.121286 
5000.00 1173.15 100.053364 33.112915 0.000000 0.082606 8.957243 6.115740 0.000000 17.380641 0.000000 0.455399 0.121286 
5000.00 1168.15 100.052736 33.106291 0.000000 0.083858 8.950301 6.123666 0.000000 17.373111 0.000000 0.454070 0.121286 
5000.00 1163.15 100.052108 33.099669 0.000000 0.085098 8.943533 6.131477 0.000000 17.365557 0.000000 0.452718 0.121286 
5000.00 1158.15 100.051480 33.093047 0.000000 0.086325 8.936933 6.139180 0.000000 17.357979 0.000000 0.451343 0.121286 
5000.00 1153.15 100.050851 33.086425 0.000000 0.087540 8.930496 6.146781 0.000000 17.350377 0.000000 0.449945 0.121286 
5000.00 1148.15 100.050108 33.090296 0.139508 0.079558 8.893371 6.170241 0.032844 17.331757 0.000000 0.443016 0.000000 
5000.00 1143.15 100.048518 33.081122 0.139430 0.081050 8.788592 6.201234 0.129646 17.312470 0.000000 0.428701 0.000000 
