Title: Gale2013MORB-1

Liquid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 
5000.00 1573.15 100.144951 51.4035 1.52025 14.6752 1.4447 8.95268 0.166618 7.08442 11.6062 2.83895 0.131398 0.1761
5000.00 1568.15 100.145103 51.4034 1.52024 14.6752 1.44621 8.9513 0.166618 7.08441 11.6062 2.83895 0.131398 0.1761
5000.00 1563.15 100.145261 51.4033 1.52024 14.6752 1.44778 8.94987 0.166617 7.0844 11.6062 2.83895 0.131398 0.1761
5000.00 1558.15 100.145425 51.4032 1.52024 14.6751 1.44941 8.94839 0.166617 7.08439 11.6062 2.83894 0.131398 0.176099
5000.00 1553.15 100.145594 51.4031 1.52024 14.6751 1.45109 8.94686 0.166617 7.08438 11.6062 2.83894 0.131398 0.176099
5000.00 1548.15 100.145769 51.403 1.52023 14.6751 1.45283 8.94527 0.166617 7.08437 11.6061 2.83893 0.131397 0.176099
5000.00 1543.15 100.145949 51.4029 1.52023 14.6751 1.45463 8.94364 0.166616 7.08435 11.6061 2.83893 0.131397 0.176099
5000.00 1538.15 100.146136 51.4028 1.52023 14.675 1.45649 8.94195 0.166616 7.08434 11.6061 2.83892 0.131397 0.176098
5000.00 1533.15 97.324072 51.3999 1.55525 14.9652 1.46062 9.01595 0.171447 6.78959 11.412 2.91364 0.135207 0.181204
5000.00 1528.15 94.525076 51.4091 1.59032 15.258 1.46354 9.08478 0.176524 6.4955 11.205 2.99144 0.13921 0.18657
5000.00 1523.15 91.849327 51.4311 1.62395 15.5422 1.46512 9.14452 0.181666 6.2126 10.9941 3.06949 0.143266 0.192005
5000.00 1518.15 89.286770 51.4661 1.65602 15.8179 1.46537 9.19448 0.18688 5.94013 10.7804 3.14784 0.147378 0.197516
5000.00 1513.15 86.493875 51.5138 1.69269 16.051 1.4681 9.26115 0.192915 5.68249 10.5543 3.22762 0.152051 0.203894
5000.00 1508.15 79.628765 51.547 1.81638 15.822 1.52066 9.67691 0.209547 5.48966 10.2175 3.31514 0.163703 0.221472
5000.00 1503.15 73.167983 51.5488 1.95231 15.5726 1.57471 10.0964 0.22805 5.29092 9.92893 3.39001 0.176233 0.241028
5000.00 1498.15 67.113071 51.5174 2.10127 15.305 1.62996 10.5178 0.248624 5.09032 9.68623 3.45096 0.18963 0.262774
5000.00 1493.15 61.476385 51.452 2.26341 15.0234 1.68579 10.9389 0.27142 4.89269 9.4848 3.49689 0.20382 0.286867
5000.00 1488.15 56.257652 51.3523 2.43879 14.7328 1.74157 11.3574 0.296599 4.70213 9.31931 3.52699 0.218715 0.313478
5000.00 1483.15 51.438586 51.2177 2.62782 14.4372 1.79676 11.7718 0.324386 4.5214 9.18523 3.54069 0.234235 0.342847
5000.00 1478.15 46.982198 51.0476 2.83156 14.1383 1.85109 12.1808 0.355155 4.35123 9.08092 3.53762 0.250347 0.375367
5000.00 1473.15 42.801718 50.8456 3.05076 13.8275 1.90531 12.582 0.389843 4.18537 9.01575 3.51858 0.267243 0.412029
5000.00 1468.15 38.934560 50.6074 3.28649 13.5201 1.95765 12.9742 0.428564 4.03283 8.97354 3.48167 0.284635 0.452954
5000.00 1463.15 35.341706 50.3304 3.54155 13.2155 2.00798 13.3558 0.472132 3.89303 8.95612 3.42597 0.302514 0.499001
5000.00 1458.15 31.992413 50.0111 3.81944 12.9127 2.05617 13.7251 0.521559 3.76561 8.966 3.35017 0.320851 0.551242
5000.00 1453.15 28.863028 49.6445 4.1245 12.6107 2.10209 14.08 0.578108 3.65038 9.00652 3.2526 0.339584 0.611008
5000.00 1448.15 25.936262 49.2241 4.46226 12.308 2.14558 14.4176 0.643344 3.54732 9.08201 3.13116 0.358604 0.679957
