Title: MORB_Gale2013-1

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 Mg#
5000.00 1488.15 25.028804 59.376350 -308617.544978 7.658212 29.723735 cpx Na0.02Ca0.68Fe''0.28Mg0.88Fe'''0.04Ti0.01Al0.21Si1.87O6 50.6257 0.510954 4.88734 1.47386 9.05976 0 15.9855 17.1365 0.320422 0 0
5000.00 1483.15 26.994679 63.935042 -331687.991292 8.245024 32.018421 cpx Na0.02Ca0.67Fe''0.29Mg0.88Fe'''0.04Ti0.01Al0.21Si1.87O6 50.5562 0.532443 4.83891 1.49745 9.52103 0 15.9076 16.8224 0.323927 0 0
5000.00 1478.15 28.813178 68.122905 -352798.331331 8.784738 34.128862 cpx Na0.02Ca0.66Fe''0.31Mg0.87Fe'''0.04Ti0.02Al0.21Si1.87O6 50.4803 0.554767 4.79453 1.52137 9.97277 0 15.8087 16.5404 0.32718 0 0
5000.00 1473.15 30.501025 71.980870 -372183.413566 9.282789 36.075589 cpx Na0.02Ca0.65Fe''0.32Mg0.87Fe'''0.04Ti0.02Al0.21Si1.87O6 50.3992 0.57794 4.75378 1.54517 10.4128 0 15.6921 16.2888 0.33021 0 0
5000.00 1468.15 32.072234 75.543675 -390042.026089 9.743760 37.876121 cpx Na0.02Ca0.64Fe''0.34Mg0.86Fe'''0.04Ti0.02Al0.21Si1.87O6 50.3144 0.601934 4.71623 1.56839 10.8398 0 15.5615 16.0647 0.333023 0 0
5000.00 1463.15 33.538256 78.840105 -406539.338352 10.171434 39.545065 cpx Na0.02Ca0.63Fe''0.35Mg0.86Fe'''0.04Ti0.02Al0.21Si1.87O6 50.2273 0.626693 4.68146 1.59056 11.2525 0 15.4207 15.8651 0.335609 0 0
5000.00 1458.15 34.908139 81.893320 -421809.634127 10.568849 41.094261 cpx Na0.02Ca0.63Fe''0.36Mg0.85Fe'''0.05Ti0.02Al0.20Si1.87O6 50.1391 0.652139 4.64907 1.61123 11.6501 0 15.2731 15.6873 0.33795 0 0
5000.00 1453.15 34.688641 81.165982 -418392.516751 10.487911 40.747661 cpx Na0.03Ca0.63Fe''0.37Mg0.83Fe'''0.05Ti0.02Al0.20Si1.87O6 50.0097 0.699547 4.65152 1.64703 11.8328 0 14.99 15.8239 0.345431 0 0
5000.00 1448.15 34.433076 80.356391 -414639.191124 10.396978 40.361386 cpx Na0.03Ca0.64Fe''0.37Mg0.82Fe'''0.05Ti0.02Al0.21Si1.87O6 49.8796 0.750649 4.65728 1.6814 11.99 0 14.7105 15.9777 0.352866 0 0
5000.00 1443.15 34.215146 79.639354 -411415.138761 10.318200 40.023392 cpx Na0.03Ca0.65Fe''0.38Mg0.81Fe'''0.05Ti0.02Al0.21Si1.86O6 49.7514 0.804391 4.66464 1.71306 12.1312 0 14.4428 16.1326 0.35994 0 0
5000.00 1438.15 34.029050 79.000958 -408651.298348 10.249820 39.726872 cpx Na0.03Ca0.65Fe''0.38Mg0.79Fe'''0.05Ti0.02Al0.21Si1.86O6 49.6257 0.860709 4.67358 1.74169 12.2558 0 14.188 16.2879 0.366621 0 0
5000.00 1433.15 33.869292 78.428095 -406282.044156 10.190173 39.465382 cpx Na0.03Ca0.66Fe''0.39Mg0.78Fe'''0.05Ti0.03Al0.21Si1.86O6 49.5029 0.919496 4.68414 1.76698 12.3634 0 13.947 16.4432 0.372889 0 0
5000.00 1428.15 33.730943 77.909042 -404247.852648 10.137761 39.233121 cpx Na0.03Ca0.67Fe''0.39Mg0.77Fe'''0.05Ti0.03Al0.21Si1.86O6 49.3833 0.980611 4.69638 1.78877 12.454 0 13.7203 16.5979 0.37873 0 0
5000.00 1423.15 33.609779 77.433757 -402496.646215 10.091292 39.025082 cpx Na0.03Ca0.68Fe''0.39Mg0.76Fe'''0.05Ti0.03Al0.21Si1.85O6 49.267 1.04389 4.71037 1.80697 12.5276 0 13.5082 16.7518 0.384149 0 0
5000.00 1418.15 33.502329 76.993966 -400984.181902 10.049689 38.837084 cpx Na0.03Ca0.68Fe''0.40Mg0.75Fe'''0.05Ti0.03Al0.21Si1.85O6 49.1541 1.10917 4.72621 1.82161 12.5847 0 13.3106 16.9045 0.38916 0 0
5000.00 1413.15 33.405850 76.583079 -399673.795261 10.012087 38.665746 cpx Na0.03Ca0.69Fe''0.40Mg0.74Fe'''0.05Ti0.03Al0.21Si1.85O6 49.0444 1.17627 4.74399 1.83282 12.6262 0 13.1269 17.0556 0.393789 0 0
5000.00 1408.15 33.318251 76.196010 -398535.677085 9.977805 38.508401 cpx Na0.03Ca0.70Fe''0.40Mg0.73Fe'''0.05Ti0.04Al0.21Si1.85O6 48.9377 1.24507 4.76382 1.84082 12.653 0 12.9566 17.2049 0.398069 0 0
5000.00 1403.15 33.237988 75.828925 -397545.894806 9.946321 38.362983 cpx Na0.03Ca0.70Fe''0.40Mg0.72Fe'''0.05Ti0.04Al0.21Si1.84O6 48.8337 1.31541 4.78577 1.84586 12.6663 0 12.7988 17.3521 0.402041 0 0
5000.00 1398.15 33.166866 75.484897 -396719.953963 9.918005 38.230690 cpx Na0.03Ca0.71Fe''0.40Mg0.71Fe'''0.05Ti0.04Al0.21Si1.84O6 48.7288 1.38974 4.81115 1.84852 12.6661 0 12.65 17.4999 0.405786 0 0
5000.00 1393.15 33.100617 75.154701 -396002.622565 9.891641 38.106980 cpx Na0.03Ca0.72Fe''0.40Mg0.71Fe'''0.05Ti0.04Al0.22Si1.84O6 48.6259 1.4654 4.83883 1.84876 12.6546 0 12.5121 17.6451 0.409302 0 0
5000.00 1388.15 33.038936 74.837311 -395384.158932 9.867068 37.991167 cpx Na0.03Ca0.72Fe''0.40Mg0.70Fe'''0.05Ti0.04Al0.22Si1.84O6 48.5245 1.54241 4.86886 1.8469 12.6332 0 12.3838 17.7878 0.412629 0 0
5000.00 1383.15 32.981487 74.531695 -394854.910705 9.844131 37.882584 cpx Na0.03Ca0.73Fe''0.40Mg0.69Fe'''0.05Ti0.05Al0.22Si1.83O6 48.4243 1.62065 4.90118 1.84319 12.603 0 12.2641 17.9277 0.415799 0 0
5000.00 1378.15 33.118142 74.678198 -396627.604105 9.882380 38.011501 cpx Na0.03Ca0.73Fe''0.40Mg0.69Fe'''0.05Ti0.05Al0.22Si1.83O6 48.4384 1.62461 4.86563 1.81235 12.6319 0 12.2138 18 0.413341 0 0
5000.00 1373.15 33.323791 74.987455 -399237.515256 9.943352 38.228830 cpx Na0.03Ca0.73Fe''0.40Mg0.69Fe'''0.05Ti0.05Al0.21Si1.84O6 48.5211 1.5844 4.79075 1.76611 12.6888 0 12.2071 18.034 0.407813 0 0
5000.00 1368.15 33.478241 75.180269 -401275.149201 9.989232 38.388150 cpx Na0.03Ca0.73Fe''0.40Mg0.69Fe'''0.05Ti0.04Al0.21Si1.84O6 48.5994 1.54822 4.72138 1.72141 12.732 0 12.2029 18.0719 0.402778 0 0
5000.00 1363.15 33.592449 75.281730 -402863.122884 10.023232 38.501841 cpx Na0.03Ca0.74Fe''0.40Mg0.69Fe'''0.05Ti0.04Al0.21Si1.84O6 48.6733 1.51552 4.65702 1.67838 12.7641 0 12.2004 18.1131 0.398186 0 0
5000.00 1358.15 33.675153 75.311804 -404099.432091 10.047924 38.579802 cpx Na0.03Ca0.74Fe''0.41Mg0.69Fe'''0.05Ti0.04Al0.21Si1.85O6 48.7434 1.48575 4.59706 1.63698 12.7869 0 12.1989 18.157 0.39398 0 0
5000.00 1353.15 33.732812 75.285250 -405056.340438 10.065209 38.629355 cpx Na0.03Ca0.74Fe''0.41Mg0.69Fe'''0.05Ti0.04Al0.20Si1.85O6 48.8099 1.45847 4.54099 1.59715 12.8021 0 12.1983 18.203 0.39011 0 0
5000.00 1348.15 33.770299 75.213190 -405788.214426 10.076521 38.656018 cpx Na0.03Ca0.74Fe''0.41Mg0.69Fe'''0.04Ti0.04Al0.20Si1.85O6 48.8732 1.43334 4.48838 1.55881 12.8108 0 12.1981 18.2508 0.386539 0 0
5000.00 1343.15 33.791362 75.104174 -406336.805277 10.082966 38.664040 cpx Na0.03Ca0.74Fe''0.41Mg0.69Fe'''0.04Ti0.04Al0.20Si1.85O6 48.9336 1.41008 4.43886 1.52189 12.8139 0 12.1983 18.3 0.383235 0 0
5000.00 1338.15 33.798934 74.964887 -406734.744861 10.085408 38.656747 cpx Na0.03Ca0.74Fe''0.41Mg0.69Fe'''0.04Ti0.04Al0.20Si1.86O6 48.9914 1.38846 4.39212 1.4863 12.8123 0 12.1988 18.3505 0.38017 0 0
5000.00 1333.15 33.795346 74.800636 -407007.926472 10.084534 38.636780 cpx Na0.03Ca0.75Fe''0.41Mg0.69Fe'''0.04Ti0.04Al0.19Si1.86O6 49.0467 1.36828 4.34789 1.45196 12.8065 0 12.1994 18.402 0.377322 0 0
5000.00 1328.15 33.782470 74.615682 -407177.167292 10.080897 38.606265 cpx Na0.03Ca0.75Fe''0.41Mg0.69Fe'''0.04Ti0.04Al0.19Si1.86O6 49.0998 1.3494 4.30595 1.41879 12.7971 0 12.2001 18.4543 0.37467 0 0
5000.00 1323.15 33.761832 74.413488 -407259.395286 10.074947 38.566930 cpx Na0.03Ca0.75Fe''0.40Mg0.69Fe'''0.04Ti0.04Al0.19Si1.86O6 49.1508 1.33167 4.26608 1.38674 12.7844 0 12.2008 18.5072 0.372199 0 0
5000.00 1318.15 33.734682 74.196894 -407268.513479 10.067055 38.520196 cpx Na0.03Ca0.75Fe''0.40Mg0.69Fe'''0.04Ti0.04Al0.19Si1.86O6 49.2 1.31498 4.22812 1.35574 12.769 0 12.2016 18.5607 0.369892 0 0
5000.00 1313.15 33.702058 73.968248 -407216.040541 10.057527 38.467241 cpx Na0.03Ca0.75Fe''0.40Mg0.69Fe'''0.04Ti0.04Al0.19Si1.86O6 49.2474 1.29923 4.19192 1.32572 12.751 0 12.2025 18.6146 0.367739 0 0
5000.00 1308.15 33.796435 74.019592 -408714.645959 10.085887 38.559558 cpx Na0.03Ca0.76Fe''0.40Mg0.69Fe'''0.04Ti0.04Al0.19Si1.87O6 49.2862 1.28293 4.16954 1.30166 12.7245 0 12.2017 18.6675 0.365977 0 0
5000.00 1303.15 33.994746 74.300097 -411492.434612 10.145328 38.771187 cpx Na0.03Ca0.76Fe''0.40Mg0.69Fe'''0.04Ti0.04Al0.19Si1.87O6 49.3164 1.26324 4.16493 1.28571 12.6881 0 12.2 18.7167 0.364862 0 0
5000.00 1298.15 34.093415 74.361280 -413064.732314 10.175099 38.869258 cpx Na0.03Ca0.76Fe''0.40Mg0.69Fe'''0.04Ti0.04Al0.19Si1.87O6 49.3499 1.24199 4.15783 1.26954 12.6532 0 12.1998 18.7638 0.363969 0 0
5000.00 1293.15 34.132019 74.290497 -413907.226024 10.186976 38.898845 cpx Na0.03Ca0.76Fe''0.40Mg0.69Fe'''0.04Ti0.03Al0.18Si1.87O6 49.3855 1.21961 4.14903 1.25332 12.6196 0 12.2003 18.8094 0.363251 0 0
5000.00 1288.15 34.132261 74.135621 -414281.126247 10.187411 38.884652 cpx Na0.03Ca0.76Fe''0.40Mg0.69Fe'''0.04Ti0.03Al0.18Si1.87O6 49.4225 1.19643 4.13907 1.23714 12.5872 0 12.2012 18.8538 0.362689 0 0
5000.00 1283.15 34.107031 73.925056 -414341.886480 10.180239 38.841347 cpx Na0.03Ca0.77Fe''0.40Mg0.69Fe'''0.03Ti0.03Al0.18Si1.87O6 49.4604 1.17272 4.12834 1.22108 12.5559 0 12.2021 18.8972 0.362273 0 0
5000.00 1278.15 34.097848 73.747597 -414836.630599 10.178013 38.817561 cpx Na0.03Ca0.77Fe''0.39Mg0.69Fe'''0.03Ti0.03Al0.19Si1.87O6 49.4419 1.19703 4.16181 1.209 12.4403 0 12.2015 18.9856 0.362958 0 0
5000.00 1273.15 34.014040 73.406633 -414229.613494 10.152342 38.703939 cpx Na0.03Ca0.77Fe''0.39Mg0.69Fe'''0.03Ti0.03Al0.19Si1.87O6 49.4373 1.20618 4.17785 1.19959 12.3788 0 12.1837 19.051 0.365548 0 0
5000.00 1268.15 33.933060 73.072128 -413654.421560 10.127515 38.593601 cpx Na0.03Ca0.77Fe''0.39Mg0.69Fe'''0.03Ti0.03Al0.19Si1.87O6 49.4326 1.21543 4.19401 1.19015 12.3176 0 12.1663 19.1157 0.368154 0 0
5000.00 1263.15 33.854781 72.743763 -413109.641499 10.103492 38.486393 cpx Na0.03Ca0.78Fe''0.39Mg0.68Fe'''0.03Ti0.03Al0.19Si1.87O6 49.4279 1.22477 4.21029 1.18068 12.2567 0 12.1493 19.1796 0.370777 0 0
5000.00 1258.15 33.779083 72.421240 -412593.959610 10.080238 38.382172 cpx Na0.03Ca0.78Fe''0.39Mg0.68Fe'''0.03Ti0.04Al0.19Si1.87O6 49.4231 1.23423 4.2267 1.17117 12.1961 0 12.1326 19.2427 0.373419 0 0
5000.00 1253.15 33.705853 72.104279 -412106.153627 10.057720 38.280805 cpx Na0.03Ca0.78Fe''0.38Mg0.68Fe'''0.03Ti0.04Al0.19Si1.87O6 49.4182 1.24379 4.24325 1.16164 12.1357 0 12.1163 19.3051 0.37608 0 0
5000.00 1248.15 33.634989 71.792621 -411645.085410 10.035906 38.182166 cpx Na0.03Ca0.78Fe''0.38Mg0.68Fe'''0.03Ti0.04Al0.19Si1.87O6 49.4132 1.25347 4.25995 1.15207 12.0755 0 12.1003 19.3668 0.37876 0 0
5000.00 1243.15 33.566394 71.486021 -411209.694351 10.014768 38.086141 cpx Na0.03Ca0.79Fe''0.38Mg0.68Fe'''0.03Ti0.04Al0.19Si1.87O6 49.4081 1.26328 4.27679 1.14248 12.0155 0 12.0846 19.4278 0.381461 0 0
5000.00 1238.15 33.499976 71.184250 -410798.991456 9.994279 37.992618 cpx Na0.03Ca0.79Fe''0.38Mg0.68Fe'''0.03Ti0.04Al0.19Si1.87O6 49.4029 1.27321 4.29379 1.13286 11.9557 0 12.0693 19.4881 0.384184 0 0
5000.00 1233.15 33.435651 70.887095 -410412.053995 9.974413 37.901498 cpx Na0.03Ca0.79Fe''0.38Mg0.68Fe'''0.03Ti0.04Al0.19Si1.87O6 49.3976 1.28329 4.31095 1.12323 11.896 0 12.0543 19.5477 0.386929 0 0
5000.00 1228.15 33.373341 70.594353 -410048.020679 9.955146 37.812682 cpx Na0.03Ca0.79Fe''0.37Mg0.68Fe'''0.03Ti0.04Al0.19Si1.87O6 49.3922 1.29351 4.32828 1.11357 11.8365 0 12.0395 19.6067 0.389698 0 0
5000.00 1223.15 33.312971 70.305835 -409706.087301 9.936457 37.726083 cpx Na0.03Ca0.80Fe''0.37Mg0.68Fe'''0.03Ti0.04Al0.19Si1.86O6 49.3866 1.30389 4.34579 1.10389 11.7772 0 12.0251 19.6651 0.39249 0 0
5000.00 1218.15 33.254472 70.021363 -409385.502790 9.918325 37.641615 cpx Na0.03Ca0.80Fe''0.37Mg0.68Fe'''0.03Ti0.04Al0.19Si1.86O6 49.3809 1.31442 4.36348 1.09419 11.7179 0 12.011 19.7228 0.395308 0 0
5000.00 1213.15 33.197778 69.740770 -409085.565646 9.900729 37.559198 cpx Na0.03Ca0.80Fe''0.37Mg0.68Fe'''0.03Ti0.04Al0.19Si1.86O6 49.375 1.32513 4.38137 1.08448 11.6588 0 11.9972 19.7799 0.398151 0 0
5000.00 1208.15 33.142830 69.463898 -408805.620707 9.883652 37.478760 cpx Na0.03Ca0.80Fe''0.37Mg0.67Fe'''0.03Ti0.04Al0.20Si1.86O6 49.3689 1.33601 4.39946 1.07476 11.5998 0 11.9836 19.8364 0.40102 0 0
5000.00 1203.15 33.089570 69.190599 -408545.056231 9.867077 37.400228 cpx Na0.03Ca0.80Fe''0.36Mg0.67Fe'''0.03Ti0.04Al0.20Si1.86O6 49.3627 1.34709 4.41776 1.06502 11.5408 0 11.9703 19.8924 0.403918 0 0
5000.00 1198.15 33.037945 68.920731 -408303.301251 9.850987 37.323538 cpx Na0.03Ca0.81Fe''0.36Mg0.67Fe'''0.03Ti0.04Al0.20Si1.86O6 49.3562 1.35836 4.43628 1.05527 11.482 0 11.9573 19.9478 0.406843 0 0
5000.00 1193.15 32.987906 68.654165 -408079.823185 9.835368 37.248628 cpx Na0.03Ca0.81Fe''0.36Mg0.67Fe'''0.03Ti0.04Al0.20Si1.86O6 49.3495 1.36984 4.45502 1.04552 11.4232 0 11.9445 20.0026 0.409798 0 0
5000.00 1188.15 32.939405 68.390774 -407874.125691 9.820204 37.175439 cpx Na0.03Ca0.81Fe''0.36Mg0.67Fe'''0.03Ti0.04Al0.20Si1.86O6 49.3427 1.38153 4.47401 1.03576 11.3644 0 11.932 20.0569 0.412783 0 0
5000.00 1183.15 32.892399 68.130441 -407685.746720 9.805483 37.103916 cpx Na0.03Ca0.81Fe''0.36Mg0.67Fe'''0.03Ti0.04Al0.20Si1.86O6 49.3355 1.39346 4.49324 1.02599 11.3056 0 11.9197 20.1106 0.415799 0 0
5000.00 1178.15 32.846848 67.873056 -407514.256793 9.791193 37.034008 cpx Na0.03Ca0.81Fe''0.35Mg0.67Fe'''0.03Ti0.04Al0.20Si1.86O6 49.3281 1.40563 4.51273 1.01622 11.2469 0 11.9077 20.1638 0.418846 0 0
5000.00 1173.15 32.802713 67.618514 -407359.257449 9.777321 36.965667 cpx Na0.03Ca0.82Fe''0.35Mg0.67Fe'''0.03Ti0.04Al0.20Si1.86O6 49.3205 1.41806 4.53249 1.00645 11.1882 0 11.8958 20.2165 0.421927 0 0
5000.00 1168.15 32.759960 67.366717 -407220.379880 9.763857 36.898846 cpx Na0.03Ca0.82Fe''0.35Mg0.67Fe'''0.03Ti0.04Al0.20Si1.86O6 49.3125 1.43075 4.55254 0.99668 11.1295 0 11.8842 20.2687 0.425042 0 0
5000.00 1163.15 32.718556 67.117571 -407097.283743 9.750790 36.833503 cpx Na0.03Ca0.82Fe''0.35Mg0.67Fe'''0.03Ti0.04Al0.20Si1.86O6 49.3042 1.44373 4.57288 0.986913 11.0708 0 11.8728 20.3205 0.428191 0 0
5000.00 1158.15 32.678470 66.870990 -406989.656127 9.738110 36.769598 cpx Na0.03Ca0.82Fe''0.35Mg0.67Fe'''0.03Ti0.04Al0.20Si1.86O6 49.2956 1.45701 4.59353 0.977151 11.012 0 11.8616 20.3717 0.431375 0 0
5000.00 1153.15 32.639674 66.626891 -406897.210694 9.725810 36.707093 cpx Na0.03Ca0.82Fe''0.35Mg0.67Fe'''0.03Ti0.04Al0.21Si1.86O6 49.2867 1.47061 4.61451 0.967397 10.9532 0 11.8505 20.4224 0.434597 0 0
5000.00 1148.15 31.126532 63.377795 -388139.408735 9.272724 34.980342 cpx Na0.03Ca0.83Fe''0.35Mg0.66Fe'''0.03Ti0.04Al0.20Si1.86O6 49.3066 1.46301 4.59536 0.962147 10.9729 0 11.8133 20.4445 0.442253 0 0
5000.00 1143.15 29.183895 59.272041 -363991.161053 8.692081 32.774069 cpx Na0.03Ca0.83Fe''0.35Mg0.66Fe'''0.03Ti0.04Al0.20Si1.86O6 49.3421 1.44864 4.56142 0.956439 11.0014 0 11.7793 20.4592 0.451499 0 0
5000.00 1138.15 27.349438 55.405333 -341198.001399 8.144067 30.692861 cpx Na0.03Ca0.83Fe''0.35Mg0.66Fe'''0.03Ti0.04Al0.20Si1.86O6 49.3793 1.43444 4.52712 0.950193 11.0252 0 11.7486 20.4743 0.460825 0 0
5000.00 1133.15 25.822478 52.179275 -322268.180070 7.688210 28.960768 cpx Na0.03Ca0.83Fe''0.35Mg0.66Fe'''0.03Ti0.04Al0.20Si1.86O6 49.4191 1.41885 4.49499 0.942431 11.0377 0 11.7259 20.4917 0.469273 0 0
5000.00 1128.15 25.796973 51.998553 -322246.133289 7.681275 28.920461 cpx Na0.03Ca0.83Fe''0.35Mg0.66Fe'''0.03Ti0.04Al0.20Si1.87O6 49.467 1.39249 4.48048 0.927264 11.0004 0 11.7392 20.5222 0.471009 0 0
5000.00 1123.15 25.772278 51.819189 -322234.973480 7.674580 28.880975 cpx Na0.03Ca0.83Fe''0.35Mg0.66Fe'''0.03Ti0.04Al0.20Si1.87O6 49.5143 1.36651 4.46644 0.912269 10.9624 0 11.7525 20.5528 0.472802 0 0
5000.00 1118.15 25.748367 51.641116 -322234.413020 7.668118 28.842280 cpx Na0.03Ca0.83Fe''0.34Mg0.66Fe'''0.03Ti0.04Al0.20Si1.87O6 49.5611 1.34091 4.45289 0.897445 10.9236 0 11.7659 20.5835 0.474654 0 0
5000.00 1113.15 25.725217 51.464275 -322244.185428 7.661883 28.804348 cpx Na0.03Ca0.83Fe''0.34Mg0.66Fe'''0.03Ti0.04Al0.20Si1.87O6 49.6075 1.31568 4.43981 0.882788 10.8841 0 11.7793 20.6142 0.476566 0 0
5000.00 1108.15 25.702805 51.288610 -322264.043936 7.655869 28.767154 cpx Na0.03Ca0.83Fe''0.34Mg0.66Fe'''0.02Ti0.04Al0.20Si1.87O6 49.6533 1.29081 4.42721 0.868297 10.8439 0 11.7928 20.6451 0.478539 0 0
5000.00 1103.15 25.681111 51.114065 -322293.760166 7.650069 28.730674 cpx Na0.04Ca0.83Fe''0.34Mg0.66Fe'''0.02Ti0.04Al0.20Si1.87O6 49.6987 1.26629 4.41508 0.85397 10.803 0 11.8063 20.676 0.480574 0 0
5000.00 1098.15 25.660116 50.940591 -322333.122901 7.644478 28.694883 cpx Na0.04Ca0.84Fe''0.34Mg0.66Fe'''0.02Ti0.04Al0.20Si1.87O6 49.7437 1.24213 4.40342 0.839805 10.7613 0 11.82 20.707 0.482672 0 0
5000.00 1093.15 25.639802 50.768140 -322381.936920 7.639092 28.659760 cpx Na0.04Ca0.84Fe''0.34Mg0.66Fe'''0.02Ti0.03Al0.19Si1.87O6 49.7882 1.2183 4.39223 0.8258 10.7189 0 11.8337 20.7381 0.484835 0 0
5000.00 1088.15 25.620152 50.596666 -322440.021918 7.633905 28.625286 cpx Na0.04Ca0.84Fe''0.34Mg0.66Fe'''0.02Ti0.03Al0.19Si1.88O6 49.8323 1.19481 4.38151 0.811953 10.6757 0 11.8474 20.7692 0.487063 0 0
5000.00 1083.15 25.601151 50.426127 -322507.211455 7.628914 28.591441 cpx Na0.04Ca0.84Fe''0.33Mg0.67Fe'''0.02Ti0.03Al0.19Si1.88O6 49.876 1.17165 4.37126 0.798263 10.6319 0 11.8613 20.8003 0.489358 0 0
5000.00 1078.15 25.582785 50.256481 -322583.351960 7.624114 28.558208 cpx Na0.04Ca0.84Fe''0.33Mg0.67Fe'''0.02Ti0.03Al0.19Si1.88O6 49.9192 1.14882 4.36148 0.784726 10.5873 0 11.8753 20.8315 0.49172 0 0
5000.00 1073.15 25.565039 50.087691 -322668.301754 7.619501 28.525569 cpx Na0.04Ca0.84Fe''0.33Mg0.67Fe'''0.02Ti0.03Al0.19Si1.88O6 49.9621 1.12631 4.35217 0.771343 10.542 0 11.8893 20.8627 0.494152 0 0
5000.00 1068.15 25.547903 49.919719 -322761.930078 7.615073 28.493508 cpx Na0.04Ca0.84Fe''0.33Mg0.67Fe'''0.02Ti0.03Al0.19Si1.88O6 50.0045 1.10411 4.34332 0.758111 10.4959 0 11.9035 20.8939 0.496653 0 0
5000.00 1063.15 25.531363 49.752531 -322864.116127 7.610826 28.462011 cpx Na0.04Ca0.84Fe''0.33Mg0.67Fe'''0.02Ti0.03Al0.19Si1.88O6 50.0466 1.08221 4.33495 0.745028 10.4492 0 11.9177 20.9251 0.499226 0 0
5000.00 1058.15 25.515409 49.586092 -322974.748049 7.606757 28.431063 cpx Na0.04Ca0.84Fe''0.33Mg0.67Fe'''0.02Ti0.03Al0.19Si1.88O6 50.0882 1.06062 4.32704 0.732092 10.4017 0 11.9321 20.9563 0.501871 0 0
5000.00 1053.15 25.500031 49.420370 -323093.721907 7.602863 28.400651 cpx Na0.04Ca0.84Fe''0.33Mg0.67Fe'''0.02Ti0.03Al0.19Si1.88O6 50.1295 1.03933 4.3196 0.719303 10.3536 0 11.9466 20.9875 0.504589 0 0
5000.00 1048.15 25.485219 49.255335 -323220.940573 7.599142 28.370761 cpx Na0.04Ca0.85Fe''0.32Mg0.67Fe'''0.02Ti0.03Al0.19Si1.88O6 50.1704 1.01833 4.31263 0.706657 10.3047 0 11.9612 21.0187 0.507382 0 0
5000.00 1043.15 25.470964 49.090955 -323356.312515 7.595590 28.341380 cpx Na0.04Ca0.85Fe''0.32Mg0.67Fe'''0.02Ti0.03Al0.19Si1.89O6 50.211 0.997627 4.30614 0.694155 10.2551 0 11.9759 21.0498 0.51025 0 0
5000.00 1038.15 25.457256 48.927201 -323499.750467 7.592207 28.312497 cpx Na0.04Ca0.85Fe''0.32Mg0.67Fe'''0.02Ti0.03Al0.19Si1.89O6 50.2512 0.977204 4.30011 0.681793 10.2048 0 11.9908 21.0809 0.513194 0 0
5000.00 1033.15 25.444087 48.764045 -323651.169910 7.588989 28.284099 cpx Na0.04Ca0.85Fe''0.32Mg0.67Fe'''0.02Ti0.03Al0.19Si1.89O6 50.291 0.957062 4.29456 0.669571 10.1538 0 12.0058 21.112 0.516215 0 0
5000.00 1028.15 25.431449 48.601456 -323810.487343 7.585934 28.256174 cpx Na0.04Ca0.85Fe''0.32Mg0.67Fe'''0.02Ti0.03Al0.19Si1.89O6 50.3305 0.937196 4.28947 0.657486 10.102 0 12.0209 21.1431 0.519312 0 0

whitlockite thermodynamic data and composition:
Pressure Temperature mass S H V Cp formula
5000.00 1398.15 0.015148 0.035699 -178.936604 0.004767 0.016007 Ca3(PO4)2
5000.00 1393.15 0.028068 0.066039 -331.693912 0.008833 0.029647 Ca3(PO4)2
5000.00 1388.15 0.039781 0.093447 -470.324411 0.012520 0.042002 Ca3(PO4)2
5000.00 1383.15 0.050446 0.118308 -596.685805 0.015876 0.053240 Ca3(PO4)2
5000.00 1378.15 0.067604 0.158289 -799.991694 0.021276 0.071318 Ca3(PO4)2
5000.00 1373.15 0.086304 0.201743 -1021.732945 0.027161 0.091007 Ca3(PO4)2
5000.00 1368.15 0.103364 0.237676 -1229.113793 0.032530 0.146992 Ca3(PO4)2
5000.00 1363.15 0.118074 0.270887 -1404.872549 0.037160 0.167411 Ca3(PO4)2
5000.00 1358.15 0.130890 0.299610 -1558.291064 0.041193 0.185031 Ca3(PO4)2
5000.00 1353.15 0.142177 0.324705 -1693.666495 0.044746 0.200390 Ca3(PO4)2
5000.00 1348.15 0.152207 0.346818 -1814.215643 0.047902 0.213892 Ca3(PO4)2
5000.00 1343.15 0.161188 0.366442 -1922.398062 0.050729 0.225845 Ca3(PO4)2
5000.00 1338.15 0.169283 0.383962 -2020.129263 0.053276 0.236490 Ca3(PO4)2
5000.00 1333.15 0.176621 0.399683 -2108.925361 0.055586 0.246016 Ca3(PO4)2
5000.00 1328.15 0.183304 0.413850 -2190.003603 0.057689 0.254579 Ca3(PO4)2
5000.00 1323.15 0.189418 0.426661 -2264.353759 0.059613 0.262301 Ca3(PO4)2
5000.00 1318.15 0.195030 0.438281 -2332.789799 0.061379 0.269286 Ca3(PO4)2
5000.00 1313.15 0.200198 0.448846 -2395.987943 0.063006 0.275620 Ca3(PO4)2
5000.00 1308.15 0.221774 0.496056 -2655.732091 0.069796 0.304440 Ca3(PO4)2
5000.00 1303.15 0.259668 0.579453 -3111.292300 0.081722 0.355429 Ca3(PO4)2
5000.00 1298.15 0.287405 0.639840 -3445.605734 0.090452 0.392263 Ca3(PO4)2
5000.00 1293.15 0.308808 0.685864 -3704.300183 0.097187 0.420264 Ca3(PO4)2
5000.00 1288.15 0.325993 0.722316 -3912.657838 0.102596 0.442381 Ca3(PO4)2
5000.00 1283.15 0.340227 0.752061 -4085.798760 0.107075 0.460377 Ca3(PO4)2
