Title: Gale2013MORB-9

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 
5000.00 1573.15 100.142588 50.4057 1.39578 15.8383 1.42118 8.80936 0.172183 6.91272 11.8728 2.87786 0.136054 0.158106
5000.00 1568.15 100.142738 50.4056 1.39578 15.8382 1.42267 8.808 0.172183 6.91271 11.8728 2.87786 0.136054 0.158106
5000.00 1563.15 100.142894 50.4056 1.39577 15.8382 1.42422 8.80659 0.172182 6.9127 11.8728 2.87785 0.136054 0.158106
5000.00 1558.15 100.143054 50.4055 1.39577 15.8382 1.42582 8.80514 0.172182 6.91269 11.8727 2.87785 0.136053 0.158105
5000.00 1553.15 100.143221 50.4054 1.39577 15.8382 1.42747 8.80363 0.172182 6.91268 11.8727 2.87784 0.136053 0.158105
5000.00 1548.15 100.143393 50.4053 1.39577 15.8381 1.42918 8.80208 0.172181 6.91266 11.8727 2.87784 0.136053 0.158105
5000.00 1543.15 100.143570 50.4052 1.39577 15.8381 1.43095 8.80047 0.172181 6.91265 11.8727 2.87783 0.136053 0.158105
5000.00 1538.15 100.143754 50.4051 1.39576 15.8381 1.43278 8.79881 0.172181 6.91264 11.8727 2.87783 0.136053 0.158104
5000.00 1533.15 100.143957 50.405 1.39576 15.838 1.4348 8.79696 0.17218 6.91262 11.8726 2.87782 0.136052 0.158104
5000.00 1528.15 100.144319 50.4048 1.39576 15.838 1.4384 8.79369 0.17218 6.9126 11.8726 2.87781 0.136052 0.158103
5000.00 1523.15 100.144815 50.4046 1.39575 15.8379 1.44334 8.7892 0.172179 6.91257 11.8725 2.8778 0.136051 0.158103
5000.00 1518.15 100.144599 50.4047 1.39575 15.8379 1.44119 8.79115 0.172179 6.91258 11.8726 2.8778 0.136051 0.158103
5000.00 1513.15 100.144137 50.4049 1.39576 15.838 1.43659 8.79533 0.17218 6.91261 11.8726 2.87782 0.136052 0.158104
5000.00 1508.15 100.143481 50.4053 1.39577 15.8381 1.43007 8.80127 0.172181 6.91266 11.8727 2.87784 0.136053 0.158105
5000.00 1503.15 100.142696 50.4057 1.39578 15.8382 1.42225 8.80839 0.172183 6.91271 11.8728 2.87786 0.136054 0.158106
5000.00 1498.15 100.141849 50.4061 1.39579 15.8384 1.41382 8.81606 0.172184 6.91277 11.8729 2.87788 0.136055 0.158107
5000.00 1493.15 100.141004 50.4065 1.3958 15.8385 1.40541 8.82371 0.172186 6.91283 11.873 2.87791 0.136056 0.158109
5000.00 1488.15 100.140208 50.4069 1.39581 15.8386 1.39749 8.83092 0.172187 6.91288 11.8731 2.87793 0.136057 0.15811
5000.00 1483.15 100.139488 50.4073 1.39582 15.8387 1.39032 8.83744 0.172188 6.91293 11.8732 2.87795 0.136058 0.158111
5000.00 1478.15 100.138862 50.4076 1.39583 15.8388 1.38409 8.84311 0.172189 6.91298 11.8732 2.87797 0.136059 0.158112
5000.00 1473.15 100.138443 50.4078 1.39584 15.8389 1.37992 8.8469 0.17219 6.913 11.8733 2.87798 0.13606 0.158113
5000.00 1468.15 100.138144 50.4079 1.39584 15.839 1.37695 8.84961 0.17219 6.91303 11.8733 2.87799 0.13606 0.158113
5000.00 1463.15 100.137954 50.408 1.39584 15.839 1.37505 8.85133 0.172191 6.91304 11.8733 2.87799 0.13606 0.158113
5000.00 1458.15 100.137857 50.4081 1.39585 15.839 1.37409 8.85221 0.172191 6.91305 11.8734 2.878 0.136061 0.158114
5000.00 1453.15 100.137833 50.4081 1.39585 15.839 1.37385 8.85243 0.172191 6.91305 11.8734 2.878 0.136061 0.158114
5000.00 1448.15 100.137863 50.4081 1.39585 15.839 1.37414 8.85216 0.172191 6.91304 11.8734 2.878 0.136061 0.158114
