Title: MORB_Gale2013-0

Solid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 
5000.00 1573.15 0.000000 ---
5000.00 1568.15 0.000000 ---
5000.00 1563.15 0.000000 ---
5000.00 1558.15 0.000000 ---
5000.00 1553.15 0.000000 ---
5000.00 1548.15 0.000000 ---
5000.00 1543.15 1.863735 51.0123 0.357757 5.23598 1.40458 5.17867 0 16.0712 20.4646 0.274938 0 0
5000.00 1538.15 5.109753 50.7922 0.391628 5.46562 1.46432 5.31515 0 15.8615 20.4218 0.287745 0 0
5000.00 1533.15 8.201759 50.5717 0.427238 5.69417 1.52413 5.45474 0 15.6542 20.3729 0.300855 0 0
5000.00 1528.15 11.153260 50.3511 0.464524 5.92111 1.58392 5.59745 0 15.4495 20.3181 0.314268 0 0
5000.00 1523.15 13.976005 50.1309 0.5034 6.14596 1.64354 5.74327 0 15.2475 20.2575 0.327981 0 0
5000.00 1518.15 19.267866 50.07 0.484024 8.99703 1.50254 5.33437 0 13.5181 19.4188 0.671512 0.00366308 0
5000.00 1513.15 25.590926 50.1592 0.463825 11.3853 1.36703 5.00226 0 12.0503 18.5501 1.01405 0.00785432 0
5000.00 1508.15 31.411953 50.275 0.461868 12.7186 1.29719 4.88367 0 11.19 17.9087 1.2536 0.011355 0
5000.00 1503.15 36.808686 50.3993 0.46884 13.563 1.25868 4.86435 0 10.6085 17.3781 1.44451 0.0147147 0
5000.00 1498.15 41.833984 50.524 0.481297 14.1385 1.23829 4.89904 0 10.1781 16.9153 1.60741 0.0181681 0
5000.00 1493.15 46.523741 50.6446 0.497746 14.5486 1.22991 4.96563 0 9.83853 16.5015 1.75164 0.0218444 0
5000.00 1488.15 50.903433 50.7582 0.517463 14.849 1.23024 5.05172 0 9.55814 16.1273 1.882 0.0258295 0
5000.00 1483.15 54.992995 50.8633 0.540045 15.0725 1.23732 5.14958 0 9.31857 15.7873 2.00122 0.0301904 0
5000.00 1478.15 58.810002 50.9589 0.565221 15.24 1.24986 5.25408 0 9.10861 15.4774 2.11102 0.0349857 0
5000.00 1473.15 62.372298 51.0446 0.592754 15.366 1.26689 5.36159 0 8.92097 15.1942 2.21269 0.040275 0
5000.00 1468.15 65.695514 51.1207 0.622416 15.4606 1.2877 5.46943 0 8.75088 14.935 2.30712 0.0461151 0
5000.00 1463.15 68.793675 51.1871 0.653963 15.5316 1.31171 5.57546 0 8.59508 14.6975 2.395 0.0525611 0
5000.00 1458.15 71.678994 51.2444 0.687127 15.5846 1.33846 5.67791 0 8.45132 14.4797 2.47688 0.0596625 0
