Title: Gale2013MORB-2

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 
5000.00 1573.15 100.146745 50.5492 1.55901 15.1364 1.46252 9.44002 0.175281 7.52371 11.1808 2.63351 0.151779 0.187754
5000.00 1568.15 100.146900 50.5491 1.55901 15.1364 1.46407 9.43861 0.175281 7.5237 11.1808 2.63351 0.151779 0.187754
5000.00 1563.15 100.147060 50.549 1.55901 15.1364 1.46566 9.43715 0.17528 7.52369 11.1808 2.63351 0.151779 0.187754
5000.00 1558.15 100.147227 50.5489 1.559 15.1363 1.46732 9.43565 0.17528 7.52368 11.1808 2.6335 0.151779 0.187753
5000.00 1553.15 100.147399 50.5488 1.559 15.1363 1.46903 9.43409 0.17528 7.52366 11.1807 2.6335 0.151778 0.187753
5000.00 1548.15 100.147577 50.5488 1.559 15.1363 1.4708 9.43248 0.175279 7.52365 11.1807 2.63349 0.151778 0.187753
5000.00 1543.15 100.147760 50.5487 1.55899 15.1363 1.47263 9.43081 0.175279 7.52364 11.1807 2.63349 0.151778 0.187752
5000.00 1538.15 100.147950 50.5486 1.55899 15.1362 1.47452 9.42909 0.175279 7.52362 11.1807 2.63348 0.151777 0.187752
5000.00 1533.15 100.147654 50.5487 1.559 15.1363 1.47157 9.43178 0.175279 7.52364 11.1807 2.63349 0.151778 0.187753
5000.00 1528.15 100.147319 50.5489 1.559 15.1363 1.46824 9.43481 0.17528 7.52367 11.1808 2.6335 0.151778 0.187753
5000.00 1523.15 100.147203 50.5489 1.559 15.1364 1.46708 9.43586 0.17528 7.52368 11.1808 2.6335 0.151779 0.187753
5000.00 1518.15 100.147283 50.5489 1.559 15.1363 1.46788 9.43514 0.17528 7.52367 11.1808 2.6335 0.151779 0.187753
5000.00 1513.15 100.147238 50.5489 1.559 15.1363 1.46743 9.43554 0.17528 7.52368 11.1808 2.6335 0.151779 0.187753
5000.00 1508.15 100.145559 50.5498 1.55903 15.1366 1.45072 9.45076 0.175283 7.5238 11.1809 2.63355 0.151781 0.187756
5000.00 1503.15 100.143779 50.5507 1.55906 15.1369 1.433 9.4669 0.175286 7.52394 11.1811 2.63359 0.151784 0.18776
5000.00 1498.15 100.142117 50.5515 1.55908 15.1371 1.41647 9.48195 0.175289 7.52406 11.1813 2.63364 0.151786 0.187763
5000.00 1493.15 100.140602 50.5523 1.55911 15.1373 1.40139 9.49568 0.175292 7.52417 11.1815 2.63368 0.151789 0.187766
5000.00 1488.15 100.139220 50.553 1.55913 15.1376 1.38763 9.50821 0.175294 7.52428 11.1817 2.63371 0.151791 0.187768
5000.00 1483.15 100.137958 50.5536 1.55915 15.1377 1.37507 9.51965 0.175296 7.52437 11.1818 2.63375 0.151793 0.187771
5000.00 1478.15 100.136806 50.5542 1.55917 15.1379 1.36361 9.53009 0.175298 7.52446 11.1819 2.63378 0.151794 0.187773
5000.00 1473.15 100.135753 50.5547 1.55918 15.1381 1.35312 9.53964 0.1753 7.52454 11.182 2.6338 0.151796 0.187775
5000.00 1468.15 100.134784 50.5552 1.5592 15.1382 1.34347 9.54842 0.175302 7.52461 11.1822 2.63383 0.151797 0.187777
5000.00 1463.15 100.133884 50.5557 1.55921 15.1384 1.33451 9.55658 0.175303 7.52468 11.1823 2.63385 0.151799 0.187778
5000.00 1458.15 100.133031 50.5561 1.55922 15.1385 1.32602 9.56431 0.175305 7.52474 11.1823 2.63388 0.1518 0.18778
5000.00 1453.15 100.132196 50.5565 1.55924 15.1386 1.31771 9.57188 0.175306 7.52481 11.1824 2.6339 0.151801 0.187781
5000.00 1448.15 100.131340 50.557 1.55925 15.1387 1.30919 9.57964 0.175308 7.52487 11.1825 2.63392 0.151803 0.187783
5000.00 1443.15 100.130419 50.5574 1.55926 15.1389 1.30002 9.58799 0.175309 7.52494 11.1826 2.63394 0.151804 0.187785
5000.00 1438.15 100.129336 50.558 1.55928 15.1391 1.28924 9.5978 0.175311 7.52502 11.1828 2.63397 0.151806 0.187787
5000.00 1433.15 100.128167 50.5586 1.5593 15.1392 1.27761 9.6084 0.175313 7.52511 11.1829 2.634 0.151807 0.187789
5000.00 1428.15 100.127070 50.5591 1.55932 15.1394 1.26668 9.61835 0.175315 7.52519 11.183 2.63403 0.151809 0.187791
5000.00 1423.15 100.126165 50.5596 1.55933 15.1395 1.25767 9.62655 0.175317 7.52526 11.1831 2.63406 0.151811 0.187793
5000.00 1418.15 100.125441 50.5599 1.55934 15.1396 1.25047 9.63311 0.175318 7.52531 11.1832 2.63408 0.151812 0.187794
5000.00 1413.15 100.124775 50.5603 1.55935 15.1397 1.24383 9.63916 0.175319 7.52536 11.1833 2.63409 0.151813 0.187795
5000.00 1408.15 100.124021 50.5606 1.55936 15.1399 1.23633 9.64599 0.175321 7.52542 11.1834 2.63411 0.151814 0.187797
5000.00 1403.15 100.123074 50.5611 1.55938 15.14 1.22689 9.65458 0.175322 7.52549 11.1835 2.63414 0.151815 0.187799
5000.00 1398.15 100.121945 50.5617 1.5594 15.1402 1.21566 9.66481 0.175324 7.52558 11.1836 2.63417 0.151817 0.187801
5000.00 1393.15 100.120536 50.5624 1.55942 15.1404 1.20162 9.67759 0.175327 7.52568 11.1837 2.6342 0.151819 0.187803
5000.00 1388.15 100.119072 50.5631 1.55944 15.1406 1.18705 9.69086 0.175329 7.52579 11.1839 2.63424 0.151821 0.187806
5000.00 1383.15 100.117663 50.5639 1.55946 15.1408 1.17302 9.70363 0.175332 7.5259 11.1841 2.63428 0.151823 0.187809
5000.00 1378.15 100.116363 50.5645 1.55948 15.141 1.16008 9.71542 0.175334 7.526 11.1842 2.63431 0.151825 0.187811
5000.00 1373.15 100.111046 50.5672 1.55957 15.1418 1.10712 9.76364 0.175343 7.5264 11.1848 2.63445 0.151833 0.187821
5000.00 1368.15 100.105100 50.5702 1.55966 15.1427 1.0479 9.81757 0.175354 7.52684 11.1855 2.63461 0.151842 0.187832
5000.00 1363.15 100.102992 50.5713 1.55969 15.143 1.02691 9.83668 0.175357 7.527 11.1857 2.63467 0.151846 0.187836
5000.00 1358.15 100.102144 50.5717 1.5597 15.1432 1.01846 9.84438 0.175359 7.52706 11.1858 2.63469 0.151847 0.187838
5000.00 1353.15 100.101293 50.5721 1.55972 15.1433 1.00998 9.8521 0.17536 7.52713 11.1859 2.63471 0.151848 0.187839
5000.00 1348.15 100.100439 50.5726 1.55973 15.1434 1.00148 9.85985 0.175362 7.52719 11.186 2.63473 0.15185 0.187841
5000.00 1343.15 100.099582 50.573 1.55974 15.1436 0.992938 9.86762 0.175363 7.52726 11.1861 2.63476 0.151851 0.187843
5000.00 1338.15 100.098721 50.5734 1.55976 15.1437 0.984369 9.87542 0.175365 7.52732 11.1862 2.63478 0.151852 0.187844
5000.00 1333.15 100.097858 50.5739 1.55977 15.1438 0.97577 9.88325 0.175366 7.52739 11.1863 2.6348 0.151853 0.187846
5000.00 1328.15 100.096992 50.5743 1.55979 15.1439 0.96714 9.89111 0.175368 7.52745 11.1864 2.63482 0.151855 0.187848
5000.00 1323.15 100.096122 50.5747 1.5598 15.1441 0.958479 9.899 0.175369 7.52752 11.1865 2.63485 0.151856 0.187849
5000.00 1318.15 100.095250 50.5752 1.55981 15.1442 0.949785 9.90691 0.175371 7.52758 11.1866 2.63487 0.151857 0.187851
5000.00 1313.15 100.094374 50.5756 1.55983 15.1443 0.941059 9.91486 0.175372 7.52765 11.1867 2.63489 0.151859 0.187852
5000.00 1308.15 100.093495 50.5761 1.55984 15.1445 0.932299 9.92284 0.175374 7.52772 11.1868 2.63492 0.15186 0.187854
5000.00 1303.15 100.092612 50.5765 1.55985 15.1446 0.923506 9.93085 0.175376 7.52778 11.1869 2.63494 0.151861 0.187856
5000.00 1298.15 100.091726 50.577 1.55987 15.1447 0.914677 9.93888 0.175377 7.52785 11.187 2.63496 0.151863 0.187857
5000.00 1293.15 100.090836 50.5774 1.55988 15.1449 0.905812 9.94696 0.175379 7.52792 11.1871 2.63499 0.151864 0.187859
5000.00 1288.15 100.089942 50.5779 1.5599 15.145 0.89691 9.95506 0.17538 7.52798 11.1872 2.63501 0.151865 0.187861
5000.00 1283.15 100.089045 50.5783 1.55991 15.1451 0.887969 9.96321 0.175382 7.52805 11.1873 2.63503 0.151867 0.187862
5000.00 1278.15 100.088143 50.5788 1.55992 15.1453 0.878987 9.97138 0.175383 7.52812 11.1874 2.63506 0.151868 0.187864
5000.00 1273.15 100.086135 50.5798 1.55995 15.1456 0.858975 9.98961 0.175387 7.52827 11.1876 2.63511 0.151871 0.187868
5000.00 1268.15 100.084007 50.5809 1.55999 15.1459 0.837773 10.0089 0.175391 7.52843 11.1878 2.63517 0.151874 0.187872
5000.00 1263.15 100.081902 50.5819 1.56002 15.1462 0.816792 10.028 0.175394 7.52859 11.1881 2.63522 0.151878 0.187876
5000.00 1258.15 100.079819 50.583 1.56005 15.1465 0.796037 10.0469 0.175398 7.52874 11.1883 2.63528 0.151881 0.18788
5000.00 1253.15 100.077759 50.584 1.56009 15.1469 0.775515 10.0656 0.175402 7.5289 11.1885 2.63533 0.151884 0.187884
5000.00 1248.15 100.075724 50.585 1.56012 15.1472 0.755231 10.0841 0.175405 7.52905 11.1888 2.63538 0.151887 0.187887
5000.00 1243.15 100.073714 50.5861 1.56015 15.1475 0.735193 10.1023 0.175409 7.5292 11.189 2.63544 0.15189 0.187891
5000.00 1238.15 100.071728 50.5871 1.56018 15.1478 0.715405 10.1203 0.175412 7.52935 11.1892 2.63549 0.151893 0.187895
5000.00 1233.15 100.069768 50.5881 1.56021 15.1481 0.695873 10.1381 0.175416 7.5295 11.1894 2.63554 0.151896 0.187899
5000.00 1228.15 100.067835 50.589 1.56024 15.1484 0.676602 10.1557 0.175419 7.52965 11.1896 2.63559 0.151899 0.187902
