Title: Gale2013MORB-2

Solid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 
5000.00 1573.15 0.000000 ---
5000.00 1568.15 0.000000 ---
5000.00 1563.15 0.000000 ---
5000.00 1558.15 0.000000 ---
5000.00 1553.15 0.000000 ---
5000.00 1548.15 0.000000 ---
5000.00 1543.15 0.000000 ---
5000.00 1538.15 0.000000 ---
5000.00 1533.15 1.651348 51.9593 0.237315 4.44036 1.1105 8.16659 0 19.5159 14.3548 0.215244 0 0
5000.00 1528.15 4.449477 51.5906 0.282938 4.76163 1.1989 7.75784 0 18.5436 15.6243 0.240176 0 0
5000.00 1523.15 7.186209 51.3176 0.318259 5.01581 1.26536 7.70355 0 18.0288 16.0941 0.25644 0 0
5000.00 1518.15 9.835042 51.0682 0.352116 5.25332 1.3264 7.73885 0 17.6298 16.3604 0.270916 0 0
5000.00 1513.15 13.344055 50.8686 0.361447 6.83477 1.30288 7.49919 0 16.45 16.2244 0.456996 0.00173439 0
5000.00 1508.15 21.375531 50.9554 0.30074 11.4337 1.06397 6.6344 0 13.475 15.0393 1.08879 0.00868304 0
5000.00 1503.15 28.819988 51.085 0.280176 13.4153 0.965786 6.40708 0 12.1294 14.2785 1.42527 0.0133999 0
5000.00 1498.15 35.549045 51.2112 0.277618 14.4706 0.921226 6.3729 0 11.3345 13.7419 1.65258 0.0175152 0
5000.00 1493.15 41.544877 51.3268 0.283452 15.0791 0.902864 6.41521 0 10.7862 13.3603 1.82456 0.0214538 0
5000.00 1488.15 46.939243 51.433 0.29419 15.4569 0.898229 6.49698 0 10.3685 13.061 1.96574 0.0254586 0
5000.00 1483.15 51.833227 51.5299 0.308336 15.7 0.901767 6.60195 0 10.0297 12.8117 2.08702 0.0296519 0
5000.00 1478.15 56.305936 51.6179 0.325155 15.8577 0.910595 6.72189 0 9.74306 12.5956 2.19403 0.034111 0
5000.00 1473.15 60.421680 51.6972 0.344243 15.9581 0.923011 6.85216 0 9.49331 12.4031 2.29003 0.0388983 0
5000.00 1468.15 64.230608 51.768 0.365352 16.0183 0.937906 6.98992 0 9.27107 12.2284 2.37699 0.0440684 0
5000.00 1463.15 67.772687 51.8305 0.388283 16.0497 0.954457 7.13329 0 9.07025 12.0677 2.45615 0.049675 0
5000.00 1458.15 71.080098 51.885 0.412814 16.0599 0.971963 7.28093 0 8.88677 11.9185 2.52833 0.0557754 0
5000.00 1453.15 74.178269 51.9319 0.438651 16.0545 0.989745 7.43181 0 8.7178 11.7792 2.59398 0.0624322 0
