Title: Gale2013MORB-0

Solid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 
5000.00 1573.15 0.000000 ---
5000.00 1568.15 0.000000 ---
5000.00 1563.15 0.000000 ---
5000.00 1558.15 0.000000 ---
5000.00 1553.15 0.000000 ---
5000.00 1548.15 0.000000 ---
5000.00 1543.15 0.000000 ---
5000.00 1538.15 1.285337 52.0925 0.264696 4.32723 1.04086 6.94985 0 19.0681 16.0303 0.226509 0 0
5000.00 1533.15 4.148298 51.8199 0.300259 4.57715 1.10203 6.8643 0 18.5161 16.5777 0.242537 0 0
5000.00 1528.15 6.910946 51.5779 0.334009 4.80724 1.15697 6.88008 0 18.1111 16.8761 0.256516 0 0
5000.00 1523.15 9.565238 51.3486 0.367939 5.02891 1.20926 6.93908 0 17.7696 17.0668 0.269838 0 0
5000.00 1518.15 12.113902 51.1261 0.402674 5.24565 1.25998 7.0225 0 17.4642 17.196 0.282934 0 0
5000.00 1513.15 17.496013 51.0471 0.373546 8.62938 1.12496 6.44519 0 15.2064 16.443 0.726761 0.00369626 0
5000.00 1508.15 25.141892 51.1689 0.332821 11.7927 0.972984 5.97056 0 13.1215 15.4222 1.21002 0.00839057 0
5000.00 1503.15 32.184012 51.3142 0.317823 13.3666 0.900535 5.84185 0 12.0177 14.72 1.50921 0.0120309 0
5000.00 1498.15 38.611602 51.4567 0.316213 14.2865 0.862926 5.84358 0 11.3111 14.1791 1.72848 0.0153944 0
5000.00 1493.15 44.407227 51.5867 0.323471 14.8596 0.845097 5.90158 0 10.8044 13.7586 1.90182 0.0187042 0
5000.00 1488.15 49.607919 51.7043 0.335563 15.2254 0.838783 5.98767 0 10.4114 13.4294 2.04546 0.0220501 0
5000.00 1483.15 54.309547 51.8105 0.351044 15.466 0.839421 6.09106 0 10.0899 13.1575 2.16898 0.02551 0
5000.00 1478.15 58.586433 51.9059 0.369146 15.6254 0.844507 6.20606 0 9.81747 12.9248 2.2775 0.0291269 0
5000.00 1473.15 62.498070 51.991 0.389393 15.7294 0.852474 6.32932 0 9.58069 12.7207 2.37407 0.0329286 0
5000.00 1468.15 66.089436 52.066 0.411451 15.7941 0.862245 6.45867 0 9.37139 12.5387 2.46049 0.0369297 0
5000.00 1463.15 69.394653 52.1313 0.435021 15.8302 0.872977 6.59255 0 9.18431 12.3746 2.5379 0.041135 0
5000.00 1458.15 72.439148 52.1871 0.459785 15.8452 0.883931 6.72964 0 9.01594 12.2259 2.607 0.0455395 0
5000.00 1453.15 75.240758 52.2339 0.485365 15.8445 0.894408 6.86874 0 8.864 12.0908 2.6682 0.0501266 0
