Title: MORB_Gale2013-1

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 
5000.00 1573.15 100.132850 53.1214 1.52546 14.3233 1.32423 8.02728 0.178973 6.6016 11.9504 2.65097 0.126984 0.169391
5000.00 1568.15 100.132990 53.1214 1.52546 14.3233 1.32562 8.02602 0.178973 6.60159 11.9504 2.65097 0.126983 0.169391
5000.00 1563.15 100.133134 53.1213 1.52545 14.3233 1.32705 8.02471 0.178973 6.60158 11.9503 2.65097 0.126983 0.169391
5000.00 1558.15 100.133283 53.1212 1.52545 14.3232 1.32854 8.02336 0.178973 6.60157 11.9503 2.65096 0.126983 0.16939
5000.00 1553.15 100.133438 53.1211 1.52545 14.3232 1.33008 8.02196 0.178972 6.60156 11.9503 2.65096 0.126983 0.16939
5000.00 1548.15 100.133598 53.121 1.52545 14.3232 1.33167 8.02052 0.178972 6.60155 11.9503 2.65095 0.126983 0.16939
5000.00 1543.15 100.133763 53.1209 1.52544 14.3232 1.33331 8.01903 0.178972 6.60154 11.9503 2.65095 0.126982 0.169389
5000.00 1538.15 100.133933 53.1209 1.52544 14.3232 1.33501 8.01748 0.178972 6.60153 11.9502 2.65094 0.126982 0.169389
5000.00 1533.15 100.133609 53.121 1.52545 14.3232 1.33178 8.02042 0.178972 6.60155 11.9503 2.65095 0.126983 0.16939
5000.00 1528.15 100.133431 53.1211 1.52545 14.3232 1.33001 8.02203 0.178972 6.60156 11.9503 2.65096 0.126983 0.16939
5000.00 1523.15 100.133399 53.1211 1.52545 14.3232 1.32969 8.02232 0.178972 6.60156 11.9503 2.65096 0.126983 0.16939
5000.00 1518.15 100.133504 53.1211 1.52545 14.3232 1.33074 8.02136 0.178972 6.60156 11.9503 2.65096 0.126983 0.16939
5000.00 1513.15 100.133737 53.121 1.52544 14.3232 1.33306 8.01926 0.178972 6.60154 11.9503 2.65095 0.126982 0.16939
5000.00 1508.15 100.133320 53.1212 1.52545 14.3232 1.3289 8.02303 0.178973 6.60157 11.9503 2.65096 0.126983 0.16939
5000.00 1503.15 100.132380 53.1217 1.52547 14.3234 1.31954 8.03154 0.178974 6.60163 11.9504 2.65099 0.126984 0.169392
5000.00 1498.15 100.131288 53.1223 1.52548 14.3235 1.30868 8.04142 0.178976 6.6017 11.9506 2.65101 0.126986 0.169394
5000.00 1493.15 100.130080 53.1229 1.5255 14.3237 1.29665 8.05235 0.178978 6.60178 11.9507 2.65105 0.126987 0.169396
5000.00 1488.15 100.128787 53.1236 1.52552 14.3239 1.28378 8.06406 0.178981 6.60187 11.9509 2.65108 0.126989 0.169398
5000.00 1483.15 100.127435 53.1243 1.52554 14.3241 1.27032 8.07629 0.178983 6.60196 11.951 2.65112 0.12699 0.1694
5000.00 1478.15 100.126044 53.125 1.52556 14.3243 1.25647 8.08888 0.178986 6.60205 11.9512 2.65115 0.126992 0.169403
5000.00 1473.15 100.124623 53.1258 1.52558 14.3245 1.24233 8.10174 0.178988 6.60214 11.9514 2.65119 0.126994 0.169405
5000.00 1468.15 100.123179 53.1266 1.52561 14.3247 1.22794 8.11481 0.178991 6.60224 11.9515 2.65123 0.126996 0.169407
5000.00 1463.15 100.121711 53.1273 1.52563 14.3249 1.21333 8.12809 0.178993 6.60233 11.9517 2.65127 0.126998 0.16941
5000.00 1458.15 100.120219 53.1281 1.52565 14.3251 1.19848 8.1416 0.178996 6.60243 11.9519 2.65131 0.127 0.169412
5000.00 1453.15 100.118735 53.1289 1.52567 14.3253 1.1837 8.15503 0.178999 6.60253 11.9521 2.65135 0.127001 0.169415
5000.00 1448.15 100.117235 53.1297 1.5257 14.3255 1.16876 8.16861 0.179001 6.60263 11.9522 2.65139 0.127003 0.169417
5000.00 1443.15 100.115710 53.1305 1.52572 14.3258 1.15357 8.18242 0.179004 6.60273 11.9524 2.65143 0.127005 0.16942
5000.00 1438.15 100.114157 53.1313 1.52574 14.326 1.13811 8.19648 0.179007 6.60283 11.9526 2.65147 0.127007 0.169423
5000.00 1433.15 100.112573 53.1322 1.52577 14.3262 1.12234 8.21082 0.17901 6.60294 11.9528 2.65151 0.127009 0.169425
5000.00 1428.15 100.110960 53.133 1.52579 14.3264 1.10627 8.22542 0.179013 6.60304 11.953 2.65155 0.127011 0.169428
5000.00 1423.15 100.109321 53.1339 1.52582 14.3267 1.08994 8.24026 0.179016 6.60315 11.9532 2.6516 0.127013 0.169431
5000.00 1418.15 100.107660 53.1348 1.52584 14.3269 1.07341 8.2553 0.179019 6.60326 11.9534 2.65164 0.127016 0.169434
5000.00 1413.15 100.105985 53.1357 1.52587 14.3272 1.05672 8.27046 0.179022 6.60337 11.9536 2.65168 0.127018 0.169436
5000.00 1408.15 100.104304 53.1366 1.52589 14.3274 1.03998 8.28569 0.179025 6.60348 11.9538 2.65173 0.12702 0.169439
5000.00 1403.15 100.102623 53.1375 1.52592 14.3276 1.02324 8.3009 0.179028 6.60359 11.954 2.65177 0.127022 0.169442
5000.00 1398.15 100.100906 53.1384 1.52594 14.3279 1.00613 8.31645 0.179031 6.60371 11.9542 2.65182 0.127024 0.169445
5000.00 1393.15 100.099213 53.1393 1.52597 14.3281 0.989271 8.33178 0.179034 6.60382 11.9544 2.65186 0.127026 0.169448
5000.00 1388.15 100.097547 53.1402 1.526 14.3284 0.972677 8.34686 0.179037 6.60393 11.9546 2.65191 0.127028 0.169451
5000.00 1383.15 100.095911 53.141 1.52602 14.3286 0.956376 8.36168 0.17904 6.60404 11.9548 2.65195 0.12703 0.169454
5000.00 1378.15 100.093866 53.1421 1.52605 14.3289 0.936002 8.3802 0.179043 6.60417 11.955 2.65201 0.127033 0.169457
5000.00 1373.15 100.091584 53.1433 1.52609 14.3292 0.913269 8.40087 0.179047 6.60432 11.9553 2.65207 0.127036 0.169461
5000.00 1368.15 100.089359 53.1445 1.52612 14.3295 0.891099 8.42102 0.179051 6.60447 11.9556 2.65212 0.127039 0.169465
5000.00 1363.15 100.087204 53.1457 1.52615 14.3298 0.869627 8.44054 0.179055 6.60461 11.9558 2.65218 0.127041 0.169468
5000.00 1358.15 100.085122 53.1468 1.52619 14.3301 0.848882 8.4594 0.179059 6.60475 11.9561 2.65224 0.127044 0.169472
5000.00 1353.15 100.083112 53.1478 1.52622 14.3304 0.82886 8.4776 0.179062 6.60488 11.9563 2.65229 0.127047 0.169475
5000.00 1348.15 100.081174 53.1489 1.52625 14.3307 0.809542 8.49516 0.179066 6.60501 11.9565 2.65234 0.127049 0.169478
5000.00 1343.15 100.079303 53.1498 1.52627 14.331 0.790903 8.51211 0.179069 6.60513 11.9568 2.65239 0.127052 0.169482
5000.00 1338.15 100.077498 53.1508 1.5263 14.3312 0.772911 8.52846 0.179072 6.60525 11.957 2.65244 0.127054 0.169485
5000.00 1333.15 100.075754 53.1517 1.52633 14.3315 0.755534 8.54426 0.179076 6.60537 11.9572 2.65249 0.127056 0.169488
5000.00 1328.15 100.074069 53.1526 1.52635 14.3317 0.738741 8.55953 0.179079 6.60548 11.9574 2.65253 0.127058 0.169491
5000.00 1323.15 100.072440 53.1535 1.52638 14.332 0.722499 8.57429 0.179082 6.60558 11.9576 2.65257 0.12706 0.169493
5000.00 1318.15 100.070863 53.1543 1.5264 14.3322 0.70678 8.58858 0.179084 6.60569 11.9578 2.65262 0.127062 0.169496
5000.00 1313.15 100.069335 53.1551 1.52643 14.3324 0.691554 8.60242 0.179087 6.60579 11.958 2.65266 0.127064 0.169499
5000.00 1308.15 100.068197 53.1557 1.52644 14.3326 0.680216 8.61273 0.179089 6.60586 11.9581 2.65269 0.127066 0.1695
5000.00 1303.15 100.067613 53.1561 1.52645 14.3326 0.674386 8.61803 0.17909 6.6059 11.9582 2.6527 0.127066 0.169501
5000.00 1298.15 100.067017 53.1564 1.52646 14.3327 0.668445 8.62343 0.179091 6.60594 11.9582 2.65272 0.127067 0.169502
5000.00 1293.15 100.066416 53.1567 1.52647 14.3328 0.662462 8.62887 0.179092 6.60598 11.9583 2.65273 0.127068 0.169503
5000.00 1288.15 100.065816 53.157 1.52648 14.3329 0.656475 8.63431 0.179093 6.60602 11.9584 2.65275 0.127069 0.169504
5000.00 1283.15 100.065217 53.1573 1.52649 14.333 0.650507 8.63974 0.179094 6.60606 11.9585 2.65276 0.127069 0.169506
5000.00 1278.15 100.064225 53.1579 1.5265 14.3331 0.640617 8.64873 0.179096 6.60613 11.9586 2.65279 0.127071 0.169507
5000.00 1273.15 100.063631 53.1582 1.52651 14.3332 0.634699 8.65411 0.179097 6.60617 11.9586 2.65281 0.127071 0.169508
5000.00 1268.15 100.063039 53.1585 1.52652 14.3333 0.628793 8.65948 0.179098 6.60621 11.9587 2.65282 0.127072 0.169509
5000.00 1263.15 100.062447 53.1588 1.52653 14.3334 0.622897 8.66483 0.179099 6.60624 11.9588 2.65284 0.127073 0.16951
5000.00 1258.15 100.061857 53.1591 1.52654 14.3335 0.617014 8.67018 0.1791 6.60628 11.9589 2.65285 0.127074 0.169511
5000.00 1253.15 100.061268 53.1594 1.52655 14.3336 0.611142 8.67552 0.179102 6.60632 11.9589 2.65287 0.127074 0.169512
5000.00 1248.15 100.060680 53.1597 1.52656 14.3336 0.605282 8.68085 0.179103 6.60636 11.959 2.65288 0.127075 0.169513
5000.00 1243.15 100.060094 53.1601 1.52657 14.3337 0.599434 8.68616 0.179104 6.6064 11.9591 2.6529 0.127076 0.169514
5000.00 1238.15 100.059508 53.1604 1.52658 14.3338 0.593599 8.69147 0.179105 6.60644 11.9591 2.65292 0.127077 0.169515
5000.00 1233.15 100.058924 53.1607 1.52659 14.3339 0.587776 8.69676 0.179106 6.60648 11.9592 2.65293 0.127077 0.169516
5000.00 1228.15 100.058341 53.161 1.52659 14.334 0.581965 8.70204 0.179107 6.60652 11.9593 2.65295 0.127078 0.169517
