Title: MORB_Gale2013-2

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 
5000.00 1573.15 100.150679 49.2056 1.57246 15.8926 1.50169 9.39098 0.181952 7.17709 11.8158 2.94608 0.141814 0.17384
5000.00 1568.15 100.150837 49.2055 1.57246 15.8926 1.50326 9.38955 0.181951 7.17708 11.8158 2.94607 0.141813 0.173839
5000.00 1563.15 100.151002 49.2055 1.57246 15.8926 1.5049 9.38806 0.181951 7.17707 11.8158 2.94607 0.141813 0.173839
5000.00 1558.15 100.151172 49.2054 1.57245 15.8926 1.50659 9.38651 0.181951 7.17706 11.8158 2.94606 0.141813 0.173839
5000.00 1553.15 100.151348 49.2053 1.57245 15.8925 1.50834 9.38492 0.181951 7.17705 11.8158 2.94606 0.141813 0.173838
5000.00 1548.15 100.151530 49.2052 1.57245 15.8925 1.51015 9.38327 0.18195 7.17703 11.8157 2.94605 0.141812 0.173838
5000.00 1543.15 100.151717 49.2051 1.57244 15.8925 1.51202 9.38157 0.18195 7.17702 11.8157 2.94605 0.141812 0.173838
5000.00 1538.15 100.151912 49.205 1.57244 15.8924 1.51396 9.37981 0.181949 7.177 11.8157 2.94604 0.141812 0.173837
5000.00 1533.15 100.152137 49.2049 1.57244 15.8924 1.5162 9.37777 0.181949 7.17699 11.8157 2.94604 0.141811 0.173837
5000.00 1528.15 100.152631 49.2047 1.57243 15.8923 1.52112 9.37329 0.181948 7.17695 11.8156 2.94602 0.141811 0.173836
5000.00 1523.15 100.153330 49.2043 1.57242 15.8922 1.52807 9.36696 0.181947 7.1769 11.8155 2.946 0.14181 0.173835
5000.00 1518.15 100.153611 49.2042 1.57242 15.8922 1.53087 9.36441 0.181946 7.17688 11.8155 2.94599 0.141809 0.173834
5000.00 1513.15 100.153492 49.2042 1.57242 15.8922 1.52968 9.36549 0.181947 7.17689 11.8155 2.946 0.14181 0.173835
5000.00 1508.15 100.153199 49.2044 1.57242 15.8922 1.52676 9.36815 0.181947 7.17691 11.8155 2.94601 0.14181 0.173835
5000.00 1503.15 100.152797 49.2046 1.57243 15.8923 1.52277 9.37179 0.181948 7.17694 11.8156 2.94602 0.141811 0.173836
5000.00 1498.15 100.152357 49.2048 1.57243 15.8924 1.51839 9.37578 0.181949 7.17697 11.8156 2.94603 0.141811 0.173837
5000.00 1493.15 100.151946 49.205 1.57244 15.8924 1.51429 9.3795 0.181949 7.177 11.8157 2.94604 0.141812 0.173837
5000.00 1488.15 100.151617 49.2052 1.57245 15.8925 1.51103 9.38248 0.18195 7.17703 11.8157 2.94605 0.141812 0.173838
5000.00 1483.15 100.151408 49.2053 1.57245 15.8925 1.50895 9.38437 0.18195 7.17704 11.8157 2.94606 0.141812 0.173838
5000.00 1478.15 100.151390 49.2053 1.57245 15.8925 1.50876 9.38454 0.18195 7.17704 11.8157 2.94606 0.141813 0.173838
