Title: Gale2013MORB

Liquid Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 
5000.00 1573.15 99.396520 50.7161 1.54935 15.0408 1.41106 8.86145 0.17405 7.73669 11.4189 2.77676 0.144874 0.170026
5000.00 1563.15 99.396821 50.7159 1.54935 15.0407 1.41409 8.8587 0.17405 7.73667 11.4189 2.77675 0.144874 0.170026
5000.00 1553.15 99.397144 50.7157 1.54934 15.0407 1.41732 8.85575 0.174049 7.73664 11.4188 2.77674 0.144873 0.170025
5000.00 1543.15 99.397489 50.7156 1.54933 15.0406 1.42079 8.8526 0.174049 7.73661 11.4188 2.77673 0.144873 0.170024
5000.00 1533.15 95.072783 50.6738 1.60593 15.5094 1.42771 8.94951 0.181966 7.26338 11.1675 2.89156 0.151463 0.177759
5000.00 1523.15 89.681273 50.6454 1.67999 16.1285 1.4333 9.07403 0.192905 6.6533 10.795 3.04855 0.160569 0.188445
5000.00 1513.15 82.485992 50.6254 1.79844 16.4708 1.46451 9.39202 0.209733 6.12997 10.3178 3.21263 0.173849 0.204883
5000.00 1503.15 69.245858 50.4545 2.10732 15.9526 1.59227 10.3762 0.249834 5.69734 9.74121 3.38196 0.202746 0.244058
5000.00 1493.15 58.473975 50.1606 2.46649 15.2783 1.73466 11.3969 0.295858 5.23287 9.39354 3.51732 0.23439 0.289017
5000.00 1483.15 50.411241 49.8031 2.8324 14.601 1.87366 12.4146 0.343177 4.82232 9.09158 3.61736 0.265559 0.335243
5000.00 1473.15 44.130974 49.3836 3.20708 13.9169 2.01048 13.4386 0.392015 4.45629 8.83001 3.68578 0.296279 0.382951
5000.00 1463.15 39.080456 48.9011 3.59315 13.2215 2.14623 14.4784 0.442676 4.12764 8.60541 3.72491 0.326567 0.432441
5000.00 1453.15 34.914865 48.3527 3.99331 12.5105 2.28183 15.5429 0.495491 3.831 8.41578 3.73609 0.356378 0.484035
5000.00 1443.15 31.405191 47.7334 4.41086 11.7793 2.41817 16.6414 0.550864 3.56212 8.26035 3.71973 0.385617 0.538128
