Title: Gale2013MORB-5

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 
5000.00 1573.15 100.141748 48.7044 1.59106 16.3969 1.4128 8.60966 0.165868 7.45108 12.5265 2.84851 0.132308 0.160937
5000.00 1568.15 100.141896 48.7043 1.59105 16.3969 1.41428 8.60832 0.165868 7.45107 12.5265 2.8485 0.132307 0.160937
5000.00 1563.15 100.142050 48.7042 1.59105 16.3968 1.41581 8.60692 0.165868 7.45106 12.5265 2.8485 0.132307 0.160937
5000.00 1558.15 100.142210 48.7041 1.59105 16.3968 1.4174 8.60548 0.165867 7.45104 12.5265 2.84849 0.132307 0.160937
5000.00 1553.15 100.142375 48.7041 1.59105 16.3968 1.41904 8.60398 0.165867 7.45103 12.5265 2.84849 0.132307 0.160936
5000.00 1548.15 100.142546 48.704 1.59104 16.3968 1.42074 8.60244 0.165867 7.45102 12.5264 2.84848 0.132307 0.160936
5000.00 1543.15 100.142722 48.7039 1.59104 16.3967 1.4225 8.60084 0.165867 7.45101 12.5264 2.84848 0.132306 0.160936
5000.00 1538.15 100.143005 48.7038 1.59104 16.3967 1.42531 8.59828 0.165866 7.45099 12.5264 2.84847 0.132306 0.160935
5000.00 1533.15 100.143854 48.7033 1.59102 16.3965 1.43377 8.59059 0.165865 7.45092 12.5263 2.84845 0.132305 0.160934
5000.00 1528.15 100.144854 48.7029 1.59101 16.3964 1.44371 8.58154 0.165863 7.45085 12.5261 2.84842 0.132303 0.160932
5000.00 1523.15 100.145488 48.7025 1.591 16.3963 1.45003 8.5758 0.165862 7.4508 12.5261 2.8484 0.132303 0.160931
5000.00 1518.15 100.145914 48.7023 1.59099 16.3962 1.45426 8.57194 0.165861 7.45077 12.526 2.84839 0.132302 0.160931
5000.00 1513.15 100.146197 48.7022 1.59099 16.3962 1.45708 8.56938 0.165861 7.45075 12.526 2.84838 0.132302 0.16093
5000.00 1508.15 100.146403 48.7021 1.59098 16.3961 1.45914 8.56751 0.16586 7.45073 12.526 2.84837 0.132301 0.16093
5000.00 1503.15 100.146597 48.702 1.59098 16.3961 1.46106 8.56576 0.16586 7.45072 12.5259 2.84837 0.132301 0.16093
5000.00 1498.15 100.146840 48.7019 1.59098 16.3961 1.46348 8.56356 0.16586 7.4507 12.5259 2.84836 0.132301 0.160929
5000.00 1493.15 100.147183 48.7017 1.59097 16.396 1.4669 8.56045 0.165859 7.45067 12.5259 2.84835 0.1323 0.160929
5000.00 1488.15 100.147671 48.7015 1.59096 16.3959 1.47175 8.55604 0.165858 7.45064 12.5258 2.84834 0.1323 0.160928
5000.00 1483.15 100.148333 48.7012 1.59095 16.3958 1.47834 8.55004 0.165857 7.45059 12.5257 2.84832 0.132299 0.160927
5000.00 1478.15 100.149192 48.7007 1.59094 16.3957 1.48689 8.54226 0.165856 7.45052 12.5256 2.84829 0.132298 0.160926
5000.00 1473.15 100.150265 48.7002 1.59092 16.3955 1.49757 8.53255 0.165854 7.45044 12.5255 2.84826 0.132296 0.160924
5000.00 1468.15 100.151869 48.6994 1.5909 16.3952 1.51353 8.51803 0.165851 7.45033 12.5253 2.84822 0.132294 0.160921
5000.00 1463.15 100.153789 48.6985 1.59087 16.3949 1.53263 8.50065 0.165848 7.45018 12.525 2.84816 0.132292 0.160918
5000.00 1458.15 100.156034 48.6974 1.59083 16.3945 1.55497 8.48033 0.165844 7.45002 12.5247 2.8481 0.132289 0.160915
5000.00 1453.15 100.158618 48.6962 1.59079 16.3941 1.58068 8.45694 0.16584 7.44982 12.5244 2.84803 0.132285 0.16091
5000.00 1448.15 100.161544 48.6947 1.59074 16.3936 1.60979 8.43045 0.165835 7.44961 12.5241 2.84794 0.132281 0.160906
5000.00 1443.15 100.164799 48.6932 1.59069 16.3931 1.64218 8.40099 0.16583 7.44936 12.5237 2.84785 0.132277 0.1609
5000.00 1438.15 100.168414 48.6914 1.59063 16.3925 1.67814 8.36828 0.165824 7.4491 12.5232 2.84775 0.132272 0.160895
5000.00 1433.15 100.172328 48.6895 1.59057 16.3919 1.71707 8.33286 0.165817 7.4488 12.5227 2.84764 0.132267 0.160888
5000.00 1428.15 100.173368 48.689 1.59055 16.3917 1.72741 8.32345 0.165816 7.44873 12.5226 2.84761 0.132266 0.160887
5000.00 1423.15 100.174747 48.6883 1.59053 16.3915 1.74113 8.31097 0.165813 7.44862 12.5224 2.84757 0.132264 0.160884
5000.00 1418.15 100.176495 48.6875 1.5905 16.3912 1.75852 8.29515 0.165811 7.44849 12.5222 2.84752 0.132262 0.160882
5000.00 1413.15 100.178486 48.6865 1.59047 16.3909 1.77832 8.27714 0.165807 7.44835 12.5219 2.84746 0.132259 0.160878
5000.00 1408.15 100.180493 48.6855 1.59044 16.3905 1.79828 8.25898 0.165804 7.4482 12.5217 2.8474 0.132256 0.160875
5000.00 1403.15 100.182177 48.6847 1.59041 16.3903 1.81502 8.24375 0.165801 7.44807 12.5215 2.84736 0.132254 0.160873
5000.00 1398.15 100.236773 48.6582 1.58955 16.3813 2.35768 7.75008 0.165711 7.44401 12.5147 2.8458 0.132182 0.160785
5000.00 1393.15 100.235962 48.6586 1.58956 16.3815 2.34962 7.75741 0.165712 7.44408 12.5148 2.84583 0.132183 0.160786
5000.00 1388.15 100.235147 48.659 1.58957 16.3816 2.34153 7.76477 0.165714 7.44414 12.5149 2.84585 0.132184 0.160788
5000.00 1383.15 100.234329 48.6594 1.58959 16.3817 2.3334 7.77217 0.165715 7.4442 12.515 2.84587 0.132185 0.160789
5000.00 1378.15 100.233507 48.6598 1.5896 16.3819 2.32524 7.7796 0.165716 7.44426 12.5151 2.8459 0.132186 0.16079
5000.00 1373.15 100.232681 48.6602 1.58961 16.382 2.31703 7.78707 0.165718 7.44432 12.5152 2.84592 0.132188 0.160791
5000.00 1368.15 100.231849 48.6606 1.58963 16.3821 2.30877 7.79458 0.165719 7.44438 12.5153 2.84594 0.132189 0.160793
5000.00 1363.15 100.231013 48.661 1.58964 16.3823 2.30045 7.80214 0.16572 7.44444 12.5154 2.84597 0.13219 0.160794
5000.00 1358.15 100.230170 48.6614 1.58965 16.3824 2.29208 7.80976 0.165722 7.44451 12.5155 2.84599 0.132191 0.160796
5000.00 1353.15 100.229320 48.6618 1.58967 16.3826 2.28364 7.81744 0.165723 7.44457 12.5156 2.84602 0.132192 0.160797
5000.00 1348.15 100.228464 48.6622 1.58968 16.3827 2.27513 7.82518 0.165725 7.44463 12.5157 2.84604 0.132193 0.160798
5000.00 1343.15 100.227599 48.6626 1.58969 16.3828 2.26653 7.833 0.165726 7.4447 12.5158 2.84607 0.132194 0.1608
5000.00 1338.15 100.226724 48.6631 1.58971 16.383 2.25785 7.8409 0.165727 7.44476 12.5159 2.84609 0.132195 0.160801
5000.00 1333.15 100.225840 48.6635 1.58972 16.3831 2.24906 7.84889 0.165729 7.44483 12.516 2.84612 0.132197 0.160802
5000.00 1328.15 100.224945 48.6639 1.58974 16.3833 2.24017 7.85698 0.16573 7.44489 12.5161 2.84614 0.132198 0.160804
5000.00 1323.15 100.224038 48.6644 1.58975 16.3834 2.23115 7.86519 0.165732 7.44496 12.5163 2.84617 0.132199 0.160805
5000.00 1318.15 100.223117 48.6648 1.58976 16.3836 2.222 7.87351 0.165733 7.44503 12.5164 2.84619 0.1322 0.160807
5000.00 1313.15 100.222182 48.6653 1.58978 16.3837 2.21271 7.88197 0.165735 7.4451 12.5165 2.84622 0.132201 0.160808
5000.00 1308.15 100.221230 48.6657 1.58979 16.3839 2.20325 7.89057 0.165737 7.44517 12.5166 2.84625 0.132203 0.16081
5000.00 1303.15 100.220260 48.6662 1.58981 16.384 2.19362 7.89934 0.165738 7.44524 12.5167 2.84627 0.132204 0.160811
5000.00 1298.15 100.219271 48.6667 1.58983 16.3842 2.18379 7.90828 0.16574 7.44531 12.5168 2.8463 0.132205 0.160813
5000.00 1293.15 100.217384 48.6676 1.58986 16.3845 2.16503 7.92534 0.165743 7.44546 12.5171 2.84636 0.132208 0.160816
5000.00 1288.15 100.215352 48.6686 1.58989 16.3848 2.14484 7.94371 0.165746 7.44561 12.5173 2.84641 0.13221 0.160819
5000.00 1283.15 100.213240 48.6696 1.58992 16.3852 2.12385 7.9628 0.16575 7.44576 12.5176 2.84647 0.132213 0.160823
5000.00 1278.15 100.211048 48.6707 1.58996 16.3855 2.10207 7.98262 0.165753 7.44593 12.5179 2.84654 0.132216 0.160826
5000.00 1273.15 100.208778 48.6718 1.58999 16.3859 2.0795 8.00315 0.165757 7.44609 12.5182 2.8466 0.132219 0.16083
5000.00 1268.15 100.206430 48.6729 1.59003 16.3863 2.05616 8.02438 0.165761 7.44627 12.5184 2.84667 0.132222 0.160834
5000.00 1263.15 100.204005 48.6741 1.59007 16.3867 2.03206 8.04631 0.165765 7.44645 12.5188 2.84674 0.132225 0.160837
5000.00 1258.15 100.201505 48.6753 1.59011 16.3871 2.00721 8.06892 0.165769 7.44663 12.5191 2.84681 0.132229 0.160842
5000.00 1253.15 100.198932 48.6766 1.59015 16.3875 1.98162 8.09219 0.165773 7.44683 12.5194 2.84688 0.132232 0.160846
