Title: Gale2013MORB-5

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-QFM rhol rhos viscosity aH2O chisqr
5000.00 1573.15 100.139008 1.0000000000000000 1.000000 275.819084 -1191998.764891 36.624416 -183.109666 2484.499338 149.994061 -7.247 0.000 2.734214 0.000000 2.046 0 0.000
5000.00 1568.15 100.139154 1.0000000000000000 1.000000 275.341910 -1192750.818227 36.612114 -183.185259 2484.559622 149.994810 -7.296 0.000 2.735137 0.000000 2.066 0 0.000
5000.00 1563.15 100.139306 1.0000000000000000 1.000000 274.863217 -1193502.953822 36.599817 -183.261001 2484.622068 149.995587 -7.346 0.000 2.736060 0.000000 2.086 0 0.000
5000.00 1558.15 100.139462 1.0000000000000000 1.000000 274.382996 -1194255.173177 36.587523 -183.336897 2484.686706 149.996391 -7.396 0.000 2.736984 0.000000 2.107 0 0.000
5000.00 1553.15 100.139625 1.0000000000000000 1.000000 273.901236 -1195007.477823 36.575232 -183.412951 2484.753569 149.997222 -7.447 0.000 2.737908 0.000000 2.127 0 0.000
5000.00 1548.15 100.139792 1.0000000000000000 1.000000 273.417928 -1195759.869323 36.562946 -183.489170 2484.822689 149.998082 -7.498 0.000 2.738833 0.000000 2.148 0 0.000
5000.00 1543.15 100.139965 1.0000000000000000 1.000000 272.933061 -1196512.349273 36.550663 -183.565557 2484.894102 149.998970 -7.549 0.000 2.739758 0.000000 2.169 0 0.000
5000.00 1538.15 100.139774 0.9769011879540490 0.980288 271.788058 -1198272.425899 36.427703 -181.167499 2461.378826 149.128711 -7.600 0.000 2.739504 3.221278 2.210 0 0.000
5000.00 1533.15 100.139641 0.9472520681046333 0.954852 270.456338 -1200314.984894 36.273413 -178.071131 2430.754669 148.012565 -7.652 0.000 2.738718 3.225386 2.259 0 0.000
5000.00 1528.15 100.139696 0.9189143420338163 0.930403 269.163635 -1202294.594026 36.125561 -175.115583 2400.956526 146.947521 -7.704 0.000 2.737762 3.229561 2.309 0 0.000
5000.00 1523.15 100.139926 0.8917924747704166 0.906879 267.907949 -1204214.410585 35.983742 -172.288198 2371.875947 145.930123 -7.757 0.000 2.736625 3.233794 2.360 0 0.000
5000.00 1518.15 100.140317 0.8657958458640180 0.884221 266.687025 -1206077.998730 35.847551 -169.577665 2343.422320 144.956994 -7.810 0.000 2.735294 3.238076 2.412 0 0.000
5000.00 1513.15 100.140000 0.8104430385440529 0.831384 264.813608 -1208910.982803 35.661860 -162.111830 2273.698104 143.163233 -7.863 0.000 2.737312 3.156787 2.445 0 0.000
5000.00 1508.15 100.138962 0.7381119366599382 0.760236 262.595844 -1212242.507659 35.453300 -151.683115 2179.655375 140.927507 -7.917 0.000 2.742335 3.085157 2.460 0 0.000
5000.00 1503.15 100.137808 0.6706761986884127 0.693052 260.525262 -1215339.264884 35.261506 -141.776559 2091.576525 138.871662 -7.970 0.000 2.748174 3.046883 2.469 0 0.000
5000.00 1498.15 100.136635 0.6085783183619554 0.630490 258.601963 -1218204.346549 35.086119 -132.507568 2010.280752 137.001008 -8.025 0.000 2.754838 3.023263 2.473 0 0.000
5000.00 1493.15 100.135510 0.5518438411239849 0.572769 256.818636 -1220851.355160 34.925981 -123.924174 1935.947110 135.309015 -8.079 0.000 2.762335 3.007502 2.470 0 0.000
5000.00 1488.15 100.134519 0.4995791875001356 0.519135 255.146563 -1223326.021245 34.778861 -115.914662 1867.229044 133.763997 -8.134 0.000 2.770721 2.996266 2.462 0 0.000
5000.00 1483.15 100.133677 0.4518090383248173 0.469756 253.582293 -1225634.886314 34.643461 -108.522795 1804.310732 132.360793 -8.190 0.000 2.779977 2.988239 2.447 0 0.000
5000.00 1478.15 100.132956 0.4081556771086576 0.424350 252.118543 -1227789.274736 34.518205 -101.713959 1746.760022 129.574311 -8.245 0.000 2.790171 2.982480 2.426 0 0.000
5000.00 1473.15 100.132345 0.3679873601166255 0.382338 250.740199 -1229812.295921 34.401510 -95.402946 1693.683446 128.570972 -8.302 0.000 2.801445 2.978324 2.397 0 0.000
5000.00 1468.15 100.131832 0.3308080844528339 0.343266 249.431413 -1231727.894799 34.292156 -89.522870 1644.377395 127.647897 -8.358 0.000 2.813992 2.975353 2.361 0 0.000
5000.00 1463.15 100.131400 0.2962174344876701 0.306761 248.182271 -1233551.002144 34.189193 -84.019303 1598.276467 126.793399 -8.415 0.000 2.828082 2.973287 2.314 0 0.000
5000.00 1458.15 100.131025 0.2638842785920713 0.272511 246.984576 -1235293.758786 34.091886 -78.846323 1554.922682 125.998017 -8.472 0.000 2.844119 2.971919 2.257 0 0.000
5000.00 1453.15 100.130672 0.2335302466426874 0.240246 245.831443 -1236966.058322 33.999683 -73.963928 1513.950422 125.254101 -8.530 0.000 2.862721 2.971080 2.184 0 0.000
5000.00 1448.15 100.130287 0.2049166495875223 0.209729 244.716954 -1238575.959661 33.912197 -69.335930 1475.079196 124.555506 -8.588 0.000 2.884879 2.970615 2.091 0 0.000
5000.00 1443.15 100.129791 0.1778469364488832 0.180758 243.636088 -1240129.719819 33.829221 -64.931255 1438.123802 123.897480 -8.646 0.000 2.912188 2.970380 1.971 0 0.000
