Title: MORB_Gale2013-0

Bulk Composition:
Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 
5000.00 1573.15 100.155072 49.4173 1.42549 14.8603 1.5454 9.23632 0.169783 7.4007 12.6875 2.93273 0.148994 0.175517
5000.00 1568.15 100.155234 49.4172 1.42549 14.8603 1.54701 9.23485 0.169782 7.40068 12.6874 2.93272 0.148994 0.175516
5000.00 1563.15 100.155402 49.4171 1.42549 14.8603 1.54868 9.23333 0.169782 7.40067 12.6874 2.93272 0.148994 0.175516
5000.00 1558.15 100.155576 49.417 1.42548 14.8603 1.55042 9.23175 0.169782 7.40066 12.6874 2.93271 0.148994 0.175516
5000.00 1553.15 100.155756 49.4169 1.42548 14.8602 1.55221 9.23012 0.169782 7.40065 12.6874 2.93271 0.148993 0.175516
5000.00 1548.15 100.155942 49.4168 1.42548 14.8602 1.55406 9.22844 0.169781 7.40063 12.6873 2.9327 0.148993 0.175515
5000.00 1543.15 100.156267 49.4167 1.42547 14.8602 1.55728 9.2255 0.169781 7.40061 12.6873 2.93269 0.148993 0.175515
5000.00 1538.15 100.156869 49.4164 1.42547 14.8601 1.56328 9.22004 0.16978 7.40056 12.6872 2.93267 0.148992 0.175514
5000.00 1533.15 100.157681 49.416 1.42545 14.86 1.57136 9.21268 0.169778 7.4005 12.6871 2.93265 0.148991 0.175512
5000.00 1528.15 100.158692 49.4155 1.42544 14.8598 1.58142 9.20352 0.169777 7.40043 12.687 2.93262 0.148989 0.17551
5000.00 1523.15 100.159891 49.4149 1.42542 14.8596 1.59335 9.19266 0.169775 7.40034 12.6868 2.93259 0.148987 0.175508
5000.00 1518.15 100.160749 49.4145 1.42541 14.8595 1.60188 9.1849 0.169773 7.40028 12.6867 2.93256 0.148986 0.175507
5000.00 1513.15 100.161209 49.4142 1.4254 14.8594 1.60646 9.18073 0.169772 7.40024 12.6867 2.93255 0.148985 0.175506
5000.00 1508.15 100.161565 49.4141 1.4254 14.8594 1.61 9.17751 0.169772 7.40022 12.6866 2.93254 0.148985 0.175505
5000.00 1503.15 100.161865 49.4139 1.4254 14.8593 1.61299 9.17479 0.169771 7.40019 12.6866 2.93253 0.148984 0.175505
5000.00 1498.15 100.162155 49.4138 1.42539 14.8593 1.61587 9.17216 0.169771 7.40017 12.6866 2.93252 0.148984 0.175504
5000.00 1493.15 100.162475 49.4136 1.42539 14.8593 1.61905 9.16926 0.16977 7.40015 12.6865 2.93251 0.148983 0.175504
5000.00 1488.15 100.162862 49.4134 1.42538 14.8592 1.6229 9.16576 0.16977 7.40012 12.6865 2.9325 0.148983 0.175503
5000.00 1483.15 100.163346 49.4132 1.42537 14.8591 1.62772 9.16137 0.169769 7.40009 12.6864 2.93249 0.148982 0.175502
5000.00 1478.15 100.163953 49.4129 1.42537 14.859 1.63376 9.15587 0.169768 7.40004 12.6863 2.93247 0.148981 0.175501
5000.00 1473.15 100.164700 49.4125 1.42535 14.8589 1.64119 9.1491 0.169766 7.39999 12.6862 2.93245 0.14898 0.1755
5000.00 1468.15 100.165601 49.4121 1.42534 14.8588 1.65015 9.14094 0.169765 7.39992 12.6861 2.93242 0.148979 0.175498
5000.00 1463.15 100.166665 49.4115 1.42533 14.8586 1.66074 9.13131 0.169763 7.39984 12.686 2.93239 0.148977 0.175496
5000.00 1458.15 100.167897 49.4109 1.42531 14.8584 1.67299 9.12015 0.169761 7.39975 12.6858 2.93235 0.148975 0.175494
5000.00 1453.15 100.169301 49.4102 1.42529 14.8582 1.68696 9.10743 0.169759 7.39965 12.6857 2.93231 0.148973 0.175492
5000.00 1448.15 100.170887 49.4095 1.42527 14.858 1.70273 9.09307 0.169756 7.39953 12.6855 2.93226 0.148971 0.175489
5000.00 1443.15 100.173061 49.4084 1.42524 14.8577 1.72436 9.07338 0.169752 7.39937 12.6852 2.9322 0.148968 0.175485
5000.00 1438.15 100.175626 49.4071 1.4252 14.8573 1.74987 9.05016 0.169748 7.39918 12.6849 2.93213 0.148964 0.175481
5000.00 1433.15 100.178593 49.4057 1.42516 14.8569 1.77938 9.02329 0.169743 7.39896 12.6845 2.93204 0.148959 0.175476
5000.00 1428.15 100.181970 49.404 1.42511 14.8564 1.81297 8.9927 0.169737 7.39871 12.6841 2.93194 0.148954 0.17547
5000.00 1423.15 100.185705 49.4022 1.42506 14.8558 1.85011 8.95889 0.169731 7.39843 12.6836 2.93183 0.148949 0.175463
5000.00 1418.15 100.189697 49.4002 1.425 14.8552 1.8898 8.92275 0.169724 7.39814 12.6831 2.93171 0.148943 0.175456
5000.00 1413.15 100.191943 49.3991 1.42497 14.8549 1.91214 8.90241 0.16972 7.39797 12.6828 2.93165 0.14894 0.175452
5000.00 1408.15 100.194280 49.3979 1.42493 14.8545 1.93537 8.88126 0.169716 7.3978 12.6825 2.93158 0.148936 0.175448
5000.00 1403.15 100.197112 49.3965 1.42489 14.8541 1.96353 8.85562 0.169712 7.39759 12.6821 2.9315 0.148932 0.175443
5000.00 1398.15 100.200150 49.395 1.42485 14.8537 1.99373 8.82813 0.169706 7.39737 12.6817 2.93141 0.148927 0.175438
5000.00 1393.15 100.249073 49.3709 1.42416 14.8464 2.47986 8.38552 0.169624 7.39376 12.6756 2.92998 0.148855 0.175352
5000.00 1388.15 100.248255 49.3713 1.42417 14.8465 2.47174 8.39292 0.169625 7.39382 12.6757 2.93 0.148856 0.175354
5000.00 1383.15 100.247437 49.3717 1.42418 14.8467 2.4636 8.40032 0.169626 7.39388 12.6758 2.93003 0.148857 0.175355
5000.00 1378.15 100.246617 49.3721 1.42419 14.8468 2.45546 8.40773 0.169628 7.39394 12.6759 2.93005 0.148858 0.175356
